column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60,column61,column62,column63,column64,column65,column66,column67,column68,column69,column70,column71,column72,column73,column74,column75,column76,column77,column78,column79,column80
30,1,93,73,17,1,0,2,10,7,1,3,1,0,2,1,2,4,1,3,1,1,0,3,0,0,4,1,0,3,3,3,3,3,1,3,0,0,3,0,2,1,3,1,4,1,1,0,3,0,1,2,2,1,1,0,1,4,0,0,0,1,0,4,3,3,3,0,4,1,2,3,0,3,4,2,4,4,1,1
48,3,91,63,17,2,1,2,2,2,3,3,1,5,0,0,1,0,2,2,0,1,1,1,0,4,4,4,1,4,2,2,1,2,3,1,3,0,3,0,0,3,1,0,1,1,0,1,1,0,2,0,0,1,3,0,1,2,2,4,4,4,4,1,1,1,4,1,3,2,2,0,3,2,3,0,4,3,3,3
96,1,21,97,5,2,2,1,9,0,3,3,1,5,2,1,4,2,2,0,4,1,1,1,3,2,3,0,2,4,2,4,2,4,1,3,0,0,3,0,0,1,0,0,3,0,3,2,1,2,1,0,1,1,1,3,3,1,1,1,0,3,0,3,2,4,3,4,1,2,2,0,1,3,4,1,4,2,0,4
71,1,81,74,17,4,3,2,18,2,0,2,2,5,2,1,0,1,0,2,0,4,0,1,1,3,3,3,0,0,1,4,1,0,1,3,4,1,1,4,1,2,3,3,4,1,4,1,1,0,3,4,2,2,2,1,1,2,1,2,0,2,0,1,2,0,0,3,3,0,2,3,0,1,0,4,3,1,1,4
42,0,6,6,19,3,0,0,16,8,2,2,2,4,0,0,3,1,0,0,4,0,0,0,3,2,3,0,2,0,1,2,3,0,0,0,2,4,2,0,2,4,2,4,4,2,1,3,1,1,0,4,0,4,4,4,3,3,3,0,4,4,4,0,2,1,2,0,4,1,2,0,1,0,4,3,4,1,1,0
44,1,44,35,10,4,1,1,17,4,0,1,4,2,4,3,0,2,1,3,1,2,2,1,1,3,2,0,4,0,0,1,4,2,1,2,3,1,2,3,1,3,3,0,1,0,4,2,2,4,3,2,0,1,0,4,2,4,1,3,1,1,1,0,3,1,0,3,4,1,4,0,4,2,3,2,3,2,4,0
28,1,88,1,17,2,1,0,5,3,2,0,4,0,1,2,1,2,4,0,1,2,1,2,0,4,2,4,3,0,1,1,0,0,1,3,0,4,0,1,1,4,2,0,2,1,4,0,4,0,2,4,0,1,1,0,4,0,0,4,0,3,2,1,0,2,2,1,3,3,3,0,3,2,2,4,1,4,0,0
90,0,64,70,1,2,1,2,14,4,1,3,0,5,1,2,2,2,0,3,1,2,2,1,4,1,4,2,3,3,3,2,1,2,4,4,1,4,3,4,4,4,2,0,3,2,1,1,1,3,3,1,0,0,3,2,3,3,1,0,4,1,1,0,0,4,4,0,1,2,3,3,3,2,3,4,4,3,4,1
63,3,50,79,10,3,3,0,12,4,1,0,1,0,2,1,1,4,3,3,1,4,2,3,3,2,0,0,1,4,2,1,1,1,2,2,1,2,2,0,0,2,3,2,4,1,0,0,2,2,0,2,4,0,4,0,0,0,0,2,1,2,0,0,4,3,1,0,1,4,2,0,1,2,3,2,3,2,0,1
41,0,21,97,15,3,2,2,21,8,4,0,0,3,2,1,0,2,1,0,4,2,3,3,1,3,1,2,0,0,1,0,4,0,0,0,4,1,1,2,3,1,0,1,4,2,1,4,4,4,3,3,0,0,2,2,1,3,3,1,2,0,3,0,1,1,0,0,4,4,1,0,0,0,0,2,3,3,4,1
44,1,27,1,15,2,0,2,19,3,1,2,3,3,4,3,4,0,4,3,1,0,0,0,0,4,3,2,1,2,4,0,1,4,2,2,0,0,3,2,1,1,0,4,1,3,3,0,3,2,0,4,4,3,1,1,3,4,0,0,2,0,2,1,1,4,3,0,1,2,2,0,0,3,3,0,3,2,4,4
93,1,86,18,3,0,1,1,9,0,0,3,1,1,4,3,1,0,2,3,2,1,3,3,3,2,2,0,4,4,2,4,3,1,1,3,3,3,1,0,1,1,3,2,0,2,4,2,2,2,2,4,2,2,1,0,1,1,0,3,4,0,2,1,2,2,0,4,4,4,3,0,1,3,1,2,3,3,0,1
81,3,9,7,6,1,0,2,16,0,0,3,2,3,4,1,3,1,0,3,1,0,4,1,2,0,3,0,2,2,4,0,4,0,1,3,0,0,3,0,3,1,0,3,1,3,0,0,3,3,4,2,4,1,1,0,3,0,1,1,0,0,3,0,0,0,2,0,4,1,2,3,2,1,0,0,3,2,0,4
88,4,64,70,5,0,1,2,20,1,1,2,1,1,4,3,1,2,4,2,0,1,4,0,4,0,3,4,4,3,3,1,3,4,1,3,4,3,3,4,2,3,3,4,3,2,0,2,1,2,3,2,2,3,1,1,2,0,1,4,4,0,1,1,1,0,4,3,2,1,4,0,4,2,2,1,3,3,0,2
97,2,69,86,8,3,3,2,16,8,1,1,1,2,2,1,1,1,1,3,1,4,0,1,0,4,4,4,1,4,0,0,1,4,4,4,3,1,2,3,1,3,1,3,1,1,2,1,2,0,2,1,0,0,2,4,0,4,0,0,0,2,3,2,1,3,1,4,0,2,1,0,4,2,4,2,3,4,1,3
48,3,77,47,19,3,3,2,19,3,3,0,2,3,2,1,0,0,0,4,3,0,4,4,2,0,0,2,3,0,1,1,4,2,2,2,0,1,2,1,2,0,0,0,1,2,0,0,3,4,3,2,4,1,4,4,2,2,0,3,1,2,0,0,4,1,0,0,4,1,4,0,1,2,2,4,2,2,4,0
50,0,44,35,12,0,2,1,0,9,3,0,4,1,3,4,1,1,1,4,3,1,2,2,2,3,0,4,2,3,3,0,2,2,0,2,0,2,1,0,0,0,2,0,2,2,1,2,1,0,1,2,4,1,3,3,0,0,1,0,0,3,4,1,3,1,3,3,3,1,0,2,0,4,0,0,3,4,3,0
1,2,5,36,4,0,0,1,20,8,0,3,4,5,2,0,2,4,1,1,2,2,0,0,0,4,3,0,0,4,1,2,2,3,2,2,3,2,4,0,1,1,4,3,3,0,0,1,1,0,2,4,0,0,1,3,4,1,4,4,0,4,3,1,3,0,4,4,3,0,1,0,4,2,0,2,1,2,2,3
77,1,54,9,17,4,3,1,2,8,3,3,4,0,2,1,1,2,4,3,1,1,0,2,3,4,2,0,4,3,3,3,0,2,1,3,4,4,4,1,4,1,1,0,0,0,0,0,3,2,0,0,2,4,2,3,1,0,0,2,1,2,0,1,1,1,0,0,0,0,2,1,3,1,2,3,4,2,0,0
77,0,6,6,10,4,1,0,10,1,1,1,0,3,0,4,3,0,1,3,1,2,3,3,0,4,1,4,4,3,3,3,1,0,4,4,4,2,2,4,0,1,3,1,0,2,1,0,4,2,2,0,1,4,4,4,0,0,1,2,1,1,4,2,3,0,0,3,1,4,2,0,3,2,2,1,1,1,1,3
72,3,27,1,3,0,1,1,1,4,3,3,1,5,2,1,2,2,4,2,1,0,2,4,2,0,2,3,2,0,0,3,3,1,0,0,4,4,0,0,2,1,0,0,4,2,2,1,0,1,1,3,1,0,2,2,3,0,0,4,0,0,0,0,1,2,0,2,1,2,3,2,2,1,3,1,3,1,0,1
95,4,24,39,17,3,2,2,1,5,1,3,2,5,4,3,3,2,3,3,1,1,4,0,0,4,0,0,2,4,2,1,4,2,4,4,3,1,2,0,0,0,0,1,4,4,0,1,2,1,2,0,2,1,0,4,0,0,3,1,0,0,1,3,4,1,4,0,4,0,2,2,3,0,2,4,2,0,4,4
69,0,71,3,4,0,0,2,17,5,3,0,2,3,2,1,3,1,0,1,2,1,3,2,4,1,1,3,1,2,4,3,1,0,4,4,3,0,3,2,4,1,1,3,2,2,1,0,4,3,4,1,0,1,0,1,3,1,0,0,0,0,3,0,0,3,2,0,4,1,4,0,2,3,3,2,3,1,2,3
27,2,90,30,8,0,2,2,11,0,3,1,1,4,1,2,3,0,1,3,1,3,2,2,3,2,2,3,2,3,3,3,1,0,3,1,4,4,4,1,3,2,0,2,1,0,1,3,1,2,0,0,3,0,2,3,1,4,1,2,0,1,2,0,3,0,0,0,4,1,1,1,3,4,4,4,2,0,3,0
59,1,67,0,18,1,1,0,18,7,2,0,0,0,3,4,1,0,2,3,1,1,0,3,1,3,0,2,3,4,2,1,2,3,0,0,0,1,2,2,0,4,0,1,0,2,4,3,4,0,1,3,3,1,4,4,2,4,1,4,0,3,4,4,2,0,0,2,2,2,2,0,3,3,3,2,2,3,1,4
10,0,79,95,6,0,0,2,8,7,0,0,0,4,3,4,2,1,3,3,1,1,0,3,0,4,1,3,1,1,0,1,1,1,2,2,4,0,3,0,2,0,0,0,0,2,4,1,1,2,2,4,0,4,0,4,3,4,1,0,0,1,0,0,4,2,0,3,2,0,4,0,2,3,2,4,4,1,0,0
47,1,50,79,17,1,0,2,5,2,2,1,3,2,3,4,3,4,2,1,2,1,1,1,3,2,3,1,4,1,0,0,1,4,4,4,3,1,0,3,1,1,0,0,3,3,0,3,2,0,2,1,0,4,0,2,4,1,4,0,0,3,4,2,2,4,4,3,1,4,4,4,0,2,3,2,3,2,4,1
48,3,84,59,7,2,2,2,19,3,2,2,3,3,4,3,4,0,4,2,0,0,3,2,3,2,2,4,3,0,1,0,2,2,3,1,4,2,2,3,1,0,2,4,0,2,1,4,3,0,0,0,0,2,0,4,2,2,3,0,0,0,1,0,1,0,0,1,1,4,4,2,3,1,4,2,4,4,2,4
25,4,20,55,17,4,3,2,18,2,3,1,1,4,0,0,1,3,0,2,0,1,1,1,4,1,3,2,1,2,4,3,3,3,1,2,4,0,0,2,0,1,1,3,0,1,2,1,1,3,2,2,4,3,2,0,2,2,2,1,1,0,1,1,4,3,0,1,1,0,0,1,0,2,2,1,4,3,0,0
92,3,53,84,6,4,0,1,19,3,2,0,2,1,4,3,4,0,4,2,0,3,4,1,0,4,0,4,2,3,3,0,4,0,3,1,0,1,2,4,2,0,4,0,4,1,2,0,0,2,2,4,1,4,2,0,2,2,2,1,4,1,1,0,1,1,0,1,0,1,0,0,3,2,1,1,4,1,1,4
51,0,57,96,17,3,2,1,23,2,3,0,0,4,0,0,2,2,4,3,1,2,1,0,0,4,1,4,4,0,1,0,2,2,4,4,1,0,0,1,2,3,3,4,1,1,1,3,3,0,0,1,1,0,1,2,4,4,1,0,3,4,3,0,1,2,0,0,0,4,0,0,0,0,4,2,1,3,3,1
84,1,90,30,1,4,0,0,22,3,1,0,0,1,4,3,0,2,1,3,1,3,1,3,3,2,0,2,3,0,1,1,4,2,4,4,3,1,2,1,3,4,0,0,0,3,4,2,0,2,2,0,4,0,0,4,0,4,0,2,2,1,2,2,3,1,0,0,0,1,3,2,2,0,4,4,3,1,4,0
11,4,40,61,13,4,2,2,24,1,2,0,2,1,4,3,4,2,2,2,0,1,1,1,3,2,4,3,2,3,3,3,4,4,1,3,4,4,4,3,3,0,2,3,1,4,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,4,4,3,0,2,2,0,2,0,2,3,1,0,1,2,4
49,4,90,30,0,0,1,2,23,2,2,2,4,3,2,1,2,2,4,4,2,1,3,2,4,1,0,3,0,0,4,1,1,1,0,0,1,1,1,4,4,3,0,1,1,1,3,0,3,3,3,0,0,2,2,4,0,0,4,0,1,2,0,3,1,2,1,1,2,1,4,2,0,4,4,0,1,1,0,4
1,1,13,85,14,2,3,2,2,8,2,2,0,1,3,4,1,4,3,3,1,0,1,3,2,3,0,4,2,4,2,0,3,0,4,4,4,1,1,0,2,0,0,2,0,1,4,2,2,2,4,2,0,1,1,0,1,0,1,2,1,3,4,0,0,0,0,0,4,4,2,1,3,4,1,2,3,1,3,3
62,1,61,45,8,1,1,1,2,8,0,0,0,4,2,1,4,1,0,2,0,1,1,1,3,2,2,0,4,4,0,1,0,0,1,3,0,2,1,0,3,1,3,0,3,1,3,3,3,4,0,4,0,0,1,0,0,2,2,4,4,2,0,1,2,3,0,0,0,2,4,1,2,4,0,1,3,4,2,4
44,1,0,0,2,0,0,2,19,3,3,0,3,1,3,4,4,0,4,3,1,1,4,0,3,2,3,1,3,1,0,2,1,2,0,0,3,0,3,3,1,4,0,4,1,0,1,1,0,2,0,0,0,1,1,0,3,4,1,0,2,3,4,0,1,1,0,0,0,1,1,3,1,1,3,1,3,2,2,1
87,1,46,17,8,2,0,2,19,3,0,3,3,4,0,0,2,2,2,3,1,1,0,3,3,2,4,4,1,3,3,3,4,4,4,4,3,2,4,1,3,1,1,0,4,1,1,2,0,0,4,1,0,4,3,3,0,0,4,1,0,0,2,3,2,4,4,1,0,4,1,1,1,3,2,2,0,2,1,3
54,1,40,61,7,2,2,0,0,1,2,2,0,1,2,1,0,1,0,3,1,4,1,1,3,2,0,3,0,4,2,1,4,0,2,2,3,0,3,2,2,1,4,3,3,1,0,2,0,1,0,4,0,3,4,0,0,0,1,0,0,2,3,0,3,0,2,3,2,2,2,3,1,4,1,4,2,3,3,1
26,4,23,29,9,0,0,2,13,9,3,1,2,5,1,2,3,2,3,2,0,1,3,3,2,0,4,4,1,2,4,4,4,3,2,2,4,3,3,2,4,2,1,0,0,4,3,0,1,1,1,2,1,3,1,1,1,0,3,1,2,3,2,4,4,2,0,3,1,4,3,0,2,0,1,0,3,4,4,4
43,4,60,46,19,0,1,0,17,6,3,1,0,5,4,3,4,1,0,0,4,1,0,3,0,4,1,2,0,4,2,3,3,3,1,3,1,2,2,0,0,1,0,1,0,4,2,0,2,0,2,3,1,1,1,0,2,3,1,1,1,0,1,1,0,3,1,1,3,2,2,1,3,2,2,1,3,2,4,4
16,2,85,38,5,0,1,3,5,3,2,2,0,1,1,2,4,4,1,4,3,3,0,0,1,3,1,4,4,4,2,1,3,2,2,2,2,4,2,0,2,3,2,2,1,0,2,2,0,0,3,2,4,2,3,0,2,0,0,4,4,3,0,1,3,1,0,1,0,0,4,0,4,0,1,4,3,1,3,0
48,3,81,74,0,2,0,2,13,9,3,3,4,0,2,1,1,2,4,1,2,4,1,0,0,4,4,4,1,4,2,3,0,2,4,4,1,4,3,2,0,1,1,0,4,3,0,4,4,2,2,1,0,2,2,1,1,2,4,0,2,0,0,1,1,2,0,3,3,2,0,1,3,0,3,3,4,2,1,3
4,3,0,10,0,2,0,3,19,0,2,0,4,0,4,3,1,2,4,3,1,1,3,3,3,2,0,4,2,3,3,4,2,4,2,2,4,0,0,4,3,3,2,0,0,3,1,0,2,0,0,2,0,4,1,0,4,4,1,3,2,0,1,1,1,3,3,4,1,0,0,2,3,0,4,1,4,2,0,0
11,2,94,64,15,4,1,1,11,1,3,0,2,3,1,2,3,2,3,2,0,1,0,3,0,4,1,4,4,3,3,1,1,1,0,0,3,4,0,4,3,0,0,0,4,0,2,0,3,2,2,3,0,2,3,0,4,0,1,0,1,3,0,0,0,0,0,1,2,4,2,1,3,4,4,3,3,1,1,1
59,2,57,96,8,0,2,2,8,7,2,3,0,0,1,2,2,0,2,2,0,0,3,2,3,2,0,1,4,3,3,4,1,0,4,4,4,0,0,1,0,3,3,0,0,1,2,1,3,0,2,1,1,0,2,2,4,1,1,2,0,0,2,1,2,0,2,2,2,1,0,2,1,2,0,3,4,0,3,4
13,1,90,30,18,3,3,2,16,8,3,0,0,4,4,3,4,2,2,2,0,1,0,3,0,4,0,2,3,4,2,3,3,3,1,3,4,1,2,3,2,4,3,1,0,3,4,4,3,0,0,4,4,0,2,0,0,2,2,1,0,0,1,1,1,4,0,4,0,2,2,2,0,4,0,4,4,1,4,4
67,2,27,1,9,0,0,1,11,1,0,3,2,2,2,1,1,2,0,2,0,1,3,2,4,1,4,2,0,3,0,3,3,3,1,0,4,0,0,0,1,0,4,0,0,3,0,2,2,3,4,3,0,3,1,2,4,2,0,1,1,2,3,1,4,2,1,3,3,4,1,0,1,2,1,0,4,0,4,4
51,0,4,21,5,0,1,2,16,8,2,0,2,1,3,4,2,3,0,3,1,1,0,0,4,1,4,2,3,3,3,1,0,0,1,3,3,1,1,1,3,0,0,4,1,2,0,0,0,0,3,4,0,3,1,0,1,4,0,0,1,1,4,1,0,1,2,0,0,2,2,0,1,4,4,2,1,4,1,2
49,4,79,1,8,0,2,0,8,2,2,2,1,1,3,4,4,4,1,0,4,1,2,4,3,2,3,4,4,2,4,4,3,0,2,2,2,4,2,2,1,3,3,0,0,4,3,2,0,0,0,2,0,3,0,0,0,3,3,0,3,3,0,4,3,1,0,1,3,2,2,2,0,4,3,2,4,2,3,1
21,1,4,21,4,3,3,1,10,8,4,2,3,0,4,3,3,0,1,3,1,3,3,4,3,2,4,1,0,2,4,0,3,3,1,3,3,1,2,2,3,0,4,2,3,1,4,0,2,2,0,4,0,2,1,4,0,4,0,2,1,1,2,2,3,3,0,4,0,2,0,4,4,1,2,2,4,4,2,4
38,1,23,1,3,2,3,0,14,5,3,3,4,0,2,0,4,1,0,1,2,4,2,3,3,2,3,0,2,1,0,4,1,1,4,0,4,0,0,3,0,2,0,1,4,1,0,0,3,2,0,3,0,0,3,0,4,2,3,1,0,0,3,1,0,2,1,0,0,4,2,0,2,0,2,3,3,2,0,3
29,3,5,36,9,4,0,1,3,1,1,2,1,1,4,3,0,2,2,1,2,0,1,3,0,4,3,1,3,4,2,3,4,2,3,1,0,1,2,1,2,0,0,1,4,1,0,2,2,0,2,4,0,1,0,4,2,0,0,0,0,1,2,4,2,1,4,1,2,2,2,4,3,0,2,1,1,0,0,0
19,3,51,75,3,2,3,2,3,4,2,1,1,4,3,4,3,4,2,2,0,0,0,0,1,3,0,4,3,3,3,3,1,0,0,0,3,2,4,4,2,4,2,4,3,3,2,3,0,0,0,0,1,0,1,3,1,1,2,1,0,0,2,3,2,2,2,2,1,2,1,1,4,4,4,0,2,4,1,2
77,3,15,32,9,2,3,2,21,8,4,0,2,4,2,1,3,0,1,2,0,1,1,1,4,1,0,0,1,0,1,4,2,1,2,2,3,4,0,0,1,0,1,0,3,3,1,3,1,3,4,1,4,1,1,0,4,0,2,1,0,0,3,2,3,2,1,2,0,2,1,0,1,0,0,2,3,1,4,0
85,2,0,10,19,4,2,0,14,5,2,3,1,1,4,3,4,0,4,3,1,1,0,3,3,2,4,0,4,3,3,3,1,0,1,3,4,1,1,0,2,3,3,1,4,0,2,4,1,2,0,0,4,1,3,2,0,0,0,0,0,0,2,1,0,3,0,1,0,1,4,0,1,0,4,2,3,2,0,4
97,2,25,66,6,2,3,2,16,8,3,0,0,4,4,3,4,2,2,0,1,0,1,3,0,4,1,3,1,3,3,1,0,0,2,2,3,3,0,1,0,1,1,1,4,1,2,3,3,0,2,2,0,1,2,2,4,0,1,1,0,0,1,1,4,0,2,4,4,0,4,1,0,4,3,4,4,3,0,0
91,2,50,79,5,4,2,0,0,1,2,2,2,4,4,3,4,2,2,4,3,1,1,1,3,2,4,4,1,3,3,3,3,3,2,3,4,0,0,0,4,1,1,0,3,3,2,3,2,0,0,4,4,4,4,0,4,0,1,0,0,0,1,0,2,2,1,3,1,2,0,0,4,4,3,4,3,2,2,4
63,3,39,43,19,2,1,0,11,3,3,2,2,0,4,3,2,2,4,3,1,0,2,4,2,0,2,0,4,4,2,4,0,4,2,2,4,3,3,3,2,1,0,2,1,0,2,0,2,4,1,4,0,0,0,3,0,0,4,4,4,1,1,3,1,3,3,0,2,2,2,3,3,4,1,1,0,3,1,4
42,0,68,69,17,0,2,1,23,2,3,2,1,1,2,1,1,2,4,1,2,0,4,1,2,0,2,2,0,3,3,3,1,0,2,2,3,1,2,1,3,0,2,3,1,1,1,0,0,1,3,2,0,1,3,0,0,2,4,0,0,2,3,1,1,3,2,1,4,4,2,0,2,3,2,1,1,1,4,4
39,3,61,2,0,0,3,1,7,9,1,3,1,1,2,1,2,2,4,3,1,1,3,2,3,2,1,1,2,0,1,3,0,2,2,2,3,1,2,1,1,2,1,0,0,3,2,2,2,0,0,2,4,1,0,0,0,0,1,0,0,2,0,0,0,2,3,1,0,1,1,2,4,0,3,0,1,4,3,0
23,3,38,90,19,2,1,2,3,4,3,0,2,3,0,0,4,1,0,2,0,1,0,3,2,0,0,2,3,0,1,1,1,1,1,3,2,0,1,0,3,0,2,2,0,3,0,4,3,0,4,4,4,0,2,2,0,1,2,4,4,4,3,1,0,2,1,2,1,1,2,0,2,3,2,1,3,1,3,0
72,3,80,3,3,4,1,0,18,7,2,3,1,1,2,0,2,2,4,1,2,1,3,2,3,2,0,0,1,1,0,3,3,3,2,2,4,2,2,3,1,3,0,2,2,1,0,0,0,0,4,1,4,1,1,4,0,2,3,3,4,4,4,1,2,3,1,0,0,1,3,4,3,2,1,1,4,4,1,0
82,4,37,40,15,4,1,0,24,0,3,0,4,1,2,1,3,2,3,3,1,0,4,1,3,0,0,2,3,2,4,1,1,1,3,1,3,1,2,4,3,4,2,0,3,1,3,0,0,1,1,3,3,3,2,0,0,0,0,1,4,2,3,0,0,2,0,4,1,1,4,2,2,1,4,2,4,0,4,1
39,3,99,0,19,4,2,1,24,0,3,3,4,0,4,3,3,1,0,3,1,3,1,3,0,4,0,4,2,0,1,4,2,4,2,2,3,0,3,1,2,2,2,1,4,0,2,0,3,2,2,2,4,1,4,1,3,4,4,2,0,0,2,1,1,4,3,4,4,3,3,0,3,2,3,2,1,0,3,4
35,0,98,0,9,4,0,2,17,5,0,3,3,4,0,0,0,4,2,3,1,1,2,4,4,1,1,2,0,1,0,4,3,1,3,1,3,3,1,0,0,1,4,0,1,4,1,3,3,0,3,2,3,2,4,0,1,4,4,0,0,4,3,3,4,2,0,0,0,4,4,2,0,2,3,2,1,4,1,1
38,1,82,23,8,4,2,0,17,6,0,0,4,5,2,0,0,4,2,1,2,1,4,0,3,0,2,0,4,0,1,1,2,3,0,0,3,3,1,1,0,0,1,4,1,3,0,1,1,0,1,0,0,1,2,0,0,1,0,0,1,4,4,3,2,0,1,1,2,1,0,4,2,4,4,2,2,0,4,4
25,0,50,1,19,4,2,2,9,0,3,2,1,0,4,1,3,2,4,1,2,4,3,1,1,2,0,4,2,0,1,3,1,0,4,4,3,2,4,2,1,2,0,0,0,2,0,0,3,2,1,1,0,1,0,3,4,2,0,0,3,0,0,1,1,1,0,0,0,0,2,0,2,1,4,3,1,1,3,4
18,3,46,17,13,1,3,0,0,1,3,3,0,1,2,1,2,2,4,2,0,1,3,2,3,2,0,1,4,0,1,1,1,1,1,3,4,0,0,2,3,1,3,4,2,2,0,2,0,0,0,4,4,4,3,2,4,2,2,2,1,0,0,0,2,2,0,3,1,1,1,2,0,4,2,0,4,1,1,0
91,2,51,75,0,2,0,0,1,8,3,1,0,5,2,0,3,3,4,1,2,2,0,0,3,2,2,3,2,0,1,2,2,3,2,2,2,3,0,2,1,2,0,0,1,1,0,4,2,2,0,0,0,3,1,0,1,1,0,1,1,0,3,0,1,3,1,4,0,1,1,0,2,4,3,2,4,4,0,0
54,1,57,96,17,4,0,1,18,9,4,2,0,2,0,4,0,2,3,0,4,1,2,4,1,3,1,2,0,4,2,2,2,3,0,0,3,0,3,0,0,3,4,0,0,1,4,3,0,4,4,0,0,0,1,1,0,3,3,1,4,3,4,4,0,0,1,3,1,0,4,0,0,3,3,2,1,4,3,0
98,3,47,12,18,0,0,2,24,1,0,0,4,5,2,0,1,0,2,3,4,0,1,1,2,0,4,4,1,2,4,4,1,0,1,3,3,2,4,3,0,1,1,0,0,3,2,1,1,3,3,4,2,1,1,1,1,3,1,1,3,0,3,3,1,0,0,3,0,3,3,2,4,3,0,2,4,4,1,0
73,2,95,8,13,0,0,2,6,3,3,0,4,1,1,2,4,1,0,2,0,1,1,1,1,3,1,2,0,3,0,0,1,4,2,2,0,0,0,0,0,0,4,0,3,3,0,0,0,3,4,4,0,0,0,0,0,2,2,1,2,3,2,0,0,4,3,0,0,2,2,2,0,1,2,2,3,2,1,3
48,3,98,0,7,0,1,0,2,7,3,0,1,2,4,1,2,2,4,2,0,1,0,3,0,4,1,3,1,4,2,3,1,0,2,2,3,0,3,2,2,1,1,1,0,1,0,1,0,2,2,2,4,2,4,1,0,0,1,4,4,2,3,1,1,3,0,2,1,4,3,0,0,3,2,0,1,4,1,4
10,0,3,15,8,0,2,2,19,3,2,3,2,5,2,1,2,1,3,2,0,2,1,2,3,2,0,4,2,1,0,0,4,0,4,4,4,0,0,0,0,1,4,0,4,1,0,1,4,0,0,0,0,1,2,0,1,2,2,1,0,0,3,2,0,1,2,1,0,4,2,2,4,2,4,1,4,0,4,2
79,0,89,2,6,0,0,2,18,2,2,0,1,4,2,1,1,1,1,3,1,1,4,0,3,0,1,1,2,0,1,1,1,1,4,4,4,2,2,1,1,0,2,4,1,1,0,0,1,1,4,0,0,2,2,0,2,0,0,1,0,2,0,2,0,0,1,0,1,1,4,1,1,1,1,3,3,2,0,4
19,3,99,0,9,3,3,1,0,9,1,0,1,0,0,0,2,0,2,1,2,4,3,2,1,3,4,1,0,4,2,3,4,4,4,4,3,0,3,0,0,0,0,0,0,2,1,4,4,0,3,1,1,1,1,1,3,1,2,0,0,0,1,3,2,4,4,3,1,0,4,0,4,1,1,2,1,1,4,0
10,0,35,88,5,2,2,0,10,1,1,1,2,4,4,1,4,0,4,3,1,1,0,3,2,0,3,0,2,2,4,2,1,2,2,0,4,0,0,1,4,1,0,1,0,0,1,3,2,0,1,3,1,4,0,2,0,4,1,1,3,2,4,0,0,0,4,3,3,4,0,2,0,4,4,1,0,2,4,0
82,4,21,97,13,2,1,0,3,0,1,3,2,5,2,1,4,4,1,2,0,1,0,3,0,4,1,4,4,4,2,1,3,4,4,4,3,2,1,3,0,1,0,1,3,0,3,0,4,2,2,1,0,4,2,2,3,0,2,4,1,1,0,0,3,4,4,4,4,4,2,0,1,4,3,0,2,0,1,0
34,4,96,37,4,4,3,0,14,5,3,3,3,1,2,1,2,0,2,3,1,0,3,2,4,1,0,0,1,1,0,4,4,3,2,2,3,0,3,0,0,1,1,0,0,0,3,1,2,0,4,4,4,2,0,1,0,0,0,2,0,2,3,3,2,3,0,1,0,4,2,1,0,2,2,0,1,4,0,1
4,3,88,50,17,1,0,0,11,3,4,2,0,2,2,1,0,2,1,2,0,4,0,1,3,2,0,0,1,3,0,1,3,4,2,2,3,4,0,3,0,1,3,3,3,3,4,0,2,0,1,2,1,0,2,2,4,2,2,1,1,1,0,0,1,4,3,1,0,2,2,3,0,2,0,4,2,3,3,0
45,2,44,35,13,2,1,1,5,2,3,3,1,5,2,1,4,2,4,1,2,4,2,3,3,2,1,0,3,3,3,0,3,3,3,1,1,2,2,0,4,0,0,2,4,0,2,1,2,0,0,3,3,4,3,4,0,0,3,4,4,2,0,1,1,3,0,1,3,4,4,1,4,2,3,2,1,0,2,3
59,2,44,35,0,0,3,2,0,1,3,0,3,0,4,3,3,4,2,3,1,0,4,1,3,2,0,4,2,3,3,1,4,2,0,0,4,1,1,4,2,0,1,3,3,1,0,3,3,1,0,3,1,1,3,0,0,0,1,2,1,0,1,1,2,1,4,0,2,2,1,2,3,4,2,1,3,2,3,0
50,4,36,1,13,3,3,2,18,2,2,3,2,5,2,1,4,1,0,1,2,3,1,3,4,1,0,4,2,1,0,4,4,3,4,4,4,0,0,3,2,2,0,1,4,2,2,1,3,3,4,0,1,2,0,2,0,1,4,2,0,2,0,0,1,2,0,3,3,0,2,3,1,1,4,1,2,4,1,0
96,1,81,74,19,2,1,1,19,3,2,3,1,1,2,1,0,1,0,0,1,0,2,4,3,2,0,1,4,2,4,4,1,0,1,3,4,4,4,1,4,3,0,0,0,1,4,0,0,2,3,2,4,0,2,0,1,0,1,0,4,2,3,1,0,0,2,0,0,2,3,0,3,1,1,2,3,4,2,1
49,4,14,77,9,0,0,3,10,1,1,1,2,4,1,2,1,0,2,3,1,2,2,1,2,0,0,3,0,4,2,2,4,4,4,4,0,4,0,1,2,0,0,0,2,4,3,0,1,2,1,0,1,0,2,2,4,0,0,0,3,3,2,3,2,4,1,1,2,4,4,1,4,1,0,2,1,2,1,1
