column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60,column61,column62,column63,column64,column65,column66,column67,column68,column69,column70
18,3,63,1,3,0,2,1,12,9,3,1,0,3,2,2,3,3,1,0,2,4,4,1,3,4,1,0,1,1,4,0,3,4,0,3,3,4,4,1,3,1,4,1,4,2,3,1,0,4,1,1,0,0,4,0,3,1,3,3,1,1,3,4,4,2,4,0,0,3
35,0,64,36,9,1,3,0,19,9,3,3,4,2,3,3,0,3,3,3,3,4,1,0,2,0,4,3,3,3,2,2,2,0,1,3,3,1,0,4,1,4,3,3,3,0,2,0,0,4,0,0,1,2,3,0,1,1,0,1,1,0,1,1,4,2,0,4,1,4
98,1,75,81,1,0,0,1,14,1,4,0,1,1,2,2,2,4,0,4,1,4,2,2,3,4,4,4,2,1,4,3,3,1,0,0,1,3,1,1,0,0,0,0,3,0,4,3,3,2,1,3,3,1,0,1,1,1,0,1,2,2,4,3,1,3,0,3,1,1
34,0,8,12,11,3,3,3,13,6,2,2,1,3,4,1,0,0,4,1,0,3,4,2,3,4,1,2,0,0,0,3,2,2,0,0,2,4,4,1,0,4,1,2,4,1,2,1,2,0,0,2,2,4,0,0,2,1,2,4,1,1,1,0,4,4,2,3,0,2
87,2,78,3,18,0,0,2,16,5,0,1,2,0,2,2,3,1,3,2,0,4,4,1,2,4,3,3,4,0,0,1,4,3,0,3,3,0,1,0,0,2,4,1,0,2,3,2,0,4,1,0,0,1,0,0,2,1,1,2,1,0,3,1,2,0,0,4,2,2
52,3,75,81,0,4,2,1,0,2,4,0,0,3,4,1,3,3,1,0,2,2,0,0,3,4,1,4,3,4,3,1,2,0,1,4,2,4,1,0,3,3,1,3,4,1,1,4,3,4,4,4,1,0,1,0,0,2,3,0,3,1,1,3,0,3,2,3,2,4
48,1,76,54,1,0,1,1,0,2,2,1,0,4,1,4,1,1,0,0,2,3,2,0,3,4,2,4,2,4,3,0,3,4,4,4,3,1,0,1,2,0,2,2,1,0,3,0,2,0,1,1,3,3,0,4,0,1,0,0,4,2,1,4,0,4,4,2,0,2
11,3,75,81,3,1,1,1,24,6,2,1,1,5,4,3,3,2,2,3,3,2,4,4,1,2,4,4,2,0,0,1,2,0,3,0,1,0,0,3,0,0,0,3,0,3,1,1,0,2,1,2,0,1,0,4,1,0,2,4,3,3,2,4,1,1,2,3,4,2
90,0,30,68,7,0,1,1,12,9,4,0,4,5,1,4,2,3,3,0,2,3,2,3,1,2,1,2,0,1,4,4,1,1,2,0,0,0,1,0,0,0,3,0,3,4,2,2,0,4,2,1,0,1,2,0,0,2,4,3,2,1,0,3,1,1,1,1,4,1
16,0,18,49,18,2,0,0,0,9,0,3,0,0,3,3,3,2,2,0,2,4,2,2,0,1,3,3,4,0,0,3,2,2,3,1,2,0,4,0,4,2,0,4,4,1,2,0,4,4,1,0,4,4,4,2,3,3,3,3,1,1,2,1,4,3,4,3,0,1
14,4,76,54,0,1,1,0,19,9,4,2,2,2,4,1,4,0,2,3,1,3,2,3,1,2,2,4,2,3,2,1,3,2,3,3,3,0,2,2,2,0,0,0,1,1,2,0,4,0,0,0,3,3,0,2,0,1,2,1,2,2,4,4,1,0,1,3,0,2
30,3,45,91,9,1,3,3,19,3,3,2,4,5,3,3,0,1,2,2,4,3,2,3,3,4,3,3,4,4,3,3,2,2,4,2,0,0,1,0,1,3,0,3,4,1,1,1,4,0,1,4,2,1,4,0,4,4,1,4,1,1,0,4,2,1,1,3,2,2
77,1,77,99,0,0,2,0,17,4,0,2,3,3,1,4,4,1,4,0,2,1,2,3,3,4,1,2,0,4,3,1,1,1,4,2,3,0,4,1,3,3,3,0,1,3,0,3,4,3,4,1,4,1,0,4,0,0,0,1,0,1,1,4,0,0,4,1,2,3
27,4,1,72,18,4,1,0,11,0,2,1,4,5,1,4,4,3,2,2,4,2,1,1,3,4,4,1,4,3,2,2,4,1,0,1,1,2,4,0,4,3,0,1,0,1,3,3,0,1,0,1,4,4,1,0,0,3,0,3,1,1,2,0,3,1,4,2,2,4
6,0,65,65,0,4,2,0,5,8,1,3,1,2,4,1,4,1,4,0,2,2,1,1,2,0,4,3,3,3,2,1,4,3,0,1,0,1,3,4,1,0,1,1,0,0,0,4,2,3,2,1,1,1,0,3,0,4,1,0,1,0,0,1,1,3,0,4,1,2
39,3,40,85,9,2,0,2,14,7,4,0,1,5,4,0,0,3,3,0,2,3,3,1,3,1,2,1,4,0,0,0,4,3,1,1,0,2,1,1,0,2,2,0,4,1,3,3,0,0,1,0,1,0,4,0,3,2,0,0,1,3,0,3,0,3,4,3,0,0
37,1,70,5,10,2,2,2,15,2,2,3,1,2,1,4,2,3,4,4,1,0,2,4,2,0,2,0,1,0,0,3,1,4,0,2,0,3,0,1,3,1,0,2,1,0,3,0,2,3,1,2,2,1,3,3,1,1,3,0,1,2,0,3,0,2,2,3,1,2
77,1,39,0,0,2,2,1,9,7,4,0,4,0,1,2,1,0,1,3,3,4,3,4,4,3,1,4,3,0,0,3,1,4,2,2,3,0,0,4,3,1,4,0,1,0,3,1,1,1,2,1,0,1,0,0,0,4,0,0,1,2,1,4,1,0,3,1,4,4
40,3,50,46,3,3,1,3,2,6,2,2,0,1,4,1,4,3,1,4,1,4,4,3,4,0,1,3,2,0,0,3,2,2,1,2,1,2,3,2,2,0,0,0,4,1,0,1,1,1,3,0,2,3,0,1,4,3,2,4,0,2,1,1,0,1,0,1,1,3
68,3,76,54,11,2,0,1,3,9,0,0,0,4,0,0,1,1,0,2,4,1,3,4,3,1,1,3,2,0,0,1,0,4,2,3,4,1,4,3,4,0,2,3,1,1,3,4,0,0,1,2,3,0,1,1,0,0,1,3,1,1,1,1,0,3,0,1,3,0
86,3,23,15,9,0,1,1,13,1,4,0,0,3,3,3,3,1,4,0,2,4,3,4,0,1,4,4,2,0,0,4,0,4,0,0,2,3,4,1,0,2,0,4,0,2,3,0,2,3,1,0,0,0,0,4,3,4,0,1,4,2,0,2,2,1,3,3,2,4
64,1,5,61,15,1,1,1,6,0,0,0,3,5,3,3,3,3,1,1,0,4,1,0,0,1,1,2,0,4,3,2,3,3,1,0,0,2,4,2,0,2,0,4,1,0,3,2,0,1,4,3,3,3,0,0,2,0,4,4,2,2,3,3,4,4,3,3,2,1
91,2,28,19,5,1,3,1,17,7,2,3,0,3,1,4,2,1,1,4,1,1,0,2,2,0,3,1,3,4,3,3,3,1,3,0,2,0,1,4,0,4,2,2,0,2,0,3,1,4,4,4,1,2,0,3,4,1,0,2,4,0,0,1,1,1,1,0,4,3
56,3,62,63,1,0,0,0,6,1,2,1,0,0,4,1,3,1,4,1,3,0,3,3,3,4,1,3,2,0,0,0,2,0,3,4,3,3,1,2,0,0,0,0,4,1,1,1,0,3,4,2,0,4,0,1,1,4,0,1,4,2,0,0,2,4,4,2,2,0
59,4,61,82,12,3,0,0,11,8,0,0,0,4,1,4,1,3,2,2,4,2,3,3,3,4,1,4,3,3,2,1,0,4,3,3,3,0,4,0,4,0,2,0,3,4,0,1,4,2,0,0,4,0,4,3,3,4,4,1,0,2,1,3,3,2,3,0,0,2
97,3,32,90,11,4,1,3,20,7,0,1,0,0,3,3,0,0,0,3,3,4,0,3,1,2,2,4,0,3,2,3,0,3,3,2,0,3,2,2,0,2,1,4,0,2,0,4,3,0,2,0,1,0,2,0,0,0,0,2,3,1,2,4,4,1,3,1,0,4
98,1,75,81,18,1,3,0,0,9,0,0,0,4,2,2,2,2,2,0,2,1,2,3,1,2,1,4,3,0,0,0,0,0,1,2,3,0,0,2,0,0,4,0,1,0,2,4,4,0,4,2,1,0,4,3,3,1,0,3,3,2,3,2,1,0,1,2,0,2
88,4,56,29,4,2,2,3,24,0,0,3,1,0,4,1,4,3,0,2,4,2,2,2,3,4,2,3,0,4,3,4,0,4,3,0,2,3,1,1,4,1,1,1,1,4,1,0,3,2,4,4,2,0,2,0,3,0,0,3,3,0,0,4,1,1,4,0,4,3
19,4,31,58,4,2,2,3,18,2,1,0,1,3,1,4,0,2,1,4,1,3,3,1,4,3,4,2,0,0,0,2,1,4,1,3,1,3,0,1,1,3,3,2,1,4,4,0,0,1,1,0,3,1,0,0,4,3,3,1,0,0,0,4,1,4,2,3,1,0
85,1,92,38,14,1,1,0,5,8,2,0,1,4,4,4,0,3,3,2,4,4,0,3,4,3,2,2,3,0,0,3,3,1,1,3,4,0,1,3,2,2,0,4,3,3,0,3,0,0,2,2,4,3,4,3,3,3,2,1,3,2,0,4,2,0,3,4,2,1
92,4,64,36,13,3,0,0,17,1,0,1,0,0,1,4,0,3,3,3,3,3,1,4,1,2,2,1,4,4,0,3,2,2,2,0,3,0,2,2,4,2,3,3,2,4,1,0,1,0,1,0,2,3,4,3,1,4,0,1,1,0,0,1,2,4,4,0,3,1
56,3,34,53,10,0,3,1,16,1,2,0,0,1,3,3,3,1,0,2,4,4,1,0,3,4,1,1,4,1,4,4,4,3,1,1,0,3,1,1,1,1,3,4,4,3,2,2,4,0,2,3,2,3,2,0,0,0,0,2,3,3,4,2,1,4,4,0,0,0
9,0,96,33,14,2,0,1,17,7,0,0,0,4,3,3,4,1,4,2,4,4,1,4,4,3,2,1,0,3,2,3,0,2,1,2,4,0,0,2,4,2,3,4,0,3,2,1,2,0,1,0,2,1,2,1,3,1,2,2,2,2,1,0,2,1,4,1,3,0
15,2,74,47,11,3,3,0,23,4,2,1,0,4,3,3,1,2,3,2,4,4,4,1,1,2,2,0,1,0,0,1,0,0,1,3,4,0,3,2,0,4,3,4,0,2,2,1,0,4,1,3,2,0,4,3,3,0,1,1,1,2,4,2,1,0,4,2,0,2
0,2,22,79,3,2,2,0,13,7,4,3,0,4,3,3,1,3,2,3,3,2,1,1,2,4,0,1,2,0,0,2,1,4,0,1,4,0,4,0,0,1,0,4,0,2,3,1,0,2,2,1,1,4,0,0,0,0,0,2,2,4,2,1,0,3,0,3,1,4
70,3,7,84,10,2,2,3,20,7,2,3,1,2,1,4,3,2,2,1,0,4,4,1,3,4,2,3,0,3,2,1,2,0,0,0,1,0,1,0,3,3,2,2,1,1,1,4,4,2,2,3,2,1,2,4,2,2,0,0,2,1,2,2,0,2,0,3,0,1
15,2,12,30,0,1,1,1,0,0,0,1,2,0,3,3,4,1,4,3,3,2,3,3,3,4,2,1,4,4,0,2,3,3,4,0,1,3,1,0,0,2,3,3,2,3,0,4,2,4,1,1,2,3,3,0,1,4,4,4,2,0,0,3,0,4,0,3,0,4
1,4,81,0,3,2,2,0,16,0,2,1,0,4,3,3,1,2,3,0,2,2,4,4,4,3,2,3,0,0,0,3,0,3,4,0,4,0,1,1,3,3,3,4,1,4,0,2,0,4,0,2,2,1,2,0,0,3,0,4,0,2,2,1,0,4,1,0,1,2
47,3,78,3,18,2,0,2,4,7,0,2,2,2,3,3,0,3,3,3,3,2,2,2,3,4,1,0,1,1,4,2,1,4,2,0,4,0,2,1,4,2,3,4,4,1,1,1,0,4,2,3,4,0,3,3,1,4,1,0,1,2,4,3,0,3,4,3,2,1
13,0,13,89,4,2,2,3,1,8,4,3,3,1,4,1,2,3,4,3,3,2,1,1,1,2,4,3,3,2,1,3,2,0,0,1,1,2,2,0,3,1,2,1,4,2,3,4,0,2,2,0,4,4,1,3,2,1,1,1,0,3,4,3,1,3,4,1,0,3
91,1,36,1,17,0,3,2,4,7,0,3,3,1,0,0,0,3,3,0,2,2,4,4,0,1,1,0,1,0,0,2,2,0,2,1,1,1,4,3,1,4,2,0,1,3,2,4,4,4,1,2,0,0,0,0,0,1,2,0,3,2,1,4,1,3,3,1,0,4
9,1,37,14,4,3,0,0,12,3,2,0,2,3,1,4,1,0,1,0,2,2,0,0,0,3,3,3,4,0,0,0,4,1,0,4,2,4,1,1,4,4,2,0,0,0,0,3,1,1,1,2,0,3,1,0,3,2,1,4,0,3,1,2,3,3,3,3,0,4
26,1,51,17,0,2,2,0,8,5,2,1,3,0,4,1,1,3,2,2,4,2,4,4,2,0,3,4,1,1,4,3,3,1,2,2,0,4,2,1,3,3,0,1,4,3,4,3,4,0,4,3,4,0,3,2,0,0,4,3,4,3,1,1,3,4,4,3,2,1
38,2,70,5,0,0,0,1,10,8,0,0,4,2,2,2,3,2,2,0,2,3,2,3,1,2,0,3,3,0,0,2,0,2,4,2,0,1,0,2,0,0,0,0,1,1,3,1,0,4,3,1,0,1,4,3,3,1,2,0,1,3,0,4,1,4,1,0,2,3
1,4,44,34,1,0,1,0,20,5,4,1,3,2,3,3,3,3,1,1,4,3,0,0,3,0,3,3,4,3,2,3,2,2,1,4,3,0,0,0,0,3,0,4,2,1,0,0,1,1,0,1,1,1,1,2,0,0,4,1,1,3,0,4,1,0,4,1,0,2
18,3,90,94,1,1,3,0,17,4,2,3,1,2,2,2,1,3,2,4,1,2,4,4,2,0,2,2,3,4,3,2,2,0,2,2,3,0,4,4,1,1,4,1,4,1,2,0,4,0,0,4,3,4,0,0,4,2,2,3,3,0,4,4,0,3,1,3,2,4
54,2,87,37,13,3,0,1,21,2,1,0,3,0,3,3,3,3,1,4,1,2,4,4,1,2,1,3,2,2,1,3,4,0,2,0,0,3,2,3,4,2,0,4,2,2,1,1,1,4,0,0,4,0,4,1,4,2,0,0,2,2,4,3,3,3,3,3,3,2
9,1,40,85,7,0,1,3,15,6,0,1,4,1,3,3,4,2,1,0,2,2,3,3,3,4,3,4,1,4,3,3,0,3,4,0,0,1,3,0,0,2,0,4,1,3,3,4,1,1,4,4,1,1,4,3,3,1,2,3,4,0,1,1,1,0,3,3,0,2
77,1,20,39,2,1,3,2,16,1,2,3,0,3,1,4,1,2,3,4,1,3,1,4,3,4,3,0,0,3,2,3,2,2,2,2,2,0,1,0,2,4,0,2,0,3,2,1,2,0,1,0,0,2,2,4,0,1,4,4,2,4,1,1,2,3,1,0,2,2
73,1,95,45,3,3,3,1,11,5,3,0,1,0,2,2,2,2,2,0,2,4,0,3,3,4,2,4,4,4,3,4,0,4,0,3,1,0,4,1,4,4,4,0,4,0,4,1,4,1,4,1,4,3,4,0,0,1,1,2,3,4,3,0,1,4,3,0,1,2
1,4,70,5,18,2,0,1,23,8,1,2,2,3,2,2,3,3,1,2,4,4,1,0,4,3,2,4,4,0,0,2,2,1,0,4,2,4,0,2,4,2,0,0,2,1,1,3,0,4,0,3,2,1,2,1,0,0,1,0,1,2,1,4,1,2,0,3,2,4
65,2,10,88,12,1,2,0,17,0,2,0,0,1,1,4,4,3,0,2,4,2,4,4,1,2,3,1,3,0,0,0,1,0,2,0,1,2,1,0,0,1,2,2,0,2,1,4,3,3,1,2,0,3,4,3,2,0,0,3,1,4,3,3,4,3,4,3,1,1
17,0,52,59,16,2,3,0,18,2,0,1,4,1,1,2,2,2,2,1,0,3,0,1,2,0,3,1,3,0,0,2,1,4,0,1,1,2,1,4,1,4,3,0,3,0,1,1,0,0,1,2,0,0,4,0,2,1,3,0,3,3,0,3,1,0,3,1,1,1
91,2,40,85,10,0,3,1,20,4,3,0,0,1,4,1,0,0,0,3,3,0,3,3,1,2,4,3,3,0,0,3,1,2,4,0,1,2,1,1,0,0,0,1,2,1,2,0,0,2,1,2,1,1,4,3,1,1,2,0,0,2,0,0,3,2,0,2,1,2
82,1,83,8,7,0,0,3,3,7,4,0,4,5,4,2,3,3,1,2,4,4,2,0,4,0,1,4,3,0,0,3,0,3,1,4,1,0,0,1,4,2,0,1,1,3,3,2,0,1,3,2,0,1,0,3,1,0,1,0,0,2,0,2,2,3,1,1,0,2
34,0,75,81,2,2,3,3,10,0,0,1,3,5,4,1,0,0,0,2,4,4,3,4,0,1,1,2,0,3,3,2,3,3,2,2,1,0,1,3,0,4,1,0,3,0,3,2,1,2,4,1,1,0,2,0,3,1,2,3,1,3,0,1,0,4,2,2,1,3
92,4,40,85,0,0,0,3,9,5,4,1,2,3,1,4,3,4,0,4,1,4,2,0,4,3,2,2,3,0,0,1,1,1,1,4,2,4,3,1,4,3,0,2,1,1,4,0,3,2,1,2,0,1,0,3,0,3,1,2,2,2,3,3,4,0,2,3,0,4
46,4,57,16,4,3,0,1,3,9,0,2,2,2,4,1,4,0,2,4,1,2,3,3,1,2,1,3,2,0,0,3,3,1,2,0,3,0,0,2,2,2,1,1,0,4,4,0,4,2,0,3,0,3,1,4,4,3,3,3,1,1,1,1,2,3,4,1,0,2
22,1,20,39,11,3,3,0,24,1,0,0,0,4,0,0,2,3,4,1,0,0,3,0,3,4,1,0,1,0,0,2,2,0,0,4,3,0,4,0,1,1,2,3,2,3,4,0,0,3,4,1,0,1,0,0,0,0,4,1,3,3,1,4,4,3,1,1,1,2
77,1,42,2,9,1,3,0,1,4,0,0,1,5,2,2,2,1,1,2,4,4,3,4,3,4,4,4,2,2,1,3,1,4,1,0,1,4,4,1,0,1,4,1,4,3,1,1,1,2,0,0,0,2,1,4,4,0,2,1,1,3,2,4,3,0,0,2,3,2
66,1,0,7,10,3,0,2,17,8,2,0,1,4,1,2,0,1,2,2,4,3,1,1,2,0,1,2,0,0,0,3,2,2,1,0,4,0,0,4,4,1,0,1,4,3,1,0,4,2,1,2,3,0,2,4,0,3,0,4,1,3,2,3,4,2,4,2,0,2
44,1,23,15,17,3,2,3,16,4,4,1,2,3,1,4,4,3,0,4,1,1,3,4,2,0,3,3,4,4,3,2,1,4,1,2,1,3,3,4,3,3,2,0,4,3,3,0,3,0,1,4,1,0,2,0,4,3,4,1,1,2,0,0,1,4,3,1,0,3
50,1,61,82,3,4,0,0,11,8,0,3,2,4,2,2,0,3,3,3,3,3,0,0,1,2,2,4,2,3,2,3,3,0,0,4,3,1,0,0,0,2,4,1,4,0,1,4,2,4,0,1,4,3,1,1,1,0,1,1,2,1,1,3,2,1,0,3,0,1
11,3,91,0,10,0,3,3,6,9,0,0,0,4,3,3,1,2,3,2,4,4,1,0,2,0,3,2,2,4,3,3,1,4,1,4,3,0,3,4,1,4,0,2,0,1,3,1,2,0,4,1,0,1,1,1,0,3,0,1,2,2,2,2,2,3,3,2,2,0
92,4,38,5,7,2,1,1,8,4,0,1,2,0,1,4,1,2,3,3,3,4,2,2,2,0,2,3,0,3,2,3,4,0,0,0,2,3,1,1,0,2,2,2,0,4,4,1,1,4,2,0,0,2,2,4,0,4,1,3,1,3,0,0,2,4,4,2,3,1
16,1,53,57,7,2,1,0,23,4,4,0,3,4,4,1,3,2,1,0,2,1,0,2,3,1,1,4,3,4,3,3,3,1,3,1,4,1,3,3,0,2,0,1,0,0,0,0,1,1,0,1,4,3,4,3,0,1,2,1,1,1,3,4,0,3,3,1,0,2
76,2,70,5,16,0,1,1,1,5,0,1,3,4,1,4,0,4,3,1,0,3,2,3,3,4,3,1,3,4,3,1,1,1,0,3,4,0,4,0,2,2,0,2,0,2,0,0,0,0,4,4,2,1,4,0,2,1,1,1,0,2,4,4,1,3,4,0,0,1
17,0,51,17,19,2,2,2,20,5,3,1,1,5,2,2,4,3,0,3,3,2,4,4,1,3,2,3,0,0,0,3,2,2,0,3,0,0,1,1,0,3,0,0,3,0,1,0,4,0,1,2,4,1,0,2,0,1,1,2,3,1,0,1,2,1,0,4,0,4
18,3,35,21,6,3,2,0,14,6,2,3,0,3,1,4,3,3,1,3,3,1,1,0,3,4,2,0,1,3,2,0,0,2,1,0,2,4,1,0,3,3,2,2,4,2,1,1,0,1,0,0,4,2,4,3,0,1,4,4,1,2,2,4,4,3,0,1,2,0
7,2,85,51,7,4,0,0,0,9,0,0,0,4,4,1,2,3,1,4,1,4,2,2,3,4,3,1,0,4,3,2,0,2,3,1,2,1,4,4,4,0,1,1,2,2,2,0,1,1,0,4,1,0,0,0,3,3,0,0,3,0,3,0,0,3,0,1,0,4
94,2,50,46,14,0,3,2,10,3,2,3,3,4,4,1,2,1,1,0,2,3,3,1,3,4,3,2,2,3,2,2,0,2,2,0,4,1,1,0,1,4,1,0,2,1,4,0,3,1,0,1,1,3,0,1,0,2,1,3,1,3,3,1,0,4,4,3,0,4
1,2,38,98,2,2,3,0,8,5,0,3,1,5,1,4,1,3,2,3,3,3,4,2,2,0,1,2,1,3,2,3,4,0,0,1,2,1,1,1,1,4,0,0,0,2,2,4,4,3,1,0,1,1,3,3,0,4,4,2,1,1,0,2,2,4,1,1,0,0
65,2,79,44,0,3,3,0,0,9,4,0,2,5,3,3,3,2,2,0,2,3,0,0,0,1,3,1,3,4,3,0,0,2,4,3,1,0,0,4,0,1,3,2,0,4,0,1,0,0,1,1,3,3,4,0,0,2,3,3,3,2,0,1,1,3,4,3,1,0
87,2,70,5,18,1,3,0,2,0,2,1,3,0,1,4,1,2,4,4,2,2,1,1,2,0,2,3,0,4,3,3,1,1,1,0,0,3,1,1,1,1,2,4,0,2,4,3,2,0,0,1,2,0,0,0,3,2,2,3,3,2,0,2,2,3,4,1,0,3
27,4,75,81,18,0,0,1,17,7,0,1,0,0,4,1,3,0,4,4,1,3,1,4,1,2,2,3,0,0,0,3,2,2,1,2,0,3,3,0,0,0,2,3,1,1,0,4,2,3,1,3,3,1,0,4,0,2,1,0,1,0,0,4,0,4,4,3,0,2
39,3,14,75,10,2,2,1,2,6,2,3,3,4,1,4,3,3,1,1,0,3,4,2,1,2,2,3,1,3,2,0,0,2,0,1,3,1,2,0,1,2,2,2,0,3,1,3,1,1,2,0,2,3,3,3,2,1,2,3,1,1,4,4,3,3,3,3,0,1
72,0,26,56,3,1,1,0,9,2,0,1,0,0,0,2,3,1,3,2,4,4,4,1,2,0,4,1,4,0,0,0,4,1,2,1,0,3,0,4,0,2,4,1,0,3,0,3,0,4,1,3,1,0,2,3,4,0,3,1,1,0,3,3,2,0,2,1,2,4
40,0,95,0,14,4,2,1,5,0,2,2,0,1,0,0,4,2,4,3,3,1,3,4,2,0,2,2,3,4,0,1,0,4,2,0,0,2,3,4,1,3,0,3,0,0,0,1,0,3,4,2,0,4,4,3,0,4,4,3,3,1,4,4,2,1,4,0,3,4
85,1,22,79,7,4,0,2,2,9,0,3,3,1,1,3,0,0,0,4,1,4,2,2,2,0,3,2,2,0,0,3,2,2,3,0,0,2,3,2,4,0,3,3,4,3,0,1,3,0,2,3,1,4,1,0,0,3,2,3,0,2,0,4,0,3,2,2,1,4
9,1,35,21,18,0,0,1,24,6,2,0,3,0,3,3,4,0,2,0,2,4,4,1,4,3,4,3,3,3,2,3,1,4,1,0,0,0,0,1,4,2,0,4,1,0,0,1,0,0,0,0,2,2,0,3,3,1,2,0,2,2,0,2,0,3,2,3,0,2
30,0,70,5,18,3,3,0,13,1,2,1,0,4,0,0,4,1,4,2,4,2,4,4,3,4,2,1,4,0,0,4,0,4,1,3,1,0,3,1,0,3,2,0,0,1,0,1,2,3,4,2,2,2,1,1,3,0,4,2,0,0,1,4,0,0,0,3,0,4
44,3,32,90,14,2,0,2,20,5,4,0,4,5,3,3,3,4,0,1,0,4,4,1,3,4,2,1,4,0,2,1,1,1,4,1,1,0,4,1,4,0,0,4,0,1,4,0,0,2,1,1,4,2,4,0,2,1,4,3,3,2,1,1,1,0,3,0,3,2
72,0,17,70,9,4,0,3,16,4,4,1,1,0,4,1,2,3,4,0,0,2,1,1,3,4,0,3,3,0,0,1,2,0,0,0,0,0,1,2,0,0,1,3,3,0,1,4,2,3,1,2,0,2,1,0,0,0,0,1,1,3,1,3,2,3,3,1,2,4
91,1,4,50,0,0,1,1,16,1,0,1,3,5,2,1,0,1,2,3,3,2,0,0,2,0,2,1,4,0,0,3,3,1,1,0,1,0,0,4,0,0,1,1,4,0,0,3,4,2,0,2,1,0,1,0,1,4,0,2,3,2,4,2,0,4,0,2,0,1
24,3,14,1,18,2,0,2,20,5,1,3,0,5,3,3,1,1,0,0,0,3,0,0,3,4,2,2,0,3,2,4,0,4,0,4,0,1,4,0,0,0,0,4,1,3,3,1,3,1,0,1,1,1,2,4,2,4,1,2,0,0,2,3,1,0,3,3,0,3
67,0,32,90,10,2,2,0,18,2,4,0,0,3,3,3,4,2,1,3,3,4,3,4,2,3,4,3,3,1,4,0,4,1,0,2,3,4,0,1,1,1,0,4,3,0,0,0,0,1,2,1,2,3,0,3,1,4,0,0,1,3,1,1,1,0,2,3,0,2
65,2,34,53,12,2,3,3,9,5,2,0,3,0,3,3,0,0,0,3,0,4,4,1,3,4,1,3,2,1,4,0,2,2,2,3,0,3,1,1,2,4,0,4,4,2,2,1,0,0,0,1,1,0,3,1,2,1,1,3,1,0,0,3,3,0,4,1,1,2
48,1,17,3,18,2,0,2,6,6,0,1,1,3,1,4,4,1,4,4,1,4,4,1,3,4,2,3,1,3,2,3,2,2,0,3,1,3,1,1,4,2,0,2,1,0,2,1,4,3,1,0,4,1,3,2,1,2,2,4,3,2,4,3,0,3,0,3,0,4
18,3,83,8,7,1,2,0,22,8,0,3,0,1,1,2,3,0,4,3,3,4,0,3,3,4,1,3,2,0,0,2,0,2,1,0,1,1,1,1,3,1,4,1,0,1,1,1,0,3,0,1,4,0,3,1,0,1,1,3,1,2,3,2,0,1,3,3,4,2
97,3,24,86,4,2,2,1,10,8,0,1,1,3,3,3,4,3,0,3,3,1,3,4,3,4,1,2,0,0,0,2,0,2,2,4,4,3,1,0,0,3,3,4,0,1,2,1,0,2,0,0,1,0,2,4,0,4,0,0,0,1,1,4,2,4,4,3,0,2
80,1,19,25,11,4,1,1,11,5,1,1,1,3,3,3,3,3,1,0,2,0,4,2,3,4,2,3,0,3,2,1,3,2,0,0,1,4,1,1,2,2,3,0,4,3,0,0,1,1,1,1,1,1,2,0,3,3,1,2,1,3,0,1,2,3,0,1,0,4
95,0,5,61,9,4,0,0,7,6,0,1,1,3,2,2,1,0,1,1,0,2,4,0,3,4,4,4,2,0,0,2,1,4,1,4,2,4,1,0,4,0,0,0,3,0,4,1,0,1,1,0,1,4,0,0,2,0,2,4,3,1,4,3,4,3,4,3,3,3
85,1,42,2,18,0,0,0,22,8,0,1,4,1,3,0,1,3,1,2,4,4,2,0,2,0,2,2,3,1,1,3,2,2,1,3,0,1,0,0,0,2,0,0,3,2,1,0,1,1,0,1,2,2,1,3,4,4,2,4,3,2,2,3,2,0,3,0,4,4
94,2,92,38,6,3,2,1,6,1,2,1,1,5,1,0,1,3,2,1,0,4,3,4,2,0,1,2,0,4,3,3,2,2,2,4,1,4,3,1,3,0,2,3,1,1,2,4,0,4,4,4,3,3,2,0,2,0,4,1,2,0,4,4,4,0,0,3,0,0
22,1,92,38,18,4,1,0,17,4,2,0,0,1,3,3,0,1,2,0,2,4,0,3,2,4,1,4,3,0,0,2,1,0,4,3,0,2,4,1,0,2,3,2,1,0,3,4,4,2,1,3,4,3,4,0,0,2,1,4,3,0,4,1,3,4,4,1,4,2
10,1,16,60,9,1,3,2,6,0,0,0,1,2,4,1,1,2,3,0,2,3,3,1,3,4,1,0,1,1,4,3,1,4,1,1,3,4,4,1,1,4,1,1,1,4,0,0,2,1,3,3,0,1,4,2,3,2,0,4,2,0,1,3,2,2,1,0,0,2
38,1,88,28,19,2,0,0,0,9,4,3,0,4,2,2,2,4,0,1,0,4,3,4,3,1,4,3,3,1,4,1,2,0,1,2,1,0,4,3,0,0,1,1,2,3,3,0,4,0,2,3,4,2,4,0,2,1,3,3,1,2,4,3,0,3,4,4,0,4
91,1,96,33,13,2,0,0,22,8,2,0,4,1,3,3,3,3,1,0,2,4,3,4,2,0,1,3,2,1,4,3,4,4,2,2,1,2,0,4,0,2,1,3,3,0,0,1,3,1,1,3,3,1,0,1,0,3,2,2,0,2,2,1,1,3,4,1,0,2
