column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50
15,4,44,22,16,4,1,2,4,9,3,3,2,0,4,1,1,4,3,1,0,4,2,3,2,2,4,2,3,3,4,4,0,2,0,0,4,4,2,4,4,0,1,3,1,1,2,1,4,1
79,4,94,80,16,2,0,3,13,1,4,3,3,4,1,0,0,3,0,2,1,2,1,3,1,1,2,2,0,2,2,0,0,2,2,4,2,0,1,0,2,4,2,3,4,4,1,0,1,4
34,3,97,40,16,1,2,3,0,2,3,0,0,0,1,0,1,2,1,3,3,2,1,3,3,3,4,2,0,0,2,4,0,3,4,0,2,4,1,1,4,2,3,2,3,2,3,3,2,4
36,4,92,49,16,2,0,3,17,2,3,1,4,2,1,0,0,3,1,2,1,2,1,3,2,4,2,3,0,1,2,2,4,0,4,0,1,0,1,0,0,4,4,3,3,0,4,3,3,2
25,3,5,98,19,1,2,0,24,1,4,1,1,1,1,4,1,4,3,2,2,4,4,4,0,0,3,2,0,4,1,2,0,0,4,4,1,4,0,2,0,2,4,3,2,0,1,2,2,0
20,4,90,84,12,3,2,1,3,0,4,2,2,0,1,0,4,3,2,1,0,1,1,3,4,1,4,3,3,0,4,4,4,0,3,1,1,0,4,0,4,1,1,3,3,1,4,0,3,0
33,1,31,85,12,0,2,1,10,6,0,0,2,1,1,0,1,2,1,3,3,4,3,1,2,4,3,2,0,4,0,0,0,3,3,1,2,4,3,2,4,2,4,1,3,0,4,3,3,2
6,4,94,80,15,1,1,0,13,5,3,3,1,3,1,0,2,3,2,0,4,4,1,3,3,1,2,0,1,0,3,0,4,1,3,2,3,1,1,0,3,0,2,0,3,4,2,2,2,0
27,0,79,24,11,1,3,0,3,6,1,0,2,2,1,0,1,2,1,4,2,3,4,0,0,3,0,3,2,1,3,2,4,0,1,0,2,1,2,4,3,0,3,0,2,1,1,1,0,1
4,4,98,79,13,1,1,3,23,8,0,0,0,0,1,0,0,4,4,4,2,4,0,2,1,1,0,2,1,3,0,1,0,3,1,3,1,0,4,0,1,0,4,2,1,2,3,3,2,4
77,2,0,38,2,1,0,1,5,5,0,2,2,3,2,1,4,2,4,0,4,0,1,1,0,1,2,1,2,2,4,0,2,0,3,1,1,2,3,0,3,1,1,0,0,1,4,2,0,2
36,4,78,58,13,0,3,3,24,4,0,2,2,3,1,0,2,0,4,3,3,2,0,1,1,1,0,1,0,1,3,4,2,0,0,1,2,1,4,0,4,2,2,3,2,0,1,2,1,2
8,3,33,7,11,1,3,0,24,0,0,0,2,1,0,2,2,4,3,4,2,0,1,1,4,0,0,1,2,0,1,2,0,4,3,0,2,2,3,1,2,2,3,1,2,2,3,0,2,0
44,2,23,56,11,1,3,3,6,5,2,3,2,5,2,1,1,0,2,1,0,2,1,3,4,3,4,4,0,1,3,0,2,4,1,2,1,2,1,3,4,3,2,0,1,2,0,0,1,0
84,4,44,22,15,3,3,0,1,1,1,1,2,3,2,1,1,4,3,0,4,4,1,3,3,1,2,2,0,0,3,0,0,0,2,4,1,0,4,0,0,0,0,4,3,3,4,2,4,4
55,0,38,87,6,1,0,3,4,7,3,3,3,5,0,2,4,3,2,2,1,3,4,3,0,1,4,3,3,1,1,1,3,0,4,4,3,0,2,1,4,0,1,0,1,2,3,1,2,1
50,1,82,83,8,2,2,1,5,5,4,0,0,3,4,4,4,0,3,3,3,4,0,2,4,3,4,1,0,4,1,3,1,0,1,1,1,4,3,0,4,1,1,4,4,4,0,2,2,1
15,4,87,27,6,1,0,2,23,4,3,3,2,1,4,4,1,2,1,3,3,4,0,2,1,0,4,1,1,2,0,0,0,4,1,0,1,4,1,0,4,2,4,1,4,2,4,2,2,2
73,4,3,77,8,3,1,3,3,3,4,2,3,4,3,3,1,2,1,1,0,4,1,0,3,0,0,3,1,0,4,1,1,3,2,3,0,3,0,4,4,1,2,4,4,2,2,0,0,2
44,2,41,21,10,1,1,3,5,4,1,2,2,0,3,3,3,0,3,3,3,4,2,0,0,0,0,3,3,3,4,1,0,2,0,1,1,1,4,3,0,2,1,1,3,1,0,0,1,0
45,2,46,6,18,3,0,1,24,5,0,0,2,1,1,0,1,1,0,3,0,1,0,1,1,2,1,2,3,3,1,2,1,2,0,2,3,1,4,2,4,0,3,2,4,1,2,2,2,0
66,3,80,25,15,1,1,1,14,0,0,3,2,5,4,4,0,4,4,3,3,4,1,0,2,0,0,2,1,3,3,1,2,0,3,1,0,0,1,2,4,1,2,0,3,3,2,1,3,1
49,0,46,6,8,2,2,0,10,2,4,2,2,0,4,4,1,1,0,3,3,0,1,1,3,4,1,2,2,4,2,4,0,0,4,0,3,0,1,4,4,2,3,0,4,1,3,3,1,1
1,0,54,37,17,4,1,3,14,8,0,3,3,0,3,3,1,1,0,3,3,3,3,4,4,1,0,4,1,0,4,1,1,2,2,3,0,3,2,0,3,1,2,0,4,0,1,3,1,4
36,4,86,75,5,2,1,3,8,9,2,0,1,5,3,3,2,4,3,4,2,0,1,1,4,2,1,0,4,0,3,0,0,2,1,0,1,3,1,0,1,2,0,0,4,2,1,0,1,4
73,4,59,1,14,0,1,2,13,7,4,0,4,1,1,2,3,3,4,3,3,1,1,0,1,1,1,3,1,0,0,2,0,2,0,0,4,1,2,1,3,2,3,4,3,4,3,0,3,3
43,0,17,60,6,3,0,3,4,7,1,2,3,5,3,3,4,2,4,4,2,4,2,0,2,0,1,3,1,1,1,1,2,0,0,4,0,1,0,0,1,1,0,3,4,1,1,4,2,4
36,4,96,63,19,1,1,2,3,2,3,3,3,5,2,1,1,3,4,4,2,0,4,0,4,2,0,0,1,3,3,1,2,0,0,1,4,0,4,0,3,2,4,3,3,3,4,0,4,0
20,4,17,60,3,0,0,1,5,5,3,2,2,4,1,0,2,1,0,2,1,2,0,1,0,1,1,0,3,2,0,0,0,0,1,2,2,1,1,3,2,0,4,0,2,2,4,2,2,0
28,0,98,79,18,0,0,1,20,6,0,0,2,1,1,0,2,0,4,3,3,2,1,0,1,3,2,3,0,1,0,0,0,4,3,1,1,1,0,4,0,2,4,4,3,4,1,0,1,2
26,1,33,7,1,1,1,1,8,3,0,2,0,0,2,1,2,0,4,3,3,0,2,0,4,1,0,3,1,3,2,4,2,0,2,2,2,0,3,4,0,2,1,0,4,2,4,4,2,4
85,0,56,51,6,2,1,1,15,9,3,2,4,1,2,1,1,1,0,4,2,4,1,3,0,1,4,2,2,1,1,2,1,0,2,0,2,0,0,0,1,1,4,0,4,0,1,2,4,0
83,3,36,2,8,1,3,1,3,0,3,3,3,5,2,1,1,2,1,4,2,1,0,0,0,3,0,3,0,2,1,0,4,4,3,1,3,2,2,2,1,1,4,0,4,0,4,1,1,0
95,0,24,42,8,2,3,3,19,1,0,0,2,1,2,1,1,3,4,4,2,3,3,1,1,4,0,0,2,2,1,0,2,0,0,4,4,2,1,0,0,1,2,4,0,1,2,2,2,3
87,4,83,1,15,1,1,1,9,9,1,2,1,2,1,0,3,0,3,1,0,4,2,0,2,4,0,3,3,0,0,2,1,0,2,1,2,1,4,4,4,0,1,0,3,1,1,1,3,0
52,2,97,40,11,0,2,3,22,9,0,0,2,1,1,0,4,3,2,1,0,1,1,3,1,1,2,2,0,0,1,0,3,1,2,4,4,0,1,2,1,3,1,4,4,0,4,0,2,2
34,3,85,28,16,1,0,3,8,9,4,0,3,1,4,4,3,0,3,2,1,2,2,4,4,1,3,4,3,1,0,0,0,0,2,0,1,4,0,2,2,4,4,0,1,0,4,0,2,1
16,0,8,18,15,4,0,1,10,6,3,0,4,0,0,2,3,2,1,2,1,4,1,3,0,2,4,2,3,1,4,1,4,4,3,1,3,0,2,4,2,4,1,4,3,0,2,2,2,4
70,3,1,54,13,2,2,1,2,2,3,2,0,1,1,0,4,0,1,3,0,3,2,2,2,0,4,1,0,4,0,0,0,0,4,2,1,2,1,2,1,3,4,4,2,2,4,0,1,4
6,4,86,0,17,3,0,1,6,4,0,2,2,3,0,0,1,2,1,3,3,0,2,0,4,0,1,0,4,2,1,2,3,1,0,0,1,0,0,2,1,1,0,3,0,2,1,0,2,2
4,4,42,0,15,1,1,2,13,7,1,2,4,3,1,0,3,3,4,2,1,4,0,2,4,0,4,1,1,0,2,3,2,2,0,0,1,1,4,0,2,4,1,0,4,3,4,0,1,2
78,0,23,56,8,3,1,1,6,4,1,0,3,3,2,4,2,3,3,4,2,3,2,2,0,3,4,1,2,3,3,3,2,2,0,1,3,4,2,1,3,2,1,4,3,1,1,0,2,2
61,4,90,84,9,1,0,1,21,7,0,3,2,5,3,3,1,0,2,4,2,2,1,3,2,1,4,1,3,2,1,0,3,4,4,4,0,3,4,0,4,1,4,3,0,1,4,0,0,2
15,4,33,7,17,0,3,1,4,9,3,1,1,5,4,4,4,1,0,4,2,1,2,1,4,0,0,0,0,2,1,1,4,0,0,1,3,4,4,0,3,2,4,3,0,1,1,4,3,2
1,0,64,53,4,3,2,1,24,5,4,0,2,3,1,0,4,3,2,1,0,0,4,2,1,2,0,3,3,4,2,4,4,4,1,1,4,2,2,0,1,1,0,3,0,2,3,2,3,0
4,0,43,34,17,3,3,1,14,0,3,0,4,1,4,4,4,1,0,3,3,2,1,3,4,3,2,3,0,0,1,2,0,2,3,0,3,4,2,4,3,2,2,0,3,3,2,3,2,4
11,2,2,39,12,2,3,0,22,7,1,2,3,0,1,0,4,3,2,0,4,1,1,3,1,3,4,1,0,0,4,4,3,4,4,0,0,1,4,0,0,0,0,0,1,1,1,1,1,0
51,3,29,73,9,2,0,2,0,5,3,1,2,1,3,3,2,4,3,3,3,0,4,2,4,2,0,1,0,1,0,2,2,1,1,0,0,0,1,1,0,3,0,4,2,0,1,0,0,2
8,3,94,80,8,1,1,2,2,7,2,3,2,5,4,4,3,3,4,3,3,3,2,2,2,2,4,1,3,0,1,0,0,1,0,4,1,4,3,3,0,1,4,4,4,3,4,4,3,3
82,0,1,2,16,2,0,1,8,3,3,2,1,0,1,0,3,4,0,1,0,1,4,2,3,4,0,0,0,3,0,4,0,2,2,2,1,1,0,0,3,0,4,4,4,0,2,3,3,1
42,4,32,52,15,2,3,3,0,2,3,0,2,3,2,1,1,2,1,4,2,3,1,1,4,0,0,2,2,1,3,3,4,2,4,1,2,2,4,4,2,1,4,3,3,4,1,2,3,1
46,3,50,1,8,1,2,2,24,9,3,1,2,1,2,1,3,4,0,4,0,2,2,4,4,2,4,0,0,4,1,2,1,2,0,0,2,0,3,2,4,0,4,1,3,2,4,1,2,1
6,4,13,92,16,4,1,1,7,7,0,2,3,1,4,4,4,3,2,1,0,2,2,4,2,0,3,2,2,0,0,0,3,4,3,4,1,4,2,0,4,2,1,3,3,4,4,0,1,4
29,4,36,2,17,1,0,0,13,5,0,3,0,1,1,0,1,2,1,3,0,2,4,1,0,4,2,2,3,1,0,0,4,2,3,1,2,1,4,4,3,4,2,0,3,4,4,3,2,2
62,1,62,29,18,3,0,2,18,5,3,3,2,5,0,2,1,0,2,0,4,2,3,0,0,1,1,0,3,1,3,1,3,4,1,4,0,0,0,1,3,0,2,0,4,1,2,1,4,4
4,4,81,12,18,1,3,3,4,7,4,0,2,3,3,3,4,2,4,4,2,2,1,1,0,1,0,0,2,0,1,3,2,2,4,4,0,0,4,4,1,1,2,0,3,2,2,3,0,1
99,3,6,47,12,0,1,0,18,9,0,0,3,2,1,0,1,4,3,3,3,2,2,4,0,0,0,4,1,0,0,1,2,2,1,1,1,1,0,3,0,2,3,3,0,2,2,0,2,4
59,3,10,62,12,1,0,3,16,0,3,0,2,3,1,0,0,3,1,1,0,0,0,3,1,3,4,0,1,3,3,0,4,3,0,4,1,3,0,1,3,3,4,4,1,1,3,0,2,2
41,3,86,75,5,3,3,1,19,2,4,3,0,2,2,1,1,4,3,3,3,4,1,3,2,2,4,3,2,0,0,1,1,1,1,0,0,0,0,2,3,3,1,0,3,2,1,3,3,4
32,0,14,59,17,0,3,0,6,5,4,1,3,3,2,1,3,4,0,2,1,2,3,0,2,0,1,3,2,0,3,3,0,0,1,2,4,0,0,0,4,4,0,0,4,2,0,2,3,0
29,4,38,87,3,1,1,1,12,1,0,3,3,0,1,0,4,1,0,3,3,0,3,4,0,1,3,4,2,0,0,4,0,2,3,4,1,0,1,0,0,2,3,0,3,0,4,3,2,0
6,4,90,84,13,3,0,1,14,2,0,3,2,5,2,1,4,1,0,3,3,0,2,0,0,1,0,0,0,1,1,0,1,2,4,1,3,4,4,0,3,2,2,0,2,2,0,0,2,4
27,2,75,14,5,0,2,0,12,1,1,2,4,3,4,2,1,4,3,1,0,0,2,2,2,0,0,2,2,0,2,2,0,2,0,0,1,2,0,0,4,3,3,0,3,2,0,2,2,1
64,2,44,22,5,0,0,1,16,8,0,3,1,2,3,3,2,1,1,4,2,4,1,3,3,2,4,3,3,2,2,1,4,3,1,0,1,2,4,3,0,1,0,4,4,3,2,0,1,2
25,3,35,50,3,1,3,3,19,1,4,1,3,3,1,0,2,2,0,4,2,4,2,0,3,2,0,3,2,1,4,3,0,0,1,3,1,1,1,2,0,0,3,1,2,2,0,0,4,4
34,3,73,88,14,1,3,3,4,7,3,3,2,5,1,0,2,3,1,4,2,2,1,3,0,1,2,1,0,1,4,1,4,3,0,4,3,0,1,2,1,2,2,0,4,3,3,0,2,0
56,4,0,38,16,4,1,2,2,7,3,0,3,4,1,0,2,1,1,4,2,3,0,0,0,0,1,2,4,0,0,1,4,2,1,4,0,4,0,1,1,1,4,4,0,0,1,1,2,4
22,0,88,67,8,4,3,1,2,2,0,2,2,3,4,2,4,2,4,4,2,2,1,3,4,4,2,2,0,0,3,4,2,0,0,2,3,2,2,4,1,2,1,4,2,0,1,4,4,0
53,4,54,37,11,1,3,1,6,4,3,1,1,5,1,0,4,2,4,4,2,1,0,0,1,4,1,3,2,0,3,0,0,3,1,4,3,1,2,0,1,1,2,4,4,3,4,1,2,3
36,4,57,70,13,0,3,1,3,0,0,3,2,5,2,1,2,0,4,1,0,1,3,4,0,3,0,4,2,0,1,1,2,3,3,1,1,0,4,0,4,3,2,3,0,1,3,3,2,2
86,3,4,76,7,1,1,3,6,5,0,0,2,1,1,0,4,2,4,1,0,3,1,1,0,0,0,0,1,0,0,2,2,3,1,1,2,1,0,0,4,3,1,1,0,0,4,1,1,4
47,4,2,39,0,1,0,3,17,2,0,3,2,5,2,1,4,3,2,1,0,4,2,0,1,3,0,3,4,2,3,1,3,1,0,0,4,4,4,4,0,0,2,4,3,1,0,3,2,0
62,1,84,19,6,3,2,1,11,2,0,3,3,0,4,4,0,4,1,3,3,1,3,4,0,4,3,3,1,0,4,1,4,3,4,0,1,4,3,2,1,2,2,2,3,3,3,2,2,2
77,0,40,78,1,1,1,3,20,7,3,3,2,5,0,2,4,3,2,1,0,1,0,0,2,4,1,3,1,3,1,1,4,0,4,0,3,1,0,4,3,1,4,2,3,1,4,4,0,4
6,4,87,27,18,4,3,3,13,7,3,0,2,3,1,0,4,3,2,4,2,0,2,0,1,3,0,0,2,2,3,3,3,4,0,0,2,0,4,1,4,1,4,4,3,1,4,3,0,4
9,0,8,18,5,1,3,1,18,4,3,0,4,1,3,3,2,4,3,4,2,1,4,2,4,2,0,1,0,2,0,0,1,1,1,1,1,3,2,1,2,2,4,3,1,3,4,3,1,0
23,3,46,6,17,3,2,0,4,4,3,2,2,4,4,4,4,4,1,0,4,4,2,0,0,1,0,3,0,4,0,0,4,3,1,0,0,3,0,1,0,0,1,3,2,0,0,0,1,4
36,4,86,75,5,2,1,2,3,0,1,0,4,5,2,1,1,2,4,1,0,4,3,1,4,1,1,0,2,0,0,0,2,3,2,0,4,1,1,1,0,4,4,0,3,3,1,2,2,0
43,0,60,64,4,1,0,3,23,8,1,2,2,0,1,0,4,4,1,2,1,4,4,4,0,0,3,4,0,1,0,4,0,3,2,0,2,4,0,4,2,0,1,3,4,4,0,0,4,4
78,0,61,10,11,4,2,1,13,8,1,0,2,2,0,2,1,4,3,1,0,4,4,4,3,3,2,4,3,1,2,2,0,1,2,3,3,2,4,4,0,1,4,3,0,2,2,2,1,2
21,0,10,62,17,0,3,2,15,4,0,0,0,0,0,2,1,2,1,1,0,4,1,3,4,2,3,2,2,2,0,1,0,3,0,0,3,1,0,0,4,0,4,3,2,4,3,2,2,3
59,2,13,1,8,4,3,3,0,2,3,2,0,3,2,1,3,4,0,3,3,1,1,3,2,3,3,1,2,0,3,3,4,2,4,2,4,2,1,3,4,1,1,4,4,3,1,3,3,4
5,2,79,24,3,3,3,3,17,2,4,2,4,1,0,2,4,4,1,3,3,1,2,1,2,4,1,1,2,2,0,2,4,3,3,0,4,3,1,3,4,3,4,2,0,1,1,3,2,0
78,0,94,80,9,2,0,1,2,0,3,2,0,3,1,0,1,3,4,1,0,1,3,4,2,1,0,4,1,3,4,0,2,0,1,0,1,0,0,4,4,2,1,4,2,2,4,3,2,0
43,0,87,27,10,0,0,3,2,3,3,3,3,5,1,0,4,4,1,1,0,0,2,2,3,3,0,1,3,1,3,0,4,3,0,2,2,0,0,1,0,3,3,0,3,2,1,4,3,4
43,0,68,0,16,4,1,1,0,0,3,3,2,1,1,0,0,1,3,3,3,4,4,4,4,0,0,4,0,1,1,0,0,0,0,1,3,1,2,0,0,1,3,3,4,1,4,3,1,0
92,0,80,25,11,0,2,3,13,7,0,3,2,5,2,1,3,0,3,3,3,4,2,0,0,0,2,3,3,0,3,1,0,1,4,3,4,0,2,4,0,2,0,3,3,2,4,0,1,0
91,3,81,12,8,1,3,3,11,2,1,3,3,4,2,0,4,2,4,3,3,3,1,1,0,4,0,0,2,0,4,1,2,0,4,0,2,1,0,2,0,1,4,0,0,1,4,2,1,0
53,4,23,56,11,4,1,3,15,6,3,2,0,3,3,3,4,3,2,0,4,3,1,1,4,3,2,1,1,0,3,3,4,4,3,0,1,3,2,1,3,0,2,0,1,1,0,0,2,0
4,4,90,1,4,4,0,1,15,1,2,3,0,2,2,1,1,0,2,0,4,2,2,4,2,4,3,4,3,3,2,2,3,1,2,4,3,2,0,0,0,1,2,1,4,0,2,3,2,2
4,4,57,70,10,0,0,3,18,0,4,0,2,3,0,2,2,0,4,3,3,0,2,0,0,4,0,0,4,2,1,0,0,1,4,1,3,0,0,3,0,1,2,3,2,1,3,3,3,0
21,2,90,84,8,0,0,3,4,7,4,0,3,1,1,0,4,0,3,3,3,3,1,1,4,2,1,0,1,2,3,0,0,1,4,4,2,0,3,3,1,3,1,0,4,2,1,1,2,2
49,0,75,14,0,3,1,1,24,5,4,0,1,0,1,4,4,3,2,1,0,2,1,0,0,2,0,1,1,0,0,1,3,4,3,2,1,0,2,4,0,0,1,0,0,0,1,2,3,1
25,3,48,26,16,1,2,0,13,4,0,3,0,1,0,2,4,1,0,3,3,3,2,2,3,0,4,3,0,4,0,0,2,2,0,3,3,2,0,2,1,3,1,4,0,0,4,2,3,0
16,0,98,79,8,3,1,1,12,1,4,3,2,3,0,2,0,1,3,4,0,2,4,2,1,0,4,1,0,0,3,3,0,1,4,3,0,2,0,1,4,0,3,3,4,1,2,4,1,0
46,3,59,23,7,2,2,1,13,8,1,2,2,0,0,2,4,3,2,3,3,4,2,0,1,4,0,0,0,1,4,1,3,4,2,2,3,3,0,0,4,2,4,0,3,2,4,2,2,4
67,4,72,91,17,3,2,1,5,5,3,1,4,2,2,4,3,3,4,3,3,2,2,4,1,2,3,0,0,1,3,2,0,0,0,2,1,0,4,0,4,3,3,4,1,0,4,3,1,1
30,2,62,29,5,1,3,1,0,6,0,0,2,1,0,2,0,0,2,4,2,3,1,3,2,1,2,3,0,0,3,2,3,1,3,0,3,2,1,1,1,0,4,1,4,2,4,2,3,1
37,3,22,61,18,1,3,2,3,0,1,3,0,4,4,4,2,3,2,3,3,0,2,0,0,4,1,0,0,2,3,0,3,4,3,0,0,4,0,2,3,1,3,3,2,1,1,1,1,0
17,2,43,34,15,4,0,3,2,0,3,2,2,0,2,1,1,0,2,1,0,2,2,1,0,3,3,2,3,1,4,1,4,1,4,1,2,0,2,0,3,3,1,3,3,0,3,4,1,0
42,4,26,69,0,1,0,2,13,7,2,3,1,0,1,4,3,2,1,3,3,4,4,4,2,1,0,1,1,1,0,4,4,4,1,4,4,4,1,1,0,2,4,1,1,2,4,2,4,0
67,4,90,84,7,0,3,1,15,9,2,3,1,0,4,4,3,3,4,4,2,4,1,3,3,2,2,1,2,1,4,4,2,0,2,1,1,0,4,0,2,1,3,4,3,0,4,3,1,2
35,2,93,46,3,1,3,0,13,5,0,2,0,0,2,4,4,1,0,0,0,4,2,2,1,1,0,1,0,1,4,4,0,0,1,0,1,0,1,1,0,0,4,4,3,3,1,1,1,3
84,4,1,54,10,1,1,1,11,2,2,2,0,1,2,1,1,4,3,4,2,4,1,3,1,0,2,3,4,3,3,2,0,0,4,2,4,2,1,1,3,2,3,4,0,2,4,1,1,1
17,2,87,27,16,1,2,3,21,3,4,3,1,2,2,1,0,1,3,4,2,2,1,3,0,0,2,1,3,1,2,1,1,1,2,2,2,3,2,3,1,2,2,0,0,2,4,2,4,4
67,4,29,73,8,0,0,1,21,7,3,2,3,0,0,2,3,0,3,1,0,3,0,0,4,2,1,3,3,2,1,4,0,1,0,0,0,2,4,1,0,3,1,1,4,0,1,3,4,4
36,4,31,85,13,1,1,3,15,6,3,3,4,4,0,2,1,1,0,3,3,2,1,3,2,2,2,2,1,3,0,1,4,2,0,4,0,2,0,0,0,1,4,4,3,0,2,1,0,4
91,1,73,88,0,2,3,3,3,3,3,2,4,1,3,3,1,0,4,4,2,0,2,0,4,4,1,3,2,3,1,2,2,0,1,2,1,3,3,1,1,2,1,3,4,2,0,1,3,1
59,3,42,0,10,1,1,1,19,2,2,3,0,2,2,1,1,2,2,4,0,2,1,3,4,3,4,2,2,0,2,1,3,1,4,0,4,0,0,2,4,1,2,4,3,2,1,0,2,2
56,4,14,59,19,4,1,1,20,6,3,3,3,5,1,0,2,4,3,3,3,2,1,3,2,1,3,2,1,3,4,0,0,1,3,0,4,4,4,4,0,2,1,0,4,1,4,3,2,2
21,2,77,4,5,4,2,3,20,7,2,1,0,4,1,0,4,2,4,2,1,4,0,2,2,2,0,2,1,0,3,0,0,0,0,4,1,1,1,1,4,0,4,3,0,2,1,2,2,4
79,0,30,96,13,1,2,3,15,6,3,3,4,2,3,3,4,1,0,3,3,3,2,2,4,0,0,1,3,4,3,2,1,2,0,0,0,1,0,4,0,2,4,3,1,2,2,3,1,2
79,4,97,40,10,1,1,3,8,9,3,2,3,0,1,0,4,0,3,0,4,2,0,1,3,1,2,2,3,0,4,4,0,2,1,0,1,1,1,0,3,0,4,0,3,3,2,3,3,0
73,4,31,85,3,0,1,3,10,1,4,3,2,3,3,3,1,4,3,3,3,0,2,0,2,4,1,3,3,3,1,3,1,1,1,0,0,3,4,0,0,1,4,0,3,2,2,3,2,0
99,3,19,1,19,3,0,1,20,6,0,0,4,5,2,1,4,2,4,4,2,3,0,0,0,4,1,3,3,1,3,0,2,2,0,4,4,3,0,1,4,1,2,4,2,2,0,0,1,4
9,0,19,65,5,1,3,3,17,2,4,0,3,1,1,0,3,1,2,4,2,1,4,2,0,4,4,2,2,0,2,0,3,4,0,2,1,0,2,4,4,2,4,0,1,3,0,4,1,1
18,2,43,34,13,1,1,3,11,0,1,2,0,1,2,1,4,0,3,3,3,1,0,0,0,4,2,0,2,3,4,0,1,2,1,1,0,1,4,3,0,2,0,0,3,2,4,4,4,0
2,2,48,26,1,3,2,3,18,5,1,2,2,0,3,3,2,1,1,4,2,4,4,4,4,4,0,4,0,4,0,4,4,4,3,4,2,1,1,0,0,1,3,0,3,4,1,3,3,1
86,3,1,54,4,1,1,2,18,5,2,3,3,1,1,0,4,3,2,4,2,1,1,3,2,1,2,3,1,3,1,0,2,4,3,2,4,0,1,0,4,2,4,0,3,3,2,0,1,1
76,3,81,12,18,4,3,3,15,6,0,0,0,2,0,2,1,2,1,2,1,2,1,3,1,1,2,2,2,1,2,2,4,3,3,1,3,0,1,2,2,4,1,4,2,1,3,3,4,0
62,1,36,0,2,0,3,3,18,5,4,3,3,2,0,2,4,2,4,3,3,4,3,1,4,1,0,2,0,0,3,1,2,1,1,1,0,2,0,1,0,1,4,0,3,2,3,1,1,1
76,3,92,49,8,3,1,1,6,4,0,0,1,3,2,0,4,1,0,0,4,4,0,2,3,1,4,1,2,0,2,0,0,2,1,3,4,1,0,0,0,0,2,1,4,1,2,2,1,0
92,3,20,3,5,3,3,3,19,0,0,3,0,0,4,4,2,4,3,0,4,4,1,3,0,2,4,2,2,4,4,1,2,1,3,1,1,0,0,0,3,0,2,4,4,4,4,3,3,4
70,3,60,64,12,4,0,0,10,0,4,0,2,3,4,4,4,3,2,1,4,2,1,3,1,1,2,1,1,2,3,3,3,4,2,1,1,4,0,1,0,0,1,3,0,2,2,1,2,2
99,3,50,13,19,0,1,1,2,2,0,1,2,1,1,4,2,0,4,3,3,0,4,0,2,2,0,0,1,3,4,0,2,2,0,0,0,1,0,2,4,2,4,2,4,0,4,0,0,0
82,0,14,0,18,3,1,0,21,5,3,0,0,2,2,1,1,4,3,3,0,4,2,0,0,0,1,3,1,3,2,1,0,1,1,4,4,1,2,1,0,3,1,3,2,2,4,4,1,0
58,1,91,93,16,4,1,1,21,7,1,2,1,2,0,2,1,1,0,0,4,3,3,4,2,3,0,1,1,0,2,1,1,0,4,3,3,0,3,2,0,2,0,4,1,0,4,2,3,4
90,1,86,75,5,2,1,1,6,3,1,3,3,4,2,1,1,4,3,3,3,1,0,0,0,2,2,3,1,3,2,1,1,1,4,0,1,0,3,2,0,2,2,4,3,1,4,0,4,0
87,4,97,1,17,3,2,1,15,9,0,3,2,5,0,2,2,3,2,3,3,3,1,1,0,3,2,1,0,1,0,1,3,4,1,0,0,2,4,1,4,1,4,3,1,4,0,4,0,1
28,0,60,64,5,2,1,3,10,1,0,0,2,1,4,4,3,3,4,4,2,2,4,2,0,1,0,2,3,3,2,2,0,2,0,4,3,1,2,4,3,1,4,4,4,3,4,1,2,0
49,0,78,58,12,3,2,0,11,4,2,0,1,5,1,0,4,3,2,1,0,2,0,1,3,2,0,2,0,4,1,1,2,4,1,4,2,1,2,4,3,1,2,3,3,2,4,0,0,3
96,2,36,0,8,1,3,1,13,8,3,1,1,5,2,1,4,2,4,3,0,4,1,3,4,3,2,1,0,0,4,0,0,1,2,3,4,2,1,0,0,4,4,0,3,2,4,3,3,0
37,3,79,24,3,4,2,1,12,1,1,2,0,1,2,1,3,2,1,4,0,2,2,4,0,3,3,0,0,4,0,2,4,2,0,4,4,2,1,2,3,3,1,4,4,2,4,3,0,2
21,2,64,53,12,1,0,1,1,8,4,2,1,2,2,1,4,4,1,1,0,1,1,3,2,2,4,0,1,1,0,1,4,3,2,3,4,2,1,2,4,3,2,3,2,0,0,3,0,0
38,0,89,81,10,1,1,0,8,0,1,3,1,3,4,4,1,3,4,4,2,3,4,3,1,2,4,3,2,0,3,3,0,0,0,1,1,4,2,4,1,0,3,0,1,1,1,2,2,0
84,4,81,12,4,3,2,3,1,8,0,1,4,4,2,1,0,3,0,3,3,3,4,3,1,1,2,2,3,4,0,0,0,2,4,3,4,3,4,2,4,1,4,4,4,2,2,2,0,4
70,3,34,35,19,4,2,1,19,2,2,0,3,5,4,1,2,1,0,2,2,0,2,1,3,0,1,2,1,4,3,1,0,0,4,0,4,0,1,1,4,1,1,3,2,2,2,3,2,2
10,1,88,67,5,2,0,1,16,8,0,2,2,3,0,2,4,2,1,0,4,3,1,1,4,0,2,2,0,1,3,0,1,2,2,2,0,0,0,1,0,0,2,1,1,2,3,4,4,4
