column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40
4,0,91,21,17,4,1,1,17,7,1,1,4,4,4,1,2,1,1,1,0,0,1,2,0,0,0,1,0,3,1,0,2,4,3,2,2,0,3,4
66,3,90,0,12,1,0,0,20,2,4,1,4,4,4,1,4,4,4,1,1,2,2,2,4,0,1,2,0,1,1,0,3,1,3,1,4,0,1,2
78,4,95,52,5,2,0,1,14,0,2,1,0,3,1,0,1,0,0,3,4,4,0,0,1,0,2,2,2,4,1,1,1,0,3,3,2,0,2,0
20,0,29,99,13,3,0,1,22,0,1,0,1,5,1,0,1,1,1,0,1,0,1,0,1,0,0,4,2,0,1,4,3,0,0,4,1,4,3,2
0,3,12,49,14,3,3,0,6,4,2,1,2,0,3,4,2,4,4,2,0,1,4,1,1,1,3,2,1,1,3,1,0,3,3,4,4,4,3,4
53,2,40,35,6,0,0,1,22,0,3,0,3,1,1,2,1,4,2,3,0,2,4,0,1,1,0,0,1,0,4,2,4,4,3,4,4,2,4,0
67,1,51,37,9,0,2,3,14,7,4,1,4,4,1,2,0,0,3,4,0,0,1,4,4,4,3,1,3,2,2,1,1,3,3,1,3,4,0,2
95,1,28,29,18,4,3,2,19,5,4,3,1,2,1,2,1,4,2,4,0,1,3,4,4,1,3,1,1,0,3,4,0,0,1,3,1,1,4,1
77,1,54,16,15,3,2,0,6,4,4,1,0,0,4,1,2,4,0,0,3,3,4,1,0,0,3,0,0,0,4,0,2,2,1,2,2,0,3,1
65,1,36,89,9,1,3,0,2,3,3,0,4,2,1,2,0,0,3,1,2,1,1,2,2,1,3,3,3,1,0,1,4,0,0,4,1,0,0,1
63,1,38,2,7,0,3,2,10,3,4,1,4,4,1,2,2,2,3,0,2,0,1,4,4,4,3,1,0,2,3,3,1,1,2,2,0,3,1,2
36,1,87,2,10,2,0,1,3,6,4,2,2,5,2,3,1,2,3,0,1,3,2,0,1,4,2,3,3,3,1,0,1,3,0,3,4,3,3,0
44,4,20,75,8,0,2,1,19,1,0,0,1,0,1,2,4,3,1,0,3,3,4,1,4,2,0,4,0,4,0,0,1,0,1,0,4,1,4,1
72,1,43,66,2,4,3,3,6,0,3,2,3,2,4,1,2,4,0,1,4,1,1,1,4,0,2,1,0,1,4,2,0,3,1,3,0,0,3,0
50,3,4,70,0,1,2,2,14,1,3,3,4,4,2,3,4,0,0,0,3,0,1,0,2,2,2,1,2,0,2,4,0,3,0,3,3,1,3,2
42,2,44,8,17,3,3,3,19,0,4,1,4,4,4,1,0,0,3,2,0,4,1,2,4,3,4,3,3,4,1,4,0,2,0,2,1,2,4,0
91,2,98,45,12,4,2,0,2,3,3,1,3,1,4,1,4,4,4,4,3,0,3,1,4,3,0,2,2,1,4,2,4,0,4,1,4,4,0,0
8,2,85,28,5,3,1,0,10,2,3,1,2,3,1,2,2,2,3,2,0,1,0,4,4,3,4,0,3,4,1,3,3,1,4,3,1,0,3,0
29,0,84,92,16,0,3,0,15,9,4,2,2,5,1,2,1,0,0,3,0,3,1,2,1,1,0,1,2,0,0,0,3,0,2,2,4,4,3,0
85,0,68,32,12,3,2,3,19,2,0,1,2,4,2,3,2,4,4,0,0,0,0,0,2,1,1,1,0,4,2,3,4,2,4,2,1,2,3,4
32,2,65,33,7,0,3,3,15,1,1,0,0,2,1,2,1,2,3,0,3,1,2,4,4,1,4,3,0,0,1,2,0,4,0,0,2,3,4,2
4,0,62,78,5,4,3,0,22,3,2,0,4,5,2,3,4,4,4,0,2,3,2,2,3,2,0,2,1,3,4,3,3,2,0,3,4,3,1,0
71,3,31,69,2,2,2,0,8,0,1,1,4,4,1,2,4,1,0,4,4,0,1,2,1,3,1,1,2,3,0,1,0,0,0,0,3,1,3,4
82,1,78,60,12,1,0,0,1,9,1,2,2,1,3,4,4,4,4,0,4,0,3,2,2,4,3,2,0,0,1,3,0,4,0,3,3,2,2,4
25,1,62,78,17,0,1,0,17,1,1,0,2,1,4,1,3,2,4,2,4,0,4,1,0,4,3,1,0,4,0,1,0,4,0,0,3,2,1,3
74,1,31,69,0,1,3,3,19,2,4,2,0,0,4,1,3,4,2,1,2,0,3,1,4,1,2,0,0,3,3,4,3,0,1,2,3,4,3,0
45,2,22,0,1,4,0,0,19,4,4,1,2,1,0,0,2,2,3,1,4,2,3,3,0,2,0,1,0,3,4,0,0,0,0,4,3,4,1,1
97,3,68,32,11,0,1,3,20,8,2,2,4,1,2,3,1,2,3,3,0,2,3,2,3,1,3,2,0,1,0,1,0,2,0,0,3,1,3,3
91,0,5,13,12,4,2,1,22,0,0,1,4,5,4,1,2,3,0,4,3,0,1,2,4,2,1,0,2,0,0,2,4,4,0,4,1,4,3,1
73,2,36,89,5,0,3,0,6,4,4,3,4,3,1,2,1,3,4,0,0,4,0,4,2,2,0,3,1,0,0,1,3,0,4,0,1,2,3,3
73,2,40,35,15,2,0,1,4,1,4,1,4,4,0,0,4,1,0,4,1,0,1,1,2,2,0,1,2,0,4,2,0,4,2,2,3,4,3,1
70,4,45,59,12,0,3,2,24,5,3,1,4,0,0,0,1,1,1,1,2,0,4,3,0,2,1,4,0,1,1,2,4,2,0,0,1,1,2,0
73,2,61,0,15,3,2,0,3,6,0,2,4,1,1,2,4,4,4,4,1,0,2,4,1,2,4,2,1,0,1,4,0,2,4,0,1,4,1,0
5,0,0,31,0,3,0,3,5,1,3,1,4,0,1,2,2,3,0,0,1,4,1,4,4,1,0,1,2,1,1,4,0,0,4,1,3,4,0,0
79,0,95,52,5,4,2,0,4,2,4,1,4,4,1,2,1,1,1,2,4,2,1,4,4,0,0,1,0,3,1,3,3,1,3,2,0,4,4,0
32,2,28,29,1,2,3,0,22,0,3,3,2,3,1,2,4,2,1,0,2,0,3,4,1,1,0,3,0,0,3,2,4,3,4,4,0,0,0,0
68,0,27,96,8,0,3,2,4,1,1,0,1,5,4,2,1,1,1,2,2,3,2,0,2,1,0,1,1,0,4,1,0,1,2,3,3,0,2,0
44,4,51,37,6,0,0,0,21,8,2,2,4,0,2,3,2,2,3,0,0,2,1,0,2,2,0,1,3,2,4,1,4,4,3,1,2,4,3,0
47,3,41,79,17,2,2,3,1,2,3,1,4,0,0,0,3,1,0,4,3,2,4,0,2,2,2,0,2,1,0,2,3,4,4,4,2,4,1,4
33,0,36,89,6,2,3,3,12,8,0,1,4,0,1,2,4,3,2,0,2,2,4,0,4,0,0,0,1,0,2,3,0,4,4,4,1,0,1,0
92,1,98,45,9,4,3,0,19,0,4,0,4,2,2,3,4,4,2,1,2,1,0,0,2,4,3,1,4,0,0,1,4,1,2,2,1,3,1,0
31,4,25,40,8,4,0,0,10,2,3,3,3,1,0,0,1,4,2,4,1,2,3,3,1,0,2,0,1,0,1,3,2,3,2,1,3,2,1,1
74,1,53,7,8,0,3,3,15,1,4,1,4,4,1,2,1,3,4,0,2,0,0,1,0,1,4,2,0,0,2,4,2,4,1,2,2,0,3,3
35,0,32,65,6,3,0,1,10,2,1,0,2,1,2,3,1,4,4,0,1,0,3,0,3,2,0,2,1,1,1,3,1,1,0,1,1,4,2,3
34,0,31,69,6,3,0,1,14,9,3,3,4,4,2,3,1,3,4,0,0,1,0,0,2,1,1,0,0,0,0,1,3,4,4,0,2,0,2,3
87,3,91,21,16,2,1,0,18,3,3,2,4,1,4,1,2,0,2,2,0,0,4,2,0,1,1,1,1,3,1,0,1,0,1,3,2,2,4,1
76,2,43,66,12,3,2,1,0,7,4,1,1,0,1,2,0,4,0,3,0,1,2,4,1,1,4,1,2,1,0,0,1,1,0,2,1,4,3,2
23,2,38,2,18,4,3,3,2,1,3,1,4,1,2,3,2,2,3,3,2,2,0,0,2,1,4,4,3,3,3,2,0,4,0,3,1,4,0,0
41,0,87,5,0,3,0,3,4,8,4,1,1,3,2,3,0,1,1,3,1,4,0,0,3,0,0,3,0,0,0,1,0,3,3,4,4,4,3,1
74,1,96,77,5,0,3,1,10,6,4,3,0,4,0,0,4,0,3,1,1,2,1,3,2,4,2,3,3,0,0,4,4,2,1,0,3,1,4,3
51,1,21,41,6,1,3,0,15,1,3,3,2,0,1,2,1,3,4,2,4,3,4,0,2,4,3,0,1,3,2,1,1,3,3,4,2,0,1,2
70,4,10,86,13,0,1,0,24,9,1,3,3,5,3,4,4,2,1,0,1,3,2,4,2,2,0,1,0,4,4,2,0,0,3,0,3,4,1,2
92,0,70,44,2,3,1,0,18,3,0,3,4,4,1,2,1,2,3,2,1,1,1,4,4,0,0,1,3,0,1,2,3,2,3,0,2,0,4,3
3,1,58,51,2,0,1,0,18,0,2,3,2,1,4,1,2,4,4,2,0,2,0,2,0,4,4,1,1,1,1,4,0,1,0,4,3,2,0,3
77,1,51,37,14,0,3,0,18,3,0,1,1,0,2,0,2,4,4,3,2,2,3,3,1,0,3,2,1,2,3,2,4,2,4,2,0,1,0,3
97,3,59,94,6,3,0,1,16,6,3,3,4,4,1,2,1,3,4,0,0,0,0,3,4,1,2,2,0,0,2,4,0,3,0,4,4,0,2,2
66,3,12,0,5,0,3,1,21,3,3,1,4,0,0,0,0,4,0,1,3,3,4,3,1,1,1,2,2,3,1,3,3,2,3,4,2,0,1,2
27,3,38,2,0,1,2,2,5,3,3,1,3,2,1,2,1,4,4,4,3,3,2,4,4,1,4,2,4,2,0,0,1,0,4,3,0,1,2,0
19,2,26,64,17,4,1,3,2,7,0,2,3,5,1,2,3,4,2,2,1,3,2,1,1,1,4,1,0,3,3,0,2,4,3,4,3,4,1,4
33,1,46,14,11,0,1,1,22,0,4,3,0,4,2,3,1,1,4,1,1,2,2,0,4,4,2,0,0,0,2,1,4,0,4,0,1,0,4,3
62,0,58,51,1,0,2,1,1,5,4,1,3,5,1,2,2,2,1,0,2,1,2,3,1,1,0,0,1,0,1,2,4,4,1,3,1,1,3,0
79,0,78,60,16,4,3,3,5,4,0,2,4,1,4,1,1,0,0,2,2,2,3,2,4,0,0,0,2,0,1,0,0,1,0,2,2,2,1,0
83,0,31,69,18,3,2,2,23,1,0,1,2,0,1,0,0,2,2,0,3,3,1,3,0,4,0,1,0,3,0,4,0,4,3,1,4,4,0,0
42,2,37,10,0,0,3,1,22,1,3,3,4,4,4,1,1,0,0,1,3,0,0,1,0,2,3,0,2,0,3,1,0,3,3,3,1,0,3,0
79,0,28,29,3,1,3,3,15,1,4,0,1,2,2,3,1,1,1,2,3,0,2,0,2,0,1,4,0,0,4,4,1,1,0,4,1,4,0,2
57,2,90,63,16,1,2,3,10,0,3,2,3,2,0,0,0,4,0,4,3,1,4,3,2,3,3,1,0,3,0,1,0,1,0,1,3,1,0,3
57,2,72,11,6,3,0,3,13,0,4,1,0,0,2,3,2,2,4,0,1,3,4,4,0,2,0,4,1,0,2,1,4,2,1,4,3,2,1,0
45,0,67,3,7,4,3,0,17,1,4,2,4,1,1,2,4,1,0,1,2,2,0,4,1,0,0,0,0,0,3,4,2,0,0,4,3,3,1,3
57,2,27,3,12,4,2,0,1,2,3,1,0,4,0,0,1,2,3,4,3,0,1,3,0,2,0,0,0,0,2,3,2,2,3,0,0,0,3,4
51,1,72,11,12,3,2,0,21,8,3,1,1,4,4,1,1,1,0,1,3,0,1,2,0,1,3,0,0,1,1,3,2,4,4,2,3,0,2,4
98,1,70,44,14,2,0,2,11,6,0,1,0,0,2,3,2,4,0,4,0,2,1,4,3,1,3,1,0,4,3,4,3,3,0,1,2,0,3,4
82,1,31,69,0,2,1,3,12,8,0,1,1,0,1,2,0,4,0,2,1,2,1,4,4,1,2,0,1,3,0,0,2,1,4,0,1,3,1,0
27,3,49,72,2,3,1,1,21,8,4,2,3,3,1,2,1,1,1,2,1,0,0,0,1,1,3,4,0,0,1,1,0,2,0,4,3,4,1,2
37,2,62,78,8,2,2,3,4,8,3,1,3,1,4,1,4,1,0,4,3,1,3,2,0,3,4,1,2,0,0,1,0,4,0,3,3,0,1,1
10,3,48,20,8,0,3,1,24,5,0,1,0,5,4,1,1,0,0,1,2,3,2,2,0,2,0,1,0,4,0,2,4,2,4,4,3,4,0,3
1,4,34,17,5,0,0,1,13,0,2,1,0,3,4,1,1,1,1,0,0,2,1,2,4,0,0,1,0,1,2,2,4,3,0,1,3,4,4,0
7,1,23,1,16,4,3,2,13,2,2,1,2,0,2,3,1,4,2,0,2,3,4,2,2,4,2,0,1,0,0,4,3,2,0,0,3,2,4,2
27,3,79,26,15,1,1,3,23,5,2,2,1,1,1,2,1,1,1,2,0,2,3,4,1,1,3,3,1,4,0,1,0,3,4,0,3,3,0,0
36,1,22,6,17,3,0,3,24,4,0,2,4,1,1,2,1,2,3,0,0,2,2,4,1,4,2,1,0,1,0,0,3,4,0,4,0,0,3,3
92,1,84,92,2,4,3,0,24,9,3,2,1,5,0,0,3,0,3,3,3,3,2,3,0,4,2,0,1,3,0,1,0,0,3,0,4,3,0,0
19,2,24,12,3,0,0,0,5,1,1,3,2,3,1,2,2,1,1,0,1,4,0,4,4,3,1,4,1,1,2,4,0,3,4,1,1,4,3,0
61,2,0,31,5,4,2,2,22,0,4,1,2,1,3,4,4,1,0,4,3,1,3,1,3,1,1,0,0,0,0,2,0,4,4,4,3,4,1,2
0,3,34,17,7,0,3,0,2,3,2,1,3,2,4,1,1,4,2,0,2,3,0,2,0,1,1,0,4,0,1,0,4,1,2,0,1,4,4,0
12,4,91,21,0,4,0,3,5,4,4,0,0,0,0,0,2,1,1,3,0,2,4,2,1,0,0,4,0,0,1,0,2,3,3,0,2,4,2,0
8,2,51,37,4,1,0,3,0,1,3,0,4,2,0,3,0,3,4,2,0,3,1,0,3,3,4,2,0,2,2,1,2,4,0,3,3,4,1,1
30,3,57,61,19,1,3,3,1,2,4,1,3,5,1,2,4,4,4,1,1,1,0,0,4,1,0,3,0,3,2,2,1,1,4,4,3,4,2,4
20,0,96,77,8,1,1,0,3,6,2,1,3,2,2,3,1,3,4,2,0,1,1,0,3,0,0,1,1,0,4,4,4,0,3,3,3,4,3,3
91,0,15,84,18,1,0,3,14,7,2,3,1,4,1,2,1,0,0,4,1,0,1,4,4,0,0,0,0,1,0,1,0,4,1,1,1,4,1,3
93,4,42,91,0,0,3,2,18,9,0,2,0,2,3,4,2,0,2,0,3,1,0,2,2,2,0,1,4,3,3,1,3,0,4,2,2,0,1,0
92,1,76,62,11,3,3,3,13,0,3,0,3,1,4,1,1,2,3,1,4,2,2,2,0,0,2,1,0,0,3,2,3,3,0,4,3,2,4,0
75,3,71,83,0,0,3,0,11,8,0,1,1,0,2,3,1,0,0,3,2,3,1,0,3,1,1,1,0,1,0,0,0,4,0,4,3,4,0,1
76,2,53,5,14,3,3,2,15,4,2,0,2,2,3,4,2,3,0,1,0,3,2,2,2,3,0,0,0,2,2,2,0,0,0,0,3,1,3,3
78,4,66,23,4,3,2,0,20,2,3,1,4,5,0,0,2,3,0,0,1,3,0,0,0,0,2,4,2,4,1,3,1,4,0,3,3,0,2,4
57,2,7,56,19,4,2,0,1,9,0,1,1,0,0,0,4,2,1,4,3,0,1,0,0,3,4,2,2,4,4,1,3,3,4,1,2,0,1,4
90,3,73,9,17,0,1,1,23,8,2,1,0,3,4,1,4,4,4,1,0,3,0,1,4,1,2,2,1,1,3,0,2,3,0,2,0,0,3,1
24,4,51,2,14,0,0,0,19,4,3,1,1,4,1,0,2,0,2,4,0,2,0,1,2,0,3,1,4,3,1,0,2,3,1,4,4,0,3,2
57,2,53,7,14,2,0,3,18,3,3,1,4,0,3,0,1,1,1,4,1,2,2,1,0,2,4,4,1,3,4,3,0,2,3,2,1,4,2,3
8,2,37,10,12,3,2,3,15,1,0,1,0,5,2,3,1,3,4,4,0,3,2,2,3,3,4,1,1,2,0,0,0,2,4,0,3,2,4,1
47,3,84,92,19,4,2,0,1,2,4,1,4,4,1,2,0,0,3,0,3,0,0,0,1,1,0,1,0,2,0,3,3,3,0,0,3,4,0,2
28,1,61,30,1,3,3,0,3,6,3,1,3,1,4,1,4,2,1,1,2,2,3,3,4,4,3,1,1,3,2,3,0,2,4,1,1,4,3,1
80,3,62,78,12,0,3,0,0,8,1,3,4,1,4,1,1,1,4,1,4,2,3,2,4,1,2,2,1,3,3,0,0,3,4,4,4,1,3,1
74,1,24,12,15,0,0,3,22,7,1,0,2,1,4,1,4,4,4,4,1,4,3,2,4,4,3,2,0,1,2,0,1,2,0,2,4,1,2,4
34,0,65,33,18,4,3,1,17,7,4,1,4,4,2,3,1,1,1,3,0,0,1,2,3,0,1,3,0,1,0,0,1,2,0,1,1,2,2,1
0,3,56,48,7,1,2,0,10,2,2,1,4,4,0,0,4,2,1,4,1,0,1,1,0,4,2,4,1,3,0,2,1,1,2,4,1,0,4,0
54,4,89,25,8,4,1,3,8,5,2,1,3,2,4,1,1,0,0,2,1,1,0,1,4,3,1,0,0,0,3,2,0,4,1,1,1,3,4,2
30,3,78,60,8,3,0,0,8,0,3,1,1,4,4,1,2,1,0,3,1,0,1,2,0,3,2,1,2,0,1,2,0,4,3,2,3,4,2,2
82,1,35,71,19,2,0,1,16,6,3,1,1,4,4,4,2,2,3,0,3,0,1,0,2,4,4,3,3,4,2,4,1,2,2,3,2,0,4,3
5,0,94,0,5,2,3,2,20,6,2,0,4,5,0,0,0,0,3,1,2,3,2,3,1,0,0,2,3,3,2,4,0,0,4,1,1,3,1,0
17,4,4,70,9,3,0,1,10,6,0,1,4,5,0,0,1,4,2,0,1,1,2,3,0,0,0,4,4,0,3,4,1,0,4,4,1,4,3,1
78,4,15,84,7,3,1,1,13,1,4,1,4,4,0,0,0,2,2,1,0,0,0,3,0,1,0,1,1,1,3,4,1,0,4,3,2,1,4,0
91,0,74,98,7,2,0,0,0,0,4,1,4,4,1,2,4,4,4,0,1,0,1,4,2,1,4,0,0,4,3,4,0,3,3,1,1,0,1,0
53,2,7,56,12,1,0,3,22,7,4,1,4,4,2,3,4,3,2,3,0,0,0,2,3,3,4,0,0,1,0,0,2,0,2,0,0,0,0,0
85,1,61,30,18,2,0,0,21,8,0,1,3,1,4,1,3,2,4,0,1,2,3,2,4,1,3,0,0,2,2,0,2,3,1,4,1,2,3,4
67,4,24,12,12,4,2,0,14,5,2,3,4,3,0,0,4,2,1,0,3,4,4,3,0,0,2,1,1,0,0,1,4,0,2,4,4,4,1,3
34,0,61,30,0,0,0,1,8,7,0,1,3,1,2,3,4,0,3,4,0,0,0,0,1,0,1,1,1,0,0,0,2,3,1,0,3,2,2,0
54,1,80,95,18,3,2,1,18,9,3,0,1,5,0,0,0,3,4,4,3,3,2,0,1,4,2,0,0,0,1,3,0,4,0,3,3,4,4,0
6,4,26,64,5,3,1,3,19,2,2,1,2,0,0,0,0,0,3,1,0,3,1,0,0,2,0,3,0,1,4,4,3,4,0,4,1,3,1,0
5,0,73,9,9,3,0,0,10,2,4,0,1,2,4,1,2,0,2,0,3,1,0,1,4,0,0,0,4,3,2,2,3,0,3,0,3,0,4,0
63,1,91,21,8,3,0,3,3,0,0,1,4,5,4,1,2,4,4,0,4,3,2,2,4,0,3,1,0,4,2,2,4,4,3,1,3,4,0,2
80,3,95,52,18,0,2,0,18,3,4,1,2,1,4,1,2,2,3,0,2,2,3,2,4,3,4,1,0,4,1,0,3,3,0,0,2,0,3,0
40,0,28,29,12,1,0,0,24,2,4,1,0,0,0,0,2,4,4,2,1,3,1,0,0,2,1,2,0,0,3,3,3,3,0,2,3,4,1,0
49,4,38,2,1,0,2,0,13,7,0,0,3,3,3,4,1,2,3,4,2,4,1,4,2,0,1,3,3,2,3,0,1,3,1,2,3,4,3,4
50,3,44,8,5,4,2,0,22,0,3,2,2,5,0,0,1,4,2,4,1,1,1,1,1,1,2,1,4,3,2,2,4,2,4,2,3,0,1,4
7,1,58,51,8,4,3,1,22,0,3,1,4,0,3,4,3,4,2,0,0,2,1,1,0,4,3,0,0,0,2,4,0,4,4,3,1,0,3,0
69,2,44,8,16,1,2,0,24,0,3,1,3,1,0,0,1,1,1,4,3,0,3,3,2,2,4,4,1,3,0,1,0,0,1,0,3,0,1,1
84,4,36,89,19,4,2,3,18,3,2,3,1,4,1,2,4,2,1,4,3,0,1,1,2,4,1,4,0,2,0,3,1,2,0,2,1,1,3,0
67,4,18,97,4,1,2,2,7,1,3,1,4,0,4,1,4,1,0,0,0,3,4,2,4,1,0,1,0,1,2,2,0,4,3,3,1,0,1,0
90,3,90,63,12,3,2,3,5,4,1,3,4,1,0,0,4,3,2,2,0,2,3,3,1,2,0,1,4,4,4,1,0,0,0,3,1,4,4,2
91,0,35,71,13,3,0,3,14,7,3,1,2,3,1,2,3,0,3,0,1,0,1,4,1,0,1,1,3,1,0,0,1,0,0,0,3,2,1,2
68,0,61,30,5,2,0,0,2,3,0,1,4,5,0,0,1,3,4,0,1,3,4,3,0,1,0,1,1,0,3,1,1,4,1,1,2,4,1,3
33,1,60,80,7,4,3,0,0,4,3,3,0,2,2,3,3,1,0,0,2,2,2,0,3,0,2,1,0,1,4,0,2,3,3,0,3,3,1,0
69,2,51,37,0,2,1,3,4,8,4,1,2,1,1,2,0,1,4,0,1,0,2,0,1,2,4,0,1,2,2,1,2,1,3,2,3,3,2,4
3,1,48,20,15,1,1,0,12,0,3,2,3,2,4,1,3,0,3,2,0,0,2,2,0,1,4,3,3,1,2,2,0,0,0,0,4,0,1,4
33,1,3,0,6,3,0,0,20,2,2,1,3,2,1,2,1,3,4,0,0,0,2,4,1,4,3,2,1,0,1,3,3,4,2,1,2,0,4,0
43,1,50,4,14,3,3,3,22,7,4,1,4,4,4,1,4,4,4,2,3,2,1,2,0,4,3,2,0,0,0,0,2,3,3,4,2,0,4,0
80,3,80,95,18,0,2,1,19,1,3,1,4,0,1,2,1,0,0,3,4,2,1,0,1,3,2,1,0,0,0,4,2,1,0,3,2,3,3,1
19,2,71,83,15,2,0,0,19,4,3,2,4,1,2,3,4,1,0,1,1,3,3,0,1,3,1,0,2,0,0,1,2,4,0,3,0,1,0,0
29,0,83,36,17,0,1,3,5,4,3,1,1,4,4,1,3,4,0,3,0,3,2,1,4,0,0,0,2,4,0,4,0,0,0,3,1,2,4,2
53,1,34,17,6,4,1,0,1,9,2,1,3,2,2,3,2,4,4,1,1,2,2,0,3,4,2,2,0,0,2,1,0,4,1,4,2,2,3,0
68,0,62,78,16,3,0,0,14,5,1,2,1,4,2,3,4,4,4,4,0,0,0,1,3,0,1,0,3,0,1,2,0,2,1,0,0,4,3,2
9,3,43,66,18,3,0,0,8,1,1,1,4,4,4,1,0,3,4,1,0,2,2,1,0,3,1,2,1,4,4,4,2,4,1,0,3,3,1,3
71,3,40,35,6,0,0,0,9,5,0,1,0,5,3,4,4,3,1,0,3,0,2,2,2,1,2,3,0,1,0,1,0,3,1,3,2,4,3,4
84,4,83,36,5,4,2,3,6,3,0,0,2,4,3,4,4,3,2,2,3,0,1,1,4,0,0,1,0,1,0,0,1,3,4,2,4,4,1,2
7,1,80,95,17,0,0,3,0,1,2,1,1,0,0,0,0,1,1,4,1,4,2,3,0,4,3,3,1,2,0,4,0,1,0,4,1,3,3,3
84,4,88,93,8,0,3,3,22,7,0,1,1,0,3,4,4,1,0,1,4,3,4,1,1,3,0,1,0,3,1,0,1,0,0,0,3,3,4,0
98,1,56,48,8,2,2,0,18,3,3,0,2,3,4,1,1,4,2,4,3,0,0,1,4,4,2,0,1,2,3,3,2,4,3,2,3,0,4,2
96,0,7,56,3,0,0,0,6,4,3,1,3,1,2,3,1,4,2,4,1,2,3,0,2,0,1,0,4,4,1,1,0,3,4,3,0,2,1,0
5,0,99,34,15,1,1,3,19,2,3,0,0,0,2,3,2,4,0,0,0,3,2,2,2,1,0,1,2,0,2,2,3,2,1,0,3,4,1,1
92,1,91,21,0,0,3,2,6,0,4,1,4,4,1,2,4,1,0,1,2,0,1,0,4,4,4,1,3,3,2,2,0,3,3,4,3,0,0,0
1,4,89,25,1,1,1,0,19,4,3,1,2,3,4,1,1,0,0,2,0,0,1,2,0,2,0,2,0,0,4,0,0,3,3,4,0,3,0,3
64,3,0,31,19,3,1,0,3,6,3,1,4,0,0,0,2,4,4,2,2,3,4,1,0,3,1,3,1,1,0,2,1,0,1,1,3,4,4,0
77,1,61,30,19,1,3,2,22,9,3,2,4,1,3,4,3,2,0,0,2,1,0,1,2,1,2,1,3,0,0,0,0,0,1,2,4,4,1,0
72,0,63,67,19,3,1,0,8,0,3,0,4,2,3,4,4,3,2,1,0,4,0,3,1,1,1,0,4,4,1,1,4,2,2,4,0,4,2,0
18,1,85,28,6,1,3,0,10,2,3,2,1,5,0,0,1,1,2,1,2,3,1,1,0,4,2,1,4,0,1,3,3,4,1,2,2,3,3,1
12,4,97,0,1,3,3,0,19,4,3,0,2,3,3,4,2,1,1,1,1,1,1,1,3,2,1,4,1,3,1,0,0,4,4,0,1,0,1,3
67,4,54,16,6,0,0,3,19,0,4,2,2,5,1,2,4,1,0,3,0,2,1,0,4,0,0,1,2,0,2,2,3,4,3,3,2,0,4,0
94,2,93,53,11,4,2,2,16,1,0,0,4,2,2,3,2,2,3,4,3,0,0,2,2,3,1,3,0,0,2,0,2,1,1,1,2,1,4,0
90,3,58,51,8,4,1,0,16,6,3,1,3,1,2,3,1,2,3,2,0,2,4,4,2,2,2,1,3,1,1,3,0,1,0,1,2,2,1,0
19,2,36,89,11,0,2,1,22,0,3,1,3,1,0,0,3,1,0,4,2,2,3,3,2,2,0,1,2,2,1,2,4,1,3,0,1,3,3,1
4,0,97,46,2,4,3,0,5,1,1,1,4,4,0,0,1,0,0,1,2,2,1,1,1,0,1,0,2,0,1,4,0,2,1,0,3,4,1,0
95,0,85,28,7,4,3,1,12,5,4,2,4,1,3,0,1,3,4,2,2,1,0,0,0,1,4,2,1,4,1,2,4,1,2,3,3,3,3,3
1,4,11,88,16,3,0,0,19,4,3,2,2,5,4,1,0,0,3,4,0,3,2,1,0,2,0,1,3,3,3,1,2,0,0,3,4,4,1,3
0,0,68,32,1,4,2,2,13,2,1,2,1,4,4,1,1,4,2,4,3,0,2,1,0,2,0,0,1,0,3,4,3,1,3,4,4,0,1,0
86,2,95,1,14,0,3,2,4,4,4,0,3,5,2,3,1,0,0,1,2,0,2,2,3,3,4,1,2,1,0,2,0,3,4,2,1,4,0,0
46,0,95,52,16,3,0,0,10,2,4,1,0,0,1,2,3,1,0,0,0,3,4,4,1,0,0,1,0,0,1,3,3,2,3,3,3,0,3,0
17,4,71,83,6,0,0,1,11,0,4,1,2,1,1,2,4,2,1,0,1,0,3,2,4,0,1,4,1,4,0,2,4,4,1,1,1,0,0,0
45,2,12,49,19,3,3,3,24,4,0,0,4,0,4,1,4,0,3,3,1,1,4,1,0,1,0,3,0,1,0,1,2,4,0,1,4,4,2,1
57,2,62,78,8,0,3,0,13,7,3,3,2,3,1,2,1,0,0,1,3,4,0,4,1,0,4,1,0,3,0,1,0,2,3,4,4,0,4,4
69,2,12,49,19,3,1,2,10,3,4,1,3,5,2,3,1,2,0,2,1,3,0,2,2,3,0,0,4,0,4,2,1,2,0,3,1,4,2,4
16,1,31,69,19,1,3,1,8,7,4,1,2,2,0,0,4,2,1,1,4,4,2,3,0,4,3,4,1,3,3,0,2,0,0,3,3,0,1,4
80,3,90,63,14,3,3,1,0,7,2,2,1,1,3,0,1,3,4,1,2,2,2,0,2,2,3,0,0,4,4,1,1,2,1,2,3,4,0,1
14,1,16,87,19,3,0,3,12,8,4,0,1,2,1,2,4,2,2,2,0,1,2,1,4,4,4,0,4,2,0,2,4,3,0,2,3,0,1,3
44,2,6,0,5,0,3,2,8,8,3,1,4,0,1,2,2,0,3,1,1,3,1,1,4,2,4,1,0,4,1,0,0,3,1,3,2,4,1,1
