column1,column2,column3,column4,column5,column6,column7,column8,column9,column10
8,2,55,0,1,1,0,0,3,0
41,2,46,87,0,2,1,0,2,2
19,4,19,44,0,3,1,2,4,4
86,4,45,43,0,0,0,3,0,2
34,3,9,52,2,2,0,2,1,3
84,0,73,76,0,1,1,2,3,3
25,4,39,27,1,3,2,3,1,3
68,0,42,82,3,0,0,2,4,2
67,0,61,53,0,3,4,2,3,3
71,2,34,79,3,1,2,0,2,4
70,3,56,1,2,1,2,2,2,2
0,1,15,22,3,3,0,2,3,0
42,4,30,0,1,1,1,3,0,3
42,0,67,0,4,0,0,4,2,4
98,0,59,40,0,2,4,2,3,2
98,2,44,24,2,3,2,0,3,4
13,1,10,21,0,0,0,2,3,0
25,4,54,6,2,1,2,4,2,3
26,2,93,20,0,0,2,4,2,3
2,4,5,25,3,1,0,2,4,3
61,3,32,42,0,1,1,2,2,4
64,4,35,65,1,1,1,2,2,0
27,3,14,23,1,2,0,3,3,2
16,1,34,79,3,0,3,3,0,2
60,2,23,12,4,3,2,0,2,3
59,2,55,46,1,3,2,4,3,3
65,3,6,72,4,0,0,2,1,1
79,1,97,37,0,4,3,1,2,3
29,0,43,0,2,0,2,0,3,2
70,3,5,25,1,0,0,2,4,3
14,4,61,53,0,4,1,2,2,3
70,3,59,40,0,2,1,2,1,0
3,3,19,44,4,1,1,1,2,2
48,2,29,33,4,2,0,0,4,3
8,2,86,55,4,3,3,0,4,0
67,0,1,50,0,3,4,2,4,2
79,1,62,29,2,2,3,1,2,3
27,3,49,94,4,3,2,2,3,0
5,0,79,6,1,1,4,4,0,3
83,2,87,17,1,2,2,0,2,1
60,2,82,75,1,2,0,0,3,3
52,0,16,71,3,1,4,0,1,2
82,4,28,47,2,0,1,3,4,3
68,4,10,21,0,4,0,2,0,1
73,1,19,44,0,3,3,1,0,3
64,4,98,92,2,0,0,2,2,2
21,2,30,88,0,1,2,0,2,4
18,3,61,53,3,0,2,2,2,0
48,2,73,76,0,3,3,0,2,1
25,4,1,50,3,4,1,3,2,0
36,1,83,86,2,1,3,4,3,1
54,2,99,83,0,0,0,0,1,2
98,2,54,6,0,2,0,0,1,1
7,4,45,43,3,0,0,1,0,3
72,4,35,65,1,3,4,3,0,3
38,0,24,35,0,1,0,0,1,3
94,3,13,1,2,1,0,1,0,1
33,0,60,14,3,1,0,2,4,2
37,3,12,81,1,0,0,1,0,2
48,2,10,21,0,2,2,0,0,4
84,0,60,14,3,1,0,4,0,4
37,3,3,68,2,4,0,2,2,3
0,1,74,16,0,1,2,2,3,0
20,0,2,34,3,0,0,4,3,0
56,4,73,76,1,1,1,2,4,2
94,3,32,42,0,4,0,2,1,3
47,3,19,44,4,3,2,3,4,2
48,3,68,63,4,1,1,1,3,0
28,1,60,14,3,1,1,4,2,3
6,3,23,12,1,3,2,3,4,2
45,1,14,23,4,1,0,3,0,3
26,2,39,27,0,1,2,0,0,1
22,1,75,89,1,1,3,4,1,0
7,4,7,60,2,4,1,2,2,1
81,3,9,52,2,2,2,3,3,1
84,0,88,70,2,0,2,4,4,2
58,1,8,54,4,0,3,3,2,4
83,2,4,9,4,3,0,0,2,3
89,3,19,44,4,3,2,1,2,0
78,4,83,86,2,2,1,2,4,3
58,1,33,48,2,0,0,4,1,3
58,1,4,9,3,1,1,4,1,3
35,4,19,4,0,3,1,1,4,2
58,1,97,37,0,4,0,1,1,0
40,2,68,63,0,1,1,4,3,4
46,3,61,53,3,4,2,2,4,2
1,2,14,23,4,1,0,1,0,0
49,4,78,77,0,4,3,3,2,4
77,0,83,86,1,3,4,4,2,3
9,0,83,86,2,3,0,4,2,3
53,3,8,54,4,1,0,1,4,0
0,1,77,11,1,0,3,4,4,0
31,2,79,0,1,0,0,4,2,3
58,1,56,1,0,1,1,4,2,0
23,4,56,1,2,1,1,2,3,1
39,2,90,13,2,4,2,3,0,3
81,3,27,84,0,2,1,1,1,1
14,4,58,30,0,2,0,3,4,2
95,4,10,21,0,0,0,2,3,2
41,3,45,43,0,0,2,1,2,1
16,1,40,74,4,2,3,3,3,1
44,1,29,33,4,4,3,4,0,0
84,0,0,8,1,0,0,2,1,3
59,2,71,61,1,2,0,1,3,1
2,4,59,40,2,0,2,1,3,1
67,0,6,72,4,4,0,4,4,3
86,4,97,37,0,4,0,2,1,4
9,1,56,0,1,0,0,1,1,1
86,4,61,53,0,4,1,2,4,2
48,2,46,3,0,2,0,0,1,3
32,4,32,42,0,1,1,2,0,3
98,2,10,21,0,0,2,0,4,3
30,1,72,2,3,4,3,2,2,2
94,3,19,44,4,3,1,2,2,2
43,2,49,94,3,1,0,0,1,3
16,1,21,56,0,2,0,4,0,2
14,4,0,8,1,4,0,3,0,3
25,4,61,53,3,0,1,2,3,2
98,2,45,43,0,1,0,4,0,3
55,0,25,98,1,0,2,4,2,3
58,1,30,88,0,0,3,4,3,0
79,1,24,35,4,1,3,2,2,0
32,4,60,14,3,0,1,2,2,3
15,2,40,74,1,1,0,2,1,3
16,1,19,0,4,1,1,2,2,4
19,4,51,18,2,1,1,2,3,2
20,2,56,1,0,4,2,0,4,4
86,4,31,5,2,4,1,2,4,0
98,2,60,14,0,0,1,0,3,0
36,0,28,47,2,1,3,2,3,3
12,1,29,4,4,3,0,4,1,3
31,2,4,9,3,0,2,0,1,4
9,1,18,51,1,1,0,4,3,3
8,2,55,46,0,3,0,0,1,3
39,2,16,71,1,2,2,4,2,0
49,4,94,62,3,4,1,3,4,3
15,2,56,1,0,0,2,3,2,3
79,1,45,43,1,1,0,1,2,3
55,0,77,11,0,0,0,2,1,3
79,1,60,14,0,3,3,4,1,3
47,0,98,92,2,2,4,2,3,3
98,2,72,49,4,1,0,4,1,2
43,0,56,1,0,1,0,2,4,2
10,0,99,83,0,4,1,0,0,1
61,3,64,95,4,0,0,1,2,3
54,2,85,26,4,2,0,4,4,0
24,0,23,12,0,1,4,2,2,1
26,2,68,63,4,0,0,3,3,3
63,1,52,99,3,1,0,4,2,1
35,4,1,50,3,3,0,3,4,2
66,2,70,41,0,0,0,0,2,2
79,1,56,1,2,4,0,4,3,4
12,1,73,76,1,1,3,4,3,2
44,1,83,86,4,4,0,4,1,3
89,3,21,56,2,2,2,1,2,1
33,0,94,62,3,4,4,3,3,0
76,3,57,7,1,0,0,1,1,1
51,1,15,22,0,3,1,3,4,3
71,2,16,71,0,2,2,0,3,3
51,1,31,5,0,1,1,2,0,2
72,4,5,25,3,0,0,3,1,2
54,2,8,54,1,0,3,0,4,1
63,1,1,50,1,3,1,2,2,2
3,2,61,53,3,4,1,0,1,2
42,4,84,4,0,3,0,3,3,3
84,1,19,0,2,0,3,2,1,3
95,4,11,78,0,2,1,2,4,0
92,4,19,44,0,0,1,2,2,3
72,4,32,42,1,1,1,3,4,3
27,3,86,55,4,0,1,2,2,0
47,0,43,0,4,0,0,4,3,2
39,2,49,2,3,1,3,1,3,1
40,2,44,24,2,0,0,0,2,3
69,1,99,83,0,3,3,4,0,4
89,3,0,8,0,0,0,1,2,2
4,0,69,45,3,2,2,0,0,2
52,0,34,0,1,0,0,2,4,0
97,3,99,83,0,0,2,2,4,3
84,0,1,50,2,3,4,3,4,3
61,1,63,93,1,4,3,3,4,2
84,0,0,8,1,1,0,4,4,1
50,4,74,16,2,2,1,3,2,3
39,3,3,68,0,1,0,2,2,0
98,2,99,83,0,0,0,1,4,3
61,3,87,17,4,2,1,2,1,0
74,0,24,35,2,2,4,0,4,2
53,3,97,0,0,0,1,2,2,3
79,0,38,19,2,4,4,0,0,0
64,4,63,93,0,1,1,3,3,2
30,1,82,75,4,1,1,4,2,1
93,2,42,82,3,4,4,2,3,2
97,3,93,20,1,0,0,1,4,4
53,3,76,38,0,3,2,1,4,3
97,3,10,21,0,0,0,2,3,3
45,1,70,41,1,0,1,2,2,3
70,3,1,50,0,0,1,1,4,3
2,4,70,41,3,0,0,2,2,4
59,2,1,50,2,0,0,0,3,4
20,2,2,34,0,2,2,4,0,3
33,0,74,16,1,1,0,4,1,3
83,2,5,25,3,0,2,0,3,3
22,1,63,93,1,1,3,4,2,3
41,3,65,90,0,1,2,1,3,3
4,0,61,53,3,0,4,1,0,3
9,1,25,98,1,4,1,4,4,3
89,3,44,24,0,3,2,1,1,3
96,0,39,27,0,2,3,3,0,3
64,4,98,92,2,2,1,3,1,0
66,2,4,9,3,1,0,0,3,1
40,2,45,43,0,1,2,0,0,3
23,4,38,19,1,4,0,1,4,1
1,2,83,86,4,2,2,0,2,1
75,2,32,42,1,4,2,0,2,3
49,4,23,12,4,3,0,2,4,3
49,4,80,66,1,3,2,2,0,3
26,2,30,88,2,0,0,4,2,4
3,3,56,2,3,4,0,3,4,3
76,3,14,23,0,2,1,2,1,3
26,2,51,18,1,2,0,4,4,0
92,0,16,71,0,1,0,2,2,1
81,3,97,37,0,2,0,3,3,3
57,3,24,35,0,2,2,1,1,3
10,0,26,0,2,0,2,0,4,3
41,3,90,1,2,3,0,1,4,0
85,2,52,99,3,1,3,4,0,0
6,3,84,4,0,3,0,2,4,1
86,2,59,1,3,1,3,0,3,3
79,1,51,18,0,1,1,4,1,1
29,0,54,6,3,2,4,0,3,3
3,3,29,33,2,0,2,1,2,3
32,4,42,82,0,0,1,2,0,3
38,0,34,0,2,0,2,2,4,2
7,4,73,1,2,1,1,2,3,3
42,4,99,83,0,0,1,2,4,2
34,3,24,35,2,2,0,2,3,2
25,4,0,8,2,0,0,1,1,0
4,0,79,97,1,1,4,0,3,2
25,4,61,53,3,4,1,3,3,4
49,4,21,56,2,2,0,3,1,3
63,1,23,12,3,1,3,3,4,3
58,1,0,8,1,0,3,4,4,0
38,0,94,62,0,0,4,0,4,3
22,1,8,54,1,0,3,4,2,3
67,0,54,6,2,2,2,2,2,3
28,1,54,6,2,2,3,4,4,0
42,4,44,24,2,3,1,1,3,2
12,2,65,90,2,0,2,0,4,3
27,3,22,67,1,4,2,3,2,3
83,2,96,32,0,0,2,0,1,3
34,3,22,67,4,1,0,2,0,3
32,4,6,72,4,0,1,3,4,1
18,3,56,1,2,1,2,1,2,4
21,3,24,35,2,1,0,2,3,4
33,0,56,1,0,1,0,0,0,2
27,2,56,1,0,4,0,4,4,4
29,0,33,48,0,1,1,2,1,3
14,4,37,10,2,0,0,3,1,3
42,0,29,33,2,2,4,0,3,3
44,1,45,43,3,1,0,4,3,1
66,2,39,27,1,1,4,4,2,3
83,2,9,52,2,2,0,4,0,3
84,0,19,44,4,3,0,4,0,3
25,4,16,71,0,2,1,1,1,0
46,3,65,90,1,2,2,1,1,1
56,4,83,86,2,1,0,3,0,3
29,0,64,95,0,0,4,4,4,3
64,4,32,2,3,0,1,3,2,3
49,4,62,29,0,1,1,1,1,0
93,2,0,8,0,0,0,1,4,4
89,3,16,71,0,2,2,1,2,0
91,4,95,80,2,1,0,1,4,3
31,2,77,11,2,1,2,0,0,3
14,4,32,42,0,1,0,4,4,3
94,3,57,7,1,1,1,2,3,1
57,3,70,41,0,1,2,2,1,3
53,3,1,50,0,3,2,3,3,4
75,2,24,35,3,1,2,4,4,2
33,1,58,30,0,1,1,0,2,0
4,0,11,78,4,0,2,2,3,1
74,0,86,55,1,0,4,4,2,0
78,4,11,78,0,2,0,2,3,3
25,4,45,43,3,1,1,1,4,1
31,2,49,94,1,3,0,0,1,3
41,3,26,0,2,1,0,3,0,0
82,0,44,24,2,3,0,0,2,1
22,1,54,1,2,1,0,3,0,2
99,1,54,6,3,0,1,4,1,2
12,0,10,21,0,0,0,2,3,1
42,4,55,46,0,2,1,1,2,0
49,4,61,53,3,0,0,3,3,3
27,3,66,36,0,2,1,1,3,4
61,3,86,55,1,0,2,3,0,3
5,0,32,42,2,4,0,4,2,1
35,4,65,90,0,1,0,3,4,2
5,0,29,2,3,4,0,0,1,3
42,4,47,58,0,4,2,2,4,3
46,3,65,90,0,1,1,1,2,4
8,2,36,0,2,0,2,0,3,2
54,2,91,64,0,0,3,0,4,3
37,0,11,78,4,2,1,4,1,0
27,3,10,21,0,4,2,1,4,1
98,2,87,17,4,2,2,0,4,0
53,3,10,21,0,0,2,2,2,1
51,1,69,45,3,3,3,1,4,3
31,0,29,4,1,3,0,2,4,3
51,1,30,88,0,3,3,1,0,4
79,1,99,83,0,4,3,1,4,4
52,0,68,63,4,0,0,2,4,3
27,3,7,60,0,2,1,1,2,3
46,3,36,3,4,2,0,3,3,1
47,1,43,0,1,0,1,4,3,4
52,0,75,89,0,3,4,0,4,4
33,0,40,74,2,0,4,4,4,3
81,3,65,90,1,1,1,1,1,0
47,0,49,94,1,2,4,2,3,2
58,0,46,87,3,2,4,2,3,3
5,0,44,24,2,0,0,2,3,3
70,3,3,0,1,0,0,2,4,2
25,4,50,28,0,4,2,2,3,0
79,1,2,34,0,0,1,3,2,4
89,3,61,53,3,0,2,1,1,1
5,0,58,30,1,0,1,2,2,2
36,1,78,77,0,0,3,4,3,0
7,4,55,46,1,3,0,3,4,1
76,3,58,30,0,2,2,2,4,3
5,0,49,2,3,4,0,2,2,4
71,2,49,94,1,2,2,2,3,3
57,0,52,99,2,2,0,4,2,3
12,0,30,88,1,0,1,2,1,3
14,4,96,32,1,3,0,2,1,1
47,0,44,3,4,2,4,4,4,0
10,0,61,53,0,3,4,2,2,2
63,1,87,17,4,2,3,3,1,1
49,4,78,77,2,4,0,1,3,2
81,3,13,2,2,0,2,1,1,3
15,2,42,82,3,2,2,0,2,0
65,3,18,51,1,2,0,1,0,3
48,2,94,62,3,4,2,0,3,1
58,0,77,11,1,0,4,2,3,3
0,1,6,72,4,4,1,1,2,3
80,1,59,40,0,2,3,4,3,3
11,2,76,38,1,3,0,0,3,0
49,4,31,5,0,4,0,1,4,0
77,0,55,46,1,3,4,4,2,1
54,2,59,40,0,0,3,4,2,1
34,3,36,3,4,0,2,1,1,2
37,3,14,23,0,0,1,2,3,0
80,1,60,14,3,1,3,1,3,3
13,3,23,2,2,0,2,1,2,2
85,2,10,21,2,0,0,0,4,1
65,0,24,35,0,2,4,2,2,3
62,0,23,12,4,1,4,4,3,4
69,1,79,97,1,2,3,3,2,1
49,0,86,55,4,3,4,2,2,3
25,4,20,15,3,3,2,2,1,3
76,3,82,75,4,0,0,1,3,4
62,0,51,18,0,0,4,2,2,4
77,0,64,95,4,0,4,3,1,2
59,2,6,72,4,0,0,0,4,0
60,0,14,23,0,2,4,2,0,3
93,2,99,0,1,1,0,0,2,3
51,1,61,53,3,0,1,1,3,4
81,0,70,41,0,0,2,0,4,4
23,4,76,38,1,3,0,1,2,3
97,3,71,61,1,0,2,1,2,3
40,0,55,46,0,1,0,2,4,0
65,1,6,72,2,0,1,1,4,1
78,4,54,6,2,2,1,2,2,2
0,1,99,83,0,1,0,4,3,3
55,1,90,13,2,2,1,4,1,3
88,1,81,85,4,1,1,4,3,4
96,0,35,65,1,1,4,2,2,3
37,3,98,0,1,1,0,2,4,1
66,1,30,88,4,0,1,4,2,0
73,1,66,36,3,2,3,3,0,3
88,1,56,1,0,1,3,4,4,2
2,4,42,82,0,3,0,3,1,0
56,4,12,81,2,0,0,3,3,3
93,2,1,50,0,3,2,0,3,3
88,1,99,83,3,2,1,4,2,2
79,1,1,50,0,1,0,4,3,0
51,1,30,0,1,1,0,4,2,0
65,3,31,5,0,0,2,1,3,0
9,1,2,0,0,0,3,4,3,3
34,3,28,47,2,0,2,1,3,0
58,1,94,3,4,0,3,1,1,1
61,3,70,41,0,4,2,2,3,4
46,3,49,94,3,1,2,2,1,2
27,3,33,48,2,4,2,3,1,3
17,2,97,37,0,2,0,3,2,0
62,0,75,89,0,1,0,3,1,3
17,0,93,20,0,0,4,4,2,1
76,3,97,37,4,0,2,2,1,4
59,2,19,44,0,3,0,4,2,3
63,1,64,95,0,1,1,4,2,3
9,1,32,42,1,1,0,3,4,4
64,4,60,14,3,0,0,2,1,2
34,3,40,74,1,0,2,2,2,1
5,0,64,95,2,0,0,4,3,1
51,1,81,85,0,1,1,2,4,0
25,4,49,94,1,0,1,0,4,3
29,0,12,81,2,0,0,1,0,3
76,3,43,0,1,1,2,1,3,3
85,2,1,50,1,2,0,3,2,3
58,1,30,88,0,3,3,2,3,3
38,0,27,84,4,0,0,4,1,2
34,3,41,91,0,1,0,1,4,3
75,2,38,19,1,0,2,0,4,4
78,4,28,47,2,1,1,3,4,4
89,3,87,17,0,0,0,1,1,1
5,0,84,4,0,3,0,2,2,3
21,3,38,19,0,4,2,2,4,0
62,0,8,54,0,0,4,2,0,3
33,0,49,94,3,2,4,2,0,3
17,0,90,13,2,4,2,2,4,4
85,2,0,8,4,3,2,4,2,4
29,0,1,50,3,3,4,2,4,4
76,3,29,33,2,2,2,1,4,3
74,0,30,88,0,0,4,1,4,1
26,2,68,63,0,1,2,1,0,2
72,4,24,35,2,1,2,2,1,0
77,0,2,34,3,4,0,2,4,1
70,3,46,87,3,2,1,0,0,3
46,3,57,7,1,1,0,1,1,3
13,3,1,50,3,3,0,2,0,3
71,2,4,1,2,0,0,3,3,0
41,3,39,27,0,3,2,1,0,2
49,4,99,83,2,4,1,3,1,2
2,3,51,18,4,0,2,1,3,3
89,3,59,40,0,0,2,1,0,1
10,0,90,13,0,0,0,2,0,0
63,1,85,0,0,0,0,4,1,3
88,1,65,90,0,1,0,2,3,3
14,4,4,9,3,3,0,3,3,3
62,0,56,1,2,0,4,2,2,4
10,0,41,91,4,1,0,2,0,0
82,4,58,30,2,3,1,0,0,1
16,1,70,41,2,4,0,4,2,4
53,3,34,79,3,1,2,4,4,2
66,2,45,43,3,0,0,1,1,0
18,3,55,1,0,1,0,2,3,2
11,2,96,32,1,1,0,0,0,4
37,3,13,2,3,2,2,2,0,3
95,4,21,56,0,2,1,1,3,4
86,0,21,56,0,3,0,0,2,0
32,4,40,74,1,1,1,4,1,3
12,1,59,40,2,2,3,4,4,1
82,4,66,36,3,2,1,3,0,0
82,1,77,11,2,1,0,4,2,2
20,2,90,13,0,4,2,4,2,3
1,2,55,46,0,1,0,4,4,3
40,2,40,74,1,0,0,1,0,2
63,1,61,53,3,4,3,1,2,3
55,0,32,42,0,2,4,4,2,4
97,3,41,91,1,3,2,2,4,2
92,0,12,81,2,0,4,2,4,3
63,1,42,82,0,1,0,4,4,1
70,3,80,66,0,3,2,2,3,3
46,3,85,26,0,1,2,3,2,2
42,4,60,14,0,1,0,3,1,3
33,0,89,1,2,0,4,4,0,0
78,4,42,82,1,0,1,2,3,0
76,3,89,96,0,2,0,1,2,3
51,1,24,35,2,2,0,3,4,2
62,0,69,45,3,2,0,2,2,0
77,2,95,80,1,0,0,1,0,1
13,3,76,38,2,3,2,1,0,3
6,3,72,49,1,0,0,2,3,1
51,2,19,44,4,3,0,0,4,1
96,0,45,43,0,1,4,0,3,3
70,0,1,50,2,2,4,4,3,3
61,3,18,51,0,2,0,1,0,2
33,2,58,30,2,2,0,0,1,2
89,3,55,46,0,1,2,2,4,3
3,3,49,94,1,2,0,2,2,3
63,1,72,49,0,1,1,4,3,0
38,0,42,82,3,0,4,3,4,3
1,2,60,14,3,1,1,4,3,3
86,4,32,42,0,4,0,1,3,3
96,0,45,43,0,1,0,2,3,4
54,2,61,1,0,0,0,4,2,0
89,3,62,29,1,4,2,2,3,3
85,2,66,36,0,2,0,0,3,3
60,2,99,83,0,0,1,2,3,0
14,4,50,1,0,4,1,2,3,3
83,2,77,11,0,0,2,0,2,3
93,2,91,64,4,0,0,0,2,0
77,0,50,28,0,0,2,2,3,2
87,1,97,0,1,1,3,2,2,0
14,3,14,23,4,2,2,1,3,3
55,0,23,12,4,3,0,0,2,2
5,0,30,88,0,0,1,4,0,4
48,2,45,43,3,1,4,4,3,0
24,0,0,8,1,3,4,2,4,2
34,3,88,70,2,0,2,1,0,4
49,4,4,9,4,1,0,3,1,3
78,4,58,30,2,3,0,1,2,3
69,1,43,0,0,0,0,2,0,3
68,0,80,66,1,3,4,3,2,3
86,4,90,13,0,0,2,1,4,3
9,0,1,50,0,3,0,4,3,3
65,3,84,4,4,1,0,1,3,0
70,3,86,55,4,0,2,1,2,3
89,3,30,88,3,0,0,1,2,0
48,2,59,40,2,2,0,0,2,3
61,3,91,64,0,0,0,1,3,0
44,1,11,78,4,0,0,1,0,2
11,2,24,35,2,1,0,0,1,0
66,2,93,20,1,1,0,1,2,0
86,4,97,37,4,0,1,3,2,0
27,3,33,48,2,0,0,1,1,0
39,2,58,30,2,1,4,4,4,1
81,3,96,2,3,0,2,2,1,4
88,1,94,62,0,4,3,3,4,4
93,2,44,24,2,0,0,4,0,3
49,4,10,21,2,1,1,1,3,0
46,1,23,12,2,3,3,1,3,0
12,1,37,10,2,2,1,4,4,3
9,1,39,27,0,3,3,3,3,3
2,4,97,37,2,4,1,3,3,4
56,4,16,71,0,2,1,3,4,3
87,0,39,27,0,3,2,3,2,2
29,0,3,68,2,3,1,4,4,2
42,4,55,46,0,3,1,1,3,4
26,2,78,77,0,1,2,0,2,4
58,1,82,75,4,0,3,4,3,1
38,0,22,67,4,1,2,2,3,2
54,0,30,88,0,0,4,4,0,1
83,0,28,47,3,1,4,2,4,3
16,1,61,53,1,0,0,2,2,2
47,0,99,83,0,3,0,4,2,3
9,1,35,0,4,1,3,3,2,2
79,1,29,33,4,2,0,4,4,0
21,3,51,18,0,1,0,1,1,4
59,2,63,93,3,4,3,4,3,0
71,2,20,15,1,1,3,0,2,3
18,3,12,81,1,4,0,3,2,1
85,2,10,21,0,2,2,0,0,4
42,0,99,83,0,3,4,2,4,1
91,4,64,95,4,0,1,1,0,2
9,1,54,6,3,2,3,4,4,3
34,3,10,0,1,0,2,3,0,4
39,2,30,0,0,0,0,4,2,3
47,0,34,79,3,3,0,2,0,0
6,1,43,0,1,1,1,4,4,3
77,0,29,33,3,1,4,4,1,4
51,1,9,52,0,1,1,1,2,3
85,2,80,66,0,0,0,3,2,0
41,3,85,26,4,2,1,1,0,1
48,2,53,31,1,1,0,0,0,0
20,2,89,96,2,0,2,0,1,3
65,3,10,21,0,1,0,1,4,0
9,1,6,72,4,0,3,4,2,0
6,3,34,0,1,0,1,1,4,4
59,2,67,57,1,1,1,0,0,3
46,0,97,37,2,4,0,2,3,3
96,0,97,37,0,2,4,2,3,2
98,2,40,74,2,0,3,0,4,3
65,3,42,0,1,1,1,1,3,4
63,1,2,34,0,4,3,4,2,2
41,3,87,17,1,0,0,3,4,1
48,2,56,1,2,0,2,4,2,0
13,3,47,58,0,1,0,1,3,0
41,3,58,30,0,2,2,1,4,3
46,3,99,83,2,3,1,2,3,4
39,2,0,8,0,0,2,0,0,1
35,0,95,2,2,4,0,4,4,3
31,2,36,2,3,1,2,0,2,3
66,2,36,3,4,2,2,0,0,2
27,3,54,1,0,1,2,1,2,3
86,4,96,1,0,0,0,3,1,3
30,1,39,27,0,3,0,4,2,3
42,4,4,1,2,4,0,2,3,3
59,2,12,81,1,0,0,0,3,3
49,4,22,67,4,4,0,1,2,1
86,4,70,41,1,0,2,4,3,4
49,4,13,2,3,1,1,3,0,3
82,1,97,37,0,0,3,4,1,2
46,3,47,58,2,4,2,1,2,3
34,3,80,66,1,3,2,1,2,4
93,0,83,86,2,1,4,2,3,4
51,1,25,98,0,4,1,4,2,2
70,3,83,86,3,1,0,1,4,1
42,4,54,6,3,2,2,4,1,3
21,3,51,18,0,0,0,1,4,4
4,0,21,56,0,1,4,2,3,1
23,4,78,77,0,4,0,1,4,0
9,0,81,85,0,1,2,2,3,3
9,1,2,34,3,4,1,4,4,2
74,0,84,4,2,3,2,2,2,0
54,2,68,63,2,0,2,0,3,1
88,1,80,66,0,3,2,4,2,3
84,0,46,87,0,2,1,2,1,1
54,2,23,12,4,1,0,0,0,3
54,2,75,89,1,1,2,3,3,3
13,3,50,28,2,1,1,1,1,0
59,2,5,25,3,0,0,0,4,1
39,2,19,44,1,3,3,0,3,3
26,2,32,42,1,4,0,0,4,4
1,2,17,1,0,4,0,0,2,4
14,4,34,79,3,1,0,2,4,0
99,1,23,12,3,3,3,2,3,1
75,2,41,91,4,3,2,0,4,0
93,2,18,51,0,2,0,0,2,3
11,3,1,50,0,3,0,1,3,0
55,0,59,0,1,1,4,4,4,0
16,0,90,13,0,2,0,4,4,1
84,0,57,7,2,1,4,2,4,3
18,3,32,42,0,4,2,3,3,2
31,2,16,0,1,1,0,0,3,1
14,4,0,8,3,0,1,2,1,4
60,1,63,93,0,1,0,4,2,0
18,3,77,11,4,2,2,2,1,1
34,3,44,24,0,0,0,4,2,1
65,3,72,49,0,0,2,2,2,3
30,1,1,50,0,3,3,3,3,0
68,0,65,90,1,3,4,4,2,3
82,4,40,74,1,1,0,2,3,4
73,1,6,72,4,4,3,4,0,4
48,2,80,66,0,3,1,0,2,3
42,4,40,74,1,0,0,3,1,1
24,0,70,41,1,1,0,4,3,0
29,0,54,6,2,2,0,2,3,1
8,0,99,83,2,1,4,0,2,3
61,3,59,40,0,2,0,1,1,2
8,2,5,25,3,1,1,0,1,2
35,0,24,35,2,0,4,4,0,3
73,1,16,71,0,1,3,4,0,0
95,4,77,11,1,0,0,3,2,3
13,3,70,41,1,0,0,3,4,1
85,2,99,83,0,4,3,4,1,4
71,2,40,74,4,1,2,4,3,0
5,0,27,84,1,2,3,2,1,2
37,3,62,29,4,2,2,1,3,1
60,2,30,88,0,0,0,0,4,0
78,4,94,62,2,4,1,3,3,2
76,3,19,44,0,3,1,1,3,2
60,2,93,20,1,0,4,1,4,4
19,4,17,69,0,2,1,4,3,0
35,4,95,80,4,3,1,1,2,0
59,2,21,56,1,1,2,3,2,0
42,4,67,0,2,1,1,3,2,2
86,4,8,54,4,0,0,3,2,1
64,4,86,55,4,4,2,3,2,3
79,1,68,63,4,1,2,4,2,3
42,4,2,0,2,1,0,3,3,3
65,3,62,1,0,1,2,1,4,3
9,1,99,83,4,4,3,3,4,3
88,1,60,14,0,0,0,3,2,2
11,3,25,98,1,4,0,2,4,3
36,1,60,0,0,0,0,3,2,4
40,2,28,47,2,0,0,0,3,0
43,0,77,11,4,0,4,2,1,3
46,3,11,1,0,1,2,1,2,4
1,2,58,30,2,1,0,2,4,1
5,0,98,92,0,2,4,2,3,1
79,1,28,47,2,0,3,4,1,3
63,1,7,60,2,4,0,1,0,4
9,1,2,34,3,0,3,3,2,0
4,0,65,90,0,1,4,4,4,3
49,4,49,94,1,3,1,2,0,3
60,2,97,37,2,1,2,0,4,2
23,4,19,0,2,1,1,1,0,2
83,2,96,32,0,0,0,0,1,3
66,2,59,40,4,0,0,4,0,3
31,2,40,74,1,0,0,1,3,3
89,3,50,28,2,0,2,1,3,0
9,1,40,74,2,0,1,3,4,4
0,1,92,73,0,3,0,4,4,3
68,4,29,33,1,0,1,4,2,1
71,2,24,1,0,4,0,2,3,4
39,2,19,44,4,3,0,4,0,0
65,3,59,0,0,1,2,2,1,0
47,0,92,73,0,3,1,4,4,0
26,2,26,39,4,1,2,0,4,1
15,2,66,36,4,0,0,0,3,0
70,3,52,99,3,2,1,2,4,1
43,0,5,25,3,1,0,0,4,3
63,1,64,95,4,0,0,2,0,0
9,0,84,0,2,0,2,2,2,3
40,2,61,53,0,3,0,0,3,2
76,3,98,0,1,0,2,1,2,1
3,3,24,35,2,0,2,2,3,1
71,2,85,26,4,2,0,0,2,1
14,4,85,26,4,1,0,1,4,3
94,3,97,37,0,4,0,2,0,2
61,3,45,43,3,4,2,1,3,2
56,4,60,14,0,0,1,1,0,4
42,4,57,7,2,1,2,3,3,3
94,3,98,92,0,3,2,3,2,3
41,1,57,7,4,1,3,2,2,3
25,4,8,54,4,0,1,2,2,2
30,1,50,28,0,4,3,4,1,1
48,2,86,1,2,1,2,0,4,1
25,4,1,50,0,3,1,3,2,0
64,4,56,4,1,1,3,3,3,1
96,0,17,69,3,1,0,2,3,2
33,1,16,71,3,2,3,3,3,1
