ProviderNumber,HospitalName,City,State,ZIPCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Sample,StateAvg
360230,HILLCREST HOSPITAL,MAYFIELD HEIGHTS,OH,44124,CUYAHOGA,4403124500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,627 patients,OH_SCIP-INF-2
11030F,AUGUSTA VA MEDICAL CENTER,AUGUSTA,GA,30901,RICHMOND,7068232201,Acute Care - VA Medical Center,Government Federal,No,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),212 patients,GA_SCIP-INF-6
43005F,SIOUX FALLS VA MEDICAL CENTER,SIOUX FALLS,SD,57117,MINNEHAHA,6053363230,Acute Care - VA Medical Center,Government Federal,No,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,55 patients,SD_HF-2
110039,TRINITY HOSPITAL OF AUGUSTA,AUGUSTA,GA,30904,RICHMOND,7064817000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),2 patients,GA_AMI-3
100231,WEST FLORIDA HOSPITAL,PENSACOLA,FL,32514,ESCAMBIA,8504944000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,118 patients,FL_SCIP-INF-4
150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,JASPER,IN,47546,DUBOIS,8124822345,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,194 patients,IN_SCIP-VTE-2
500026,STEVENS HOSPITAL,EDMONDS,WA,98026,SNOHOMISH,4256404000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,187 patients,WA_PN-3B
490130,RIVERSIDE WALTER REED HOSPITAL,GLOUCESTER,VA,23061,GLOUCESTER,8046938810,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,99 patients,VA_SCIP-VTE-1
10008,CRENSHAW COMMUNITY HOSPITAL,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,1 patients,AL_AMI-2
190026,RAPIDES REGIONAL MEDICAL CENTER,ALEXANDRIA,LA,71301,RAPIDES,3184733150,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,463 patients,LA_SCIP-INF-1
340131,CRAVEN REGIONAL MEDICAL CENTER,NEW BERN,NC,28560,CRAVEN,2526338640,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,239 patients,NC_PN-2
70034,NORWALK HOSPITAL ASSOCIATION,NORWALK,CT,6856,FAIRFIELD,2038522000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,189 patients,CT_HF-1
100084,LEESBURG REGIONAL MEDICAL CENTER,LEESBURG,FL,34748,LAKE,3523235762,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,398 patients,FL_SCIP-VTE-1
171361,REPUBLIC COUNTY HOSPITAL,BELLEVILLE,KS,66935,REPUBLIC,7855272254,Critical Access Hospitals,Voluntary non-profit - Other,No,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,19 patients,KS_PN-2
430048,SPEARFISH REGIONAL HOSPITAL,SPEARFISH,SD,57783,LAWRENCE,6056444000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0 patients,SD_SCIP-INF-4
450573,CHRISTUS JASPER MEMORIAL HOSPITAL,JASPER,TX,75951,JASPER,4093845461,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,19 patients,TX_HF-4
240057,ABBOTT NORTHWESTERN HOSPITAL INC,MINNEAPOLIS,MN,55407,HENNEPIN,6128634000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),531 patients,MN_SCIP-INF-3
450718,ROUND ROCK MEDICAL CENTER,ROUND ROCK,TX,78681,WILLIAMSON,5123411000,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,22 patients,TX_HF-4
150018,ELKHART GENERAL HOSPITAL,ELKHART,IN,46514,ELKHART,5742942621,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),851 patients,IN_SCIP-INF-6
50072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,WALNUT CREEK,CA,94596,CONTRA COSTA,9252954000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,227 patients,CA_HF-2
360070,MERCY MEDICAL CENTER,CANTON,OH,44708,STARK,3304715965,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,198 patients,OH_AMI-4
520097,ST MARYS HSPTL MED CTR,GREEN BAY,WI,54303,BROWN,9204984200,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0 patients,WI_SCIP-INF-4
190242,ST ELIZABETH HOSPITAL,GONZALES,LA,70737,ASCENSION,2256475000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,190 patients,LA_HF-2
140032,ST ANTHONYS MEMORIAL HOSPITAL,EFFINGHAM,IL,62401,EFFINGHAM,2173422121,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,40 patients,IL_PN-4
310116,ST JOSEPH'S WAYNE HOSPITAL,WAYNE,NJ,7470,PASSAIC,9739426900,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,27 patients,NJ_SCIP-CARD-2
340041,CALDWELL MEMORIAL HOSPITAL,LENOIR,NC,28645,CALDWELL,8287575100,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,NC_AMI-7A
230176,OAKWOOD SOUTHSHORE MEDICAL CENTER,TRENTON,MI,48183,WAYNE,7346713800,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,215 patients,MI_SCIP-VTE-1
50603,SADDLEBACK MEMORIAL MEDICAL CENTER,LAGUNA HILLS,CA,92653,ORANGE,9498374500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,407 patients,CA_SCIP-INF-1
270032,NORTHERN MONTANA HOSPITAL,HAVRE,MT,59501,HILL,4062652211,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0 patients,MT_AMI-8A
260050,ST FRANCIS HOSPITAL,MARYVILLE,MO,64468,NODAWAY,6605622600,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),149 patients,MO_SCIP-INF-6
141322,ABRAHAM LINCOLN MEMORIAL HOSPITAL,LINCOLN,IL,62656,LOGAN,2177322161,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),38 patients,IL_PN-6
370054,GRADY MEMORIAL HOSPITAL,CHICKASHA,OK,73018,GRADY,4052242300,Acute Care Hospitals,Voluntary non-profit - Other,No,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,8 patients,OK_SCIP-CARD-2
20008,BARTLETT REGIONAL HOSPITAL,JUNEAU,AK,99801,JUNEAU,9077968900,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,3 patients,AK_AMI-7A
380060,ADVENTIST MEDICAL CENTER,PORTLAND,OR,97216,MULTNOMAH,5032572500,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,195 patients,OR_SCIP-VTE-2
340098,CAROLINAS MED CENTER-MERCY,CHARLOTTE,NC,28207,MECKLENBURG,7043795000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),1252 patients,NC_SCIP-INF-3
240206,RED LAKE HOSPITAL,REDLAKE,MN,56671,BELTRAMI,2186793912,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,1 patients,MN_AMI-1
310005,HUNTERDON MEDICAL CENTER,FLEMINGTON,NJ,8822,HUNTERDON,9087886100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),383 patients,NJ_SCIP-INF-6
100217,SEBASTIAN RIVER MEDICAL CENTER,SEBASTIAN,FL,32978,INDIAN RIVER,7725893187,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,47 patients,FL_PN-4
241368,ST MICHAELS HOSPITAL & NURSING HOME,SAUK CENTRE,MN,56378,STEARNS,3203522221,Critical Access Hospitals,Proprietary,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),8 patients,MN_PN-6
330013,ALBANY MEDICAL CENTER HOSPITAL,ALBANY,NY,12208,ALBANY,5182623125,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,99 patients,NY_SCIP-CARD-2
511312,PRESTON MEMORIAL HOSPITAL,KINGWOOD,WV,26537,PRESTON,3043291400,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,2 patients,WV_HF-4
110003,SATILLA REGIONAL MEDICAL CENTER,WAYCROSS,GA,31501,WARE,9122872500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),4 patients,GA_AMI-3
141306,COMMUNITY MEMORIAL HOSPITAL,STAUNTON,IL,62088,MACOUPIN,6186352200,Critical Access Hospitals,Voluntary non-profit - Other,No,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,6 patients,IL_AMI-5
220011,CAMBRIDGE HEALTH ALLIANCE,CAMBRIDGE,MA,2138,MIDDLESEX,6176652300,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,MA_AMI-7A
50292,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,MORENO VALLEY,CA,92555,RIVERSIDE,9514864000,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0 patients,CA_AMI-8A
150045,DEKALB MEMORIAL HOSPITAL INC,AUBURN,IN,46706,DE KALB,2609254600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,3 patients,IN_AMI-5
330108,ST JOSEPH'S HOSPITAL; INC,ELMIRA,NY,14902,CHEMUNG,6077336541,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,19 patients,NY_AMI-5
200039,MAINE GENERAL MEDICAL CENTER,AUGUSTA,ME,4330,KENNEBEC,2078721000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,170 patients,ME_AMI-1
110109,EMANUEL MEDICAL CENTER,SWAINSBORO,GA,30401,EMANUEL,4782891304,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,6 patients,GA_AMI-1
41311,HOWARD MEMORIAL HOSPITAL,NASHVILLE,AR,71852,HOWARD,8708454400,Critical Access Hospitals,Government - Local,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,4 patients,AR_AMI-5
180080,BAPTIST REGIONAL MEDICAL CENTER,CORBIN,KY,40701,KNOX,6065281212,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,280 patients,KY_PN-5C
490116,PULASKI COMMUNITY HOSPITAL,PULASKI,VA,24301,PULASKI,5409948100,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,53 patients,VA_PN-7
520102,AURORA LAKELAND MED CTR,ELKHORN,WI,53121,WALWORTH,2627412000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,11 patients,WI_HF-4
390084,SUNBURY COMMUNITY HOSPITAL,SUNBURY,PA,17801,NORTHUMBERLAND,5702863333,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),37 patients,PA_HF-3
220049,MARLBOROUGH HOSPITAL,MARLBOROUGH,MA,1752,MIDDLESEX,5084815000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,MA_AMI-7A
370158,PURCELL MUNICIPAL HOSPITAL,PURCELL,OK,73080,MCCLAIN,4055276524,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,0 patients,OK_SCIP-CARD-2
161367,PELLA REGIONAL HEALTH CENTER,PELLA,IA,50219,MARION,6416283150,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,3 patients,IA_AMI-2
150001,JOHNSON MEMORIAL HOSPITAL,FRANKLIN,IN,46131,JOHNSON,3177363300,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,11 patients,IN_AMI-2
230207,POH MEDICAL CENTER,PONTIAC,MI,48342,OAKLAND,2483385000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,105 patients,MI_PN-3B
230241,ST JOHN RIVER DISTRICT HOSPITAL,EAST CHINA,MI,48054,SAINT CLAIR,8103297111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),59 patients,MI_SCIP-INF-3
430012,AVERA SACRED HEART HOSPITAL,YANKTON,SD,57078,YANKTON,6056688000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,5 patients,SD_AMI-4
230236,METRO HEALTH HOSPITAL,WYOMING,MI,49519,KENT,6162524761,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,MI_AMI-7A
131323,ST LUKES WOOD RIVER MEDICAL CENTER,KETCHUM,ID,83340,BLAINE,2087278413,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,2 patients,ID_HF-4
260034,BATES COUNTY MEMORIAL HOSPITAL,BUTLER,MO,64730,BATES,6602007000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,58 patients,MO_PN-2
50138,KAISER FOUNDATION HOSPITAL - LOS ANGELES,LOS ANGELES,CA,90027,LOS ANGELES,3237834011,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,25 patients,CA_PN-4
50335,SONORA REGIONAL MEDICAL CENTER,SONORA,CA,95370,TUOLUMNE,2095323161,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,115 patients,CA_PN-7
50506,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,8505467600,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),9 patients,CA_AMI-3
390263,LEHIGH VALLEY HOSPITAL - MUHLENBERG,ALLENTOWN,PA,18103,LEHIGH,6104022273,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,193 patients,PA_AMI-2
60013,MERCY REGIONAL MEDICAL CENTER,DURANGO,CO,81301,LA PLATA,9702474311,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,66 patients,CO_PN-2
51306,GLENN MEDICAL CENTER,WILLOWS,CA,95988,GLENN,5309341818,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,2 patients,CA_PN-4
110109,EMANUEL MEDICAL CENTER,SWAINSBORO,GA,30401,EMANUEL,4782891304,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,69 patients,GA_PN-2
451369,GOLDEN PLAINS COMMUNITY HOSPITAL,BORGER,TX,79007,HUTCHINSON,8062731100,Critical Access Hospitals,Proprietary,No,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,23 patients,TX_PN-7
