column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60
29,2,51,87,11,4,0,1,21,7,1,3,4,3,1,2,4,4,1,1,1,0,0,1,2,3,3,2,4,0,1,0,0,4,4,2,1,2,3,4,2,1,3,3,0,3,4,2,0,1,3,4,2,2,3,3,4,2,1,3
93,0,89,83,0,0,3,3,5,8,0,0,1,3,1,0,1,0,2,1,1,0,4,3,3,0,1,3,3,1,1,1,2,0,2,1,2,2,1,1,0,0,2,1,0,0,0,3,0,0,0,0,1,4,3,1,4,1,4,3
26,3,91,22,2,0,2,1,19,9,0,3,1,1,1,2,0,0,3,1,1,2,1,3,2,3,3,1,0,4,0,4,1,2,0,2,1,0,1,2,0,1,3,1,3,0,3,3,0,2,4,2,1,3,1,0,4,1,0,3
70,0,7,75,13,3,0,2,4,0,0,3,1,1,2,1,1,4,1,2,3,4,3,4,3,0,2,4,0,4,4,2,4,0,0,0,0,0,3,1,1,4,0,1,3,4,0,1,3,0,0,1,0,3,1,1,0,2,1,2
6,3,36,1,11,1,1,3,20,6,3,0,4,1,2,1,4,2,2,3,0,3,1,3,2,3,1,3,3,1,4,0,3,4,1,0,0,0,0,1,4,1,0,2,4,0,3,1,0,2,0,0,1,0,2,4,4,2,1,4
75,2,20,31,8,2,3,2,10,2,0,1,1,4,4,4,1,3,4,1,1,2,3,4,0,1,2,0,1,3,0,0,0,2,2,0,4,1,4,3,0,1,0,1,0,4,2,4,0,0,2,4,4,2,1,2,4,2,4,1
88,4,60,43,19,1,2,2,17,9,1,0,1,2,4,4,0,0,1,2,3,3,2,2,4,2,2,0,1,3,1,0,3,2,3,0,4,0,0,4,3,2,4,1,0,0,2,4,0,0,4,3,0,4,4,2,4,3,4,3
56,0,31,19,11,4,0,3,23,3,2,1,1,2,3,0,1,1,0,1,1,1,2,3,4,2,0,3,2,2,0,0,3,4,4,1,2,1,1,1,1,0,4,0,3,0,2,1,3,0,0,4,0,0,0,3,4,4,2,3
59,1,43,21,10,1,2,1,21,7,0,0,4,0,4,4,1,0,2,1,1,1,4,1,3,1,1,4,1,0,0,2,0,2,0,0,4,2,0,1,4,3,1,1,0,4,2,0,2,1,0,0,1,0,2,4,0,3,4,4
93,0,26,2,11,1,1,0,20,3,4,0,4,2,2,1,0,3,0,1,1,3,0,0,0,1,2,4,1,0,1,1,4,1,1,0,2,1,2,2,2,3,2,1,3,1,0,0,0,0,3,1,2,2,4,0,0,2,1,3
49,1,81,4,19,0,0,0,2,9,0,3,1,1,3,0,2,3,4,1,1,4,4,3,2,3,1,4,1,4,0,0,0,4,1,0,0,3,1,3,1,1,0,1,0,4,0,3,1,1,1,3,1,1,2,3,1,2,1,1
5,4,66,95,7,0,0,1,3,7,3,1,1,5,3,0,1,0,2,3,0,3,0,0,1,1,3,4,1,1,2,1,3,1,0,1,2,0,0,0,0,3,3,2,4,4,2,0,0,4,0,4,2,3,3,3,0,4,2,2
18,2,69,61,7,4,0,2,10,0,0,0,2,4,2,1,2,4,3,3,0,1,4,1,3,0,1,2,0,0,3,1,2,4,1,1,0,0,3,3,0,0,2,4,4,0,0,2,2,3,3,1,3,3,3,3,0,2,1,0
52,1,3,76,14,0,2,1,16,5,3,3,1,0,2,1,1,2,3,1,1,4,4,3,1,4,0,2,3,3,2,0,1,2,3,1,1,0,0,1,0,4,1,1,2,0,0,0,1,3,0,4,0,3,2,0,4,1,3,3
82,2,62,56,4,0,3,3,3,7,0,2,1,3,0,3,3,2,1,3,0,0,4,3,0,1,3,4,1,0,1,1,0,0,2,0,0,0,4,1,1,3,0,0,4,1,2,1,0,3,2,4,1,3,2,0,3,3,1,3
79,3,95,49,17,2,2,2,21,9,3,3,1,0,2,1,2,2,1,2,3,2,4,2,2,3,3,0,2,0,1,4,3,0,3,1,2,1,0,0,0,1,3,0,0,0,1,3,4,4,2,1,0,3,2,0,2,3,2,1
65,2,67,0,11,4,0,0,8,2,1,3,4,3,2,1,1,2,3,3,0,0,2,4,0,1,0,0,0,0,1,1,4,0,4,1,0,3,4,3,3,3,2,4,4,1,3,2,2,3,4,4,2,1,0,4,4,2,4,3
74,4,48,85,15,0,0,1,14,2,4,0,4,2,4,4,0,0,2,3,3,1,3,4,2,4,1,2,0,0,0,0,1,4,4,0,0,1,3,0,4,4,0,1,2,1,3,1,1,0,4,2,0,2,2,0,4,2,4,4
66,3,33,97,16,4,3,2,12,3,1,0,1,2,2,1,4,0,0,4,4,4,2,2,3,0,1,0,4,0,0,3,0,0,0,1,0,0,1,2,2,0,2,2,1,3,4,0,0,2,0,4,4,4,2,0,1,2,1,2
28,1,44,5,3,1,3,1,10,9,3,3,3,5,4,4,2,2,1,1,1,0,1,2,4,2,0,1,0,3,1,3,1,0,0,4,4,0,0,4,1,2,0,1,0,0,3,0,1,1,2,3,1,1,3,3,2,1,4,3
3,3,31,19,8,1,1,3,13,3,0,1,0,1,0,3,1,3,4,3,0,3,0,0,2,3,3,3,3,3,4,0,0,1,0,0,2,1,1,1,0,0,3,4,1,4,0,4,0,0,0,4,4,2,3,0,1,2,3,4
91,4,8,14,19,3,0,3,23,3,4,0,1,4,2,1,1,3,4,3,0,4,4,3,2,3,1,1,1,0,3,3,4,1,4,0,0,0,1,0,0,2,3,4,0,0,1,1,1,2,0,2,3,3,3,4,0,1,4,4
82,2,53,1,0,1,1,1,5,4,0,2,1,3,2,1,1,1,0,3,0,0,2,4,3,0,0,4,1,0,1,1,0,0,1,0,0,3,2,1,1,0,0,1,4,4,0,4,0,0,2,2,1,2,4,0,3,1,2,3
97,4,42,51,15,0,0,1,20,0,3,2,4,3,2,1,2,0,0,0,2,1,3,4,0,1,2,3,2,1,0,1,3,4,4,1,2,2,4,3,2,3,4,1,1,2,2,2,1,0,4,1,3,0,1,4,4,4,1,3
6,3,70,0,1,1,0,1,23,3,3,0,0,5,0,1,0,3,0,2,3,4,2,2,1,4,0,0,4,1,3,2,4,4,0,1,1,1,1,2,2,0,1,0,0,2,2,3,0,2,4,0,3,1,2,0,4,1,4,3
2,1,30,38,0,2,0,1,7,1,3,3,3,5,4,4,0,3,0,3,0,2,2,0,2,3,1,4,1,1,1,1,3,0,0,1,4,4,2,1,1,1,0,4,4,4,2,0,2,1,1,1,1,0,3,3,0,1,1,0
64,0,48,85,0,4,2,2,20,8,0,0,1,0,2,1,0,2,1,1,1,1,1,0,3,0,1,1,2,0,0,2,1,2,3,0,3,0,3,4,0,0,0,3,3,0,0,3,0,2,3,0,1,4,4,2,0,4,2,2
67,1,67,64,12,1,0,0,21,1,3,3,3,5,2,1,1,0,2,3,0,2,4,2,2,3,4,4,4,3,4,4,3,0,1,1,1,4,2,1,0,0,0,0,0,3,0,3,4,0,1,0,0,0,1,0,0,1,1,2
54,3,64,99,2,4,3,2,15,4,2,3,1,5,0,3,1,3,4,1,0,1,2,3,4,2,3,3,3,1,1,0,2,2,2,3,2,3,0,2,0,0,0,4,0,4,1,1,1,2,4,3,1,4,2,0,4,1,1,1
22,2,0,20,3,2,2,1,14,2,1,0,1,2,0,3,1,0,2,3,1,4,0,1,1,4,0,1,0,2,0,3,1,0,2,0,3,1,1,0,4,0,1,4,3,2,0,2,0,0,1,3,2,2,2,4,4,4,3,4
71,3,0,20,13,4,1,3,7,6,0,1,1,4,0,3,3,3,2,4,4,3,0,0,0,1,0,2,2,3,0,1,1,1,0,0,3,3,0,0,0,1,0,2,4,0,1,3,0,0,3,4,0,0,2,1,0,4,4,2
39,0,77,36,16,0,1,2,19,1,0,3,1,1,2,1,1,0,2,1,1,0,4,3,0,2,3,1,0,2,4,0,2,1,0,0,0,4,4,1,4,4,4,0,3,3,3,3,0,0,0,2,1,1,2,0,4,1,3,0
69,4,25,58,0,2,0,0,5,6,1,0,1,2,1,2,0,0,1,2,3,3,2,2,4,2,3,4,1,0,1,3,2,0,0,4,4,3,4,0,0,0,0,1,0,4,2,3,4,4,2,4,0,4,2,2,0,1,0,1
8,1,27,65,14,4,2,2,23,6,2,2,4,1,2,1,2,3,4,1,0,3,3,1,4,0,2,4,0,3,0,4,1,1,0,1,1,3,4,0,4,4,2,4,4,4,3,2,2,4,1,3,2,3,4,1,4,4,2,0
33,3,75,7,19,4,3,3,9,9,2,3,1,0,0,3,0,2,1,3,0,2,1,3,0,1,0,2,3,0,2,3,4,2,2,3,3,0,1,4,1,0,4,4,0,1,0,2,1,1,0,2,1,3,0,4,0,1,2,3
28,1,41,60,11,3,3,1,12,3,2,3,2,0,0,3,3,4,0,1,1,1,4,1,4,2,0,1,0,2,2,0,3,0,1,4,3,1,2,3,2,0,3,0,3,2,3,2,0,0,1,2,2,3,2,4,4,4,2,3
89,1,77,36,18,3,2,0,16,6,2,3,0,2,0,3,4,1,3,0,2,0,4,3,2,3,2,4,0,1,1,0,0,2,0,4,3,3,3,3,0,1,1,0,1,1,1,3,1,1,1,1,4,0,2,4,1,4,2,3
76,1,63,62,12,1,0,2,18,2,1,3,4,1,2,1,2,4,3,3,0,1,3,4,2,3,1,2,0,2,0,1,3,4,0,1,0,1,0,1,3,2,0,0,4,0,0,3,4,1,0,3,0,1,3,0,0,1,1,4
73,1,15,10,15,4,2,2,13,5,1,3,1,4,0,1,1,0,2,0,2,2,1,3,1,1,4,2,1,3,3,3,0,0,0,0,0,3,3,1,0,3,4,3,0,4,2,1,1,4,0,4,0,3,1,2,2,1,3,4
61,3,72,59,16,1,2,2,12,3,0,0,1,0,2,1,1,3,4,3,0,1,2,0,4,2,2,4,1,0,0,2,2,2,3,0,0,1,2,2,1,2,4,4,4,0,2,0,2,3,4,4,3,2,3,2,0,2,2,2
59,1,70,74,19,1,2,1,5,4,3,0,0,5,2,1,0,3,3,2,3,2,1,3,4,2,0,0,4,3,1,2,0,2,3,0,0,3,0,2,0,2,4,0,1,3,4,1,0,1,0,2,3,1,4,1,0,1,3,1
44,4,0,20,16,4,3,2,16,7,4,3,1,0,3,0,3,2,1,2,3,4,0,1,4,2,2,3,2,0,0,4,1,0,2,1,4,1,4,3,0,2,3,1,0,2,2,3,2,4,0,2,3,2,1,4,0,1,1,0
73,1,63,62,15,4,2,0,4,5,1,0,1,2,2,1,2,0,0,3,0,4,1,0,0,1,0,1,0,2,1,1,2,0,3,0,1,4,2,2,2,3,0,2,4,0,3,4,0,0,0,2,0,0,0,4,3,1,2,2
42,0,65,63,14,4,1,1,16,5,3,3,1,0,0,3,0,0,2,2,3,2,1,3,3,0,0,4,1,0,4,0,4,1,0,3,0,4,2,0,0,4,0,1,1,4,2,0,1,3,0,2,1,1,2,0,4,2,1,0
19,0,55,94,1,2,1,0,6,8,2,0,1,5,3,2,1,2,3,2,1,4,2,2,0,1,3,0,2,3,1,1,0,4,1,0,0,2,3,1,0,0,3,1,3,0,1,1,4,2,0,4,3,2,2,3,4,1,0,3
2,1,61,53,5,3,0,0,9,1,1,1,4,5,0,3,3,3,1,1,1,3,2,2,3,0,1,4,1,1,2,0,3,4,4,3,0,0,2,0,1,4,0,3,0,4,0,1,4,1,3,2,0,3,3,1,4,1,4,2
15,3,68,1,0,0,3,3,4,0,0,2,1,3,3,0,3,3,2,3,0,4,2,2,2,3,1,1,2,0,1,1,0,4,2,1,2,2,0,1,0,4,0,2,3,2,0,3,0,2,0,4,1,2,2,3,4,1,3,3
94,3,30,38,19,2,1,3,6,2,3,1,1,5,2,1,0,3,0,1,1,1,4,1,3,0,1,4,1,3,1,1,1,4,1,1,2,0,0,2,2,1,2,4,1,4,0,2,2,1,0,2,0,1,3,0,4,2,0,3
70,2,79,37,18,3,2,2,16,7,0,2,4,2,2,1,0,2,1,1,1,3,4,4,1,4,0,4,1,0,1,1,4,4,3,1,4,2,0,4,1,4,2,2,3,0,0,4,0,3,2,4,0,2,0,2,4,2,4,1
12,2,90,89,8,0,0,2,8,9,3,3,4,0,0,0,1,1,0,1,1,2,3,4,1,4,4,4,4,1,2,2,3,0,4,1,2,1,1,3,2,0,2,0,3,3,1,4,3,0,4,3,0,4,4,0,1,4,2,3
98,3,71,26,4,3,1,3,21,9,3,1,2,2,4,4,3,4,0,1,1,1,4,1,4,0,2,1,4,2,0,3,4,1,0,4,4,2,0,3,2,4,0,1,0,3,4,2,4,1,4,3,0,3,3,4,0,1,0,1
39,0,64,99,0,4,2,2,2,2,0,2,4,2,0,4,1,0,0,1,1,2,0,1,2,0,2,0,1,0,1,1,0,0,0,0,0,1,3,3,2,0,0,1,3,0,3,0,0,3,0,3,4,3,1,4,0,4,1,2
95,4,30,38,19,0,0,0,4,5,3,0,1,4,2,1,0,2,1,3,0,1,4,1,0,1,1,2,0,3,3,1,3,1,4,1,0,4,0,1,1,0,0,4,4,1,3,0,0,4,0,4,1,3,2,0,4,2,4,2
22,2,1,91,2,4,3,1,19,9,0,0,4,0,4,4,1,0,2,2,2,1,4,3,2,3,1,1,3,4,2,2,1,4,2,1,4,1,1,1,4,0,2,4,0,1,4,3,3,2,3,4,1,0,2,0,4,2,4,3
14,1,72,59,3,4,0,1,13,5,4,0,3,0,2,1,1,0,2,1,1,2,4,2,3,0,4,3,3,2,2,2,3,0,0,0,0,4,2,0,0,0,0,1,0,0,0,3,4,0,0,0,1,1,1,1,2,4,3,4
59,1,32,47,0,1,1,2,3,0,3,0,2,0,2,0,3,3,2,0,2,3,2,2,3,0,1,4,1,0,2,3,0,1,0,0,4,2,4,0,4,4,2,4,0,0,2,3,0,1,1,1,0,4,1,1,3,2,1,4
93,0,1,91,19,4,3,1,13,5,3,0,1,4,0,3,0,1,3,2,4,3,1,3,0,1,1,0,4,3,3,2,1,0,3,4,2,4,4,1,3,0,3,2,1,0,4,1,1,1,3,4,4,2,3,3,2,0,1,4
46,4,48,85,7,1,2,1,20,0,1,0,1,2,4,4,4,0,0,1,1,2,3,4,2,3,3,0,2,0,0,3,2,0,0,4,4,2,0,3,1,0,1,4,0,0,2,2,4,0,3,4,1,3,1,4,0,1,2,3
98,3,19,44,7,4,0,2,20,8,3,2,1,3,2,1,2,2,2,1,1,3,4,4,3,0,1,4,1,1,1,4,0,0,1,1,0,2,3,0,4,4,2,3,3,4,2,4,0,1,4,3,2,4,4,4,3,1,4,3
87,2,76,46,7,2,1,0,4,5,3,3,1,0,0,3,2,3,3,1,1,1,0,2,2,3,1,1,2,3,2,2,0,1,1,2,2,1,0,0,0,0,3,2,0,0,1,1,4,2,2,4,4,4,4,0,1,1,3,3
19,0,46,35,12,4,1,2,10,0,0,1,4,1,2,1,0,2,1,2,3,1,3,0,3,0,1,1,2,4,4,4,0,2,1,1,0,2,0,4,0,4,2,0,1,2,2,0,0,2,0,0,2,2,0,0,4,4,2,1
47,2,78,67,2,1,1,2,4,7,2,1,2,3,2,1,0,2,1,1,1,0,4,3,0,1,2,4,0,1,1,1,2,1,0,0,1,3,0,3,2,1,0,3,0,0,0,0,3,3,1,0,3,1,3,1,3,0,2,1
2,1,20,0,19,2,0,2,15,4,0,2,3,4,0,3,2,1,2,1,1,1,2,3,4,2,3,1,0,0,4,2,3,1,4,3,3,2,0,0,4,0,0,2,3,2,0,1,4,1,2,0,0,4,3,4,4,1,3,1
80,1,10,71,18,4,1,2,16,7,4,3,0,3,2,1,1,0,2,2,3,4,3,4,1,4,1,0,4,0,0,1,3,1,1,0,2,0,1,0,4,0,1,0,0,3,0,1,3,1,0,1,2,4,0,0,3,1,2,1
76,1,60,43,6,1,1,2,20,8,2,1,4,3,2,4,2,0,0,3,0,4,2,2,2,3,1,4,1,0,0,0,3,4,1,4,0,2,3,2,2,0,0,4,4,4,2,1,0,4,0,2,1,0,0,1,4,4,4,0
70,2,33,97,8,1,1,3,3,7,4,3,3,3,4,0,0,0,2,1,1,4,0,1,0,1,4,4,4,2,1,3,1,1,4,1,4,1,1,2,0,3,4,1,0,0,0,2,0,3,2,4,1,3,2,0,0,2,3,1
10,0,81,4,13,4,1,0,4,5,0,3,3,4,3,0,1,2,3,1,1,3,3,1,3,0,3,0,2,3,3,4,1,1,1,4,2,3,0,3,0,0,4,3,0,2,1,1,2,3,0,0,1,4,3,4,1,1,0,1
19,1,95,49,5,4,2,3,19,2,0,2,4,2,2,1,4,4,1,2,3,0,3,0,4,2,4,0,2,2,0,4,3,2,2,1,2,0,3,1,3,2,2,0,3,2,0,3,0,1,3,3,2,2,2,3,0,2,1,1
63,0,67,0,8,4,3,3,11,0,0,0,4,1,2,1,4,0,0,2,3,3,2,2,4,2,4,1,0,3,0,1,0,0,3,0,0,2,3,3,2,2,4,0,0,0,3,3,4,0,0,4,0,4,3,0,1,2,0,1
21,4,91,0,7,2,1,3,17,5,0,0,4,0,2,1,0,3,0,1,1,2,3,4,3,0,1,4,1,0,0,2,4,4,4,1,1,4,2,1,1,0,0,1,3,0,3,4,3,0,0,2,0,3,1,1,3,2,2,3
72,0,78,67,16,4,0,2,11,8,0,3,2,5,2,1,3,1,3,1,1,2,3,4,0,1,2,1,4,0,3,1,0,0,1,1,1,0,3,3,0,3,0,1,0,0,4,4,0,3,0,1,2,0,4,0,1,1,0,3
33,3,26,2,13,2,1,2,4,7,3,2,3,1,3,0,3,2,1,3,0,2,4,2,2,3,0,0,4,0,4,0,0,4,0,4,2,2,0,0,0,0,1,4,4,1,1,1,4,1,0,1,0,4,1,3,3,2,4,2
62,1,72,59,13,2,0,1,15,4,0,0,4,0,2,1,0,3,0,0,2,1,3,4,3,0,0,1,2,2,2,0,3,2,4,0,1,2,1,2,2,0,2,3,1,2,0,4,3,1,1,1,1,4,4,4,0,3,4,3
54,3,82,3,4,2,2,0,4,5,3,0,4,1,2,1,1,2,3,3,0,0,1,2,0,3,1,0,4,4,4,2,0,0,3,1,0,3,4,1,0,0,1,2,1,3,0,3,4,4,4,1,0,3,4,4,0,2,2,4
43,2,32,47,6,1,1,1,5,4,3,3,1,0,3,0,1,0,2,1,1,3,2,2,2,3,4,4,4,0,2,3,1,1,0,1,2,3,1,1,4,1,1,1,0,3,0,3,0,0,4,0,1,0,3,3,4,0,4,3
44,4,13,57,7,1,2,2,7,6,1,0,3,1,2,1,0,3,0,2,3,1,2,3,1,4,1,1,2,4,4,1,1,2,0,0,1,0,4,0,2,0,1,1,1,0,0,1,1,4,0,3,3,1,4,0,3,3,1,3
19,0,43,21,8,3,2,3,8,4,1,3,2,1,1,3,0,1,3,3,0,0,2,4,2,3,2,4,0,2,4,2,2,0,3,0,0,2,3,3,0,0,1,4,3,1,3,1,2,2,3,4,0,0,2,3,0,1,4,1
93,0,54,40,0,4,2,1,5,4,0,2,2,3,2,1,1,0,2,1,0,1,4,1,3,0,0,0,4,4,1,2,0,0,3,1,1,2,3,0,4,4,2,1,4,3,0,0,2,0,0,4,2,0,1,3,4,2,2,4
54,3,27,65,7,1,2,1,6,7,3,0,1,4,2,1,4,0,0,1,1,1,3,4,1,4,4,1,0,0,0,1,2,2,3,1,1,1,1,2,2,0,4,2,0,0,3,2,3,2,4,1,0,0,1,0,0,3,1,4
65,2,84,42,11,0,1,0,19,3,0,3,1,1,4,4,0,3,0,4,4,1,2,3,0,1,2,4,0,0,4,1,2,4,1,0,0,0,1,2,1,3,2,2,1,1,3,3,4,2,2,3,2,4,4,0,0,4,0,0
41,3,91,22,19,4,3,1,4,9,3,3,3,5,4,4,3,2,1,4,4,3,4,4,2,3,2,4,0,3,1,4,1,0,2,3,0,0,4,4,1,0,0,1,2,1,0,3,3,2,4,1,1,2,2,2,0,1,1,1
87,2,85,30,16,0,1,0,9,1,1,3,4,3,2,1,0,2,1,4,4,3,0,0,3,1,4,0,2,0,0,0,0,4,0,1,1,1,3,4,0,3,1,2,1,0,1,0,2,0,2,0,1,3,2,1,1,1,4,1
84,3,6,32,4,0,3,3,18,1,4,1,0,3,0,3,2,3,0,1,1,2,0,0,4,2,4,4,4,1,1,3,3,0,3,4,3,4,2,3,2,2,0,1,0,0,0,4,2,1,4,2,2,4,4,4,4,2,4,1
4,0,84,42,2,2,0,1,21,7,3,0,4,1,0,3,1,3,4,3,1,0,3,0,2,3,2,2,0,0,0,1,2,4,4,4,0,1,2,1,0,1,0,1,3,1,0,0,0,0,0,3,0,4,2,4,1,4,4,1
60,0,88,86,7,1,2,3,5,8,0,3,4,0,3,0,0,0,2,2,3,4,1,4,1,1,3,0,2,0,2,0,1,2,3,0,2,0,3,1,4,1,1,1,3,0,0,4,2,0,0,4,2,0,2,4,0,2,2,1
12,2,30,38,6,2,2,2,21,9,3,1,1,5,4,4,0,0,2,1,1,0,3,0,1,4,1,1,2,3,4,0,0,0,3,0,4,0,1,1,4,4,4,2,3,0,0,1,4,3,3,4,0,4,2,3,0,1,4,4
32,4,84,42,14,0,2,2,0,1,0,3,2,5,2,1,1,4,1,0,2,3,1,3,4,2,2,0,1,3,1,2,2,1,3,0,2,1,2,1,0,1,4,3,1,1,3,2,1,4,3,4,2,2,1,2,3,4,3,2
19,0,6,32,16,3,0,1,5,4,2,3,1,5,0,3,1,0,2,4,3,3,4,4,1,1,1,0,4,1,1,3,3,4,1,1,2,2,0,0,0,1,2,1,1,3,0,4,3,2,0,3,3,1,4,0,0,1,3,4
87,2,7,75,14,1,3,2,3,0,0,3,1,1,2,1,0,0,2,1,1,1,2,3,2,1,1,2,0,4,0,1,4,4,2,1,0,1,4,1,0,1,0,3,3,1,3,2,1,3,2,0,0,4,1,0,0,1,2,2
11,3,84,42,11,1,1,1,4,9,1,0,0,5,2,1,4,2,2,2,3,1,4,1,1,4,2,4,0,1,0,1,0,1,0,0,1,1,1,1,4,4,1,0,0,0,1,0,0,2,0,3,2,4,0,4,4,1,1,0
50,4,90,89,11,2,2,1,21,7,3,0,1,4,4,4,2,0,0,3,0,3,2,2,3,0,3,1,0,0,3,4,2,0,3,4,4,0,2,3,2,4,2,4,0,1,3,3,0,0,2,1,3,4,0,3,3,0,1,2
47,2,32,47,8,1,1,1,20,0,0,2,1,3,3,0,0,3,0,1,1,1,4,1,1,4,2,4,0,0,0,3,3,1,1,1,0,2,0,2,2,4,4,3,3,0,3,2,2,0,3,1,4,1,0,4,1,2,4,2
46,4,21,0,18,0,3,2,21,9,4,0,1,4,3,0,0,0,2,0,2,0,4,3,1,4,4,0,2,0,1,2,0,0,2,0,2,1,0,2,0,0,1,2,4,2,2,1,3,4,2,4,0,4,0,2,4,2,4,3
35,3,74,15,16,2,3,2,23,2,1,2,1,4,1,2,0,0,2,1,1,0,4,3,3,0,1,4,1,3,3,0,2,0,2,4,1,3,3,0,4,0,0,1,1,4,0,0,1,2,4,0,0,0,2,0,0,1,4,4
61,3,12,98,18,2,3,3,5,8,3,1,1,5,2,1,1,2,3,0,2,0,2,4,2,3,0,4,1,1,3,1,0,0,0,0,2,2,4,3,3,0,0,2,1,4,0,4,3,2,4,4,1,0,3,3,0,0,0,1
75,2,84,42,3,4,0,1,21,7,3,3,1,0,2,1,0,2,1,3,0,0,2,4,2,3,4,3,3,0,2,1,2,0,0,0,0,0,0,4,1,2,1,4,1,1,0,4,2,0,3,3,1,0,3,4,3,1,0,4
16,4,1,91,11,4,0,3,19,2,0,0,3,2,0,3,1,0,2,1,1,0,0,1,4,0,4,1,0,0,1,3,0,0,4,4,3,1,3,1,4,4,0,3,0,1,0,0,0,4,0,2,1,4,3,4,4,4,4,0
48,0,66,95,11,4,0,0,11,5,0,0,4,0,2,1,0,4,4,4,4,4,0,1,0,2,1,0,4,4,1,1,0,4,4,1,3,4,4,2,0,4,4,2,4,3,1,4,0,0,0,3,1,3,1,0,2,4,4,4
1,2,17,73,14,2,3,2,4,7,4,0,4,2,4,4,1,1,0,2,3,2,4,0,0,1,1,4,1,0,0,0,0,0,2,0,0,1,2,3,1,3,0,0,1,0,2,0,4,3,2,4,0,1,2,0,4,1,2,1
28,1,43,21,4,1,0,1,11,8,0,1,4,1,0,3,3,0,4,0,2,1,1,0,2,3,0,4,1,0,0,0,0,0,3,0,1,2,4,2,1,0,3,3,3,0,2,1,1,1,2,4,1,4,2,3,1,2,1,3
47,2,85,30,18,1,1,2,13,5,4,0,1,4,3,0,3,0,4,2,3,1,1,0,4,2,4,1,0,0,3,4,1,1,1,1,4,4,1,0,1,2,0,0,0,0,4,0,0,1,2,0,2,3,0,0,1,1,4,1
18,2,91,22,10,2,0,3,5,8,3,3,4,1,2,1,1,0,2,1,1,1,4,1,2,3,3,4,1,2,4,0,2,4,0,1,0,2,0,1,4,1,0,2,4,0,2,2,2,3,3,2,2,4,1,4,1,0,2,0
8,1,60,43,6,4,1,3,10,5,0,2,2,3,0,3,1,3,4,1,0,0,1,2,0,1,1,4,1,0,0,1,3,1,0,3,3,4,3,0,0,0,3,0,3,4,2,1,0,4,0,4,1,3,3,3,2,2,2,3
98,3,47,96,10,1,1,2,21,9,3,3,4,0,0,3,1,4,1,1,1,3,0,0,1,4,2,4,0,2,1,2,1,1,1,1,3,4,0,4,1,4,4,2,0,1,3,3,3,2,4,4,0,0,3,0,3,1,0,0
39,0,65,63,11,2,2,1,11,8,1,0,1,2,0,3,1,2,3,1,1,0,1,2,2,0,2,4,0,0,1,2,0,2,0,0,4,0,3,1,3,1,4,1,3,1,3,3,4,0,0,2,3,0,3,2,1,2,2,2
89,1,91,0,18,1,1,1,11,8,4,0,4,1,2,2,0,1,3,2,3,3,1,3,2,3,3,2,4,1,4,2,4,4,1,2,0,0,1,3,3,1,3,1,0,3,4,1,0,4,1,0,1,3,0,0,0,2,2,0
54,1,94,25,3,0,1,1,20,0,3,3,2,5,0,3,0,0,2,4,4,1,0,4,2,3,0,3,2,0,0,4,4,4,1,0,0,0,1,1,4,1,1,2,1,2,0,4,3,1,0,4,0,0,2,4,1,4,1,2
2,2,86,48,18,2,3,0,21,1,4,3,0,3,3,0,0,2,1,4,4,0,4,3,3,0,0,4,1,0,1,0,1,2,2,1,3,3,2,1,1,0,0,4,2,4,2,3,3,3,4,4,0,4,2,4,0,4,0,3
24,3,61,53,19,2,1,2,20,8,3,1,1,5,4,4,0,3,0,1,1,2,4,2,4,3,4,0,2,1,3,0,2,4,0,4,0,2,1,1,2,1,3,1,0,2,2,3,4,0,0,2,4,2,3,4,3,2,0,3
12,2,46,0,0,4,2,1,8,1,2,3,3,3,0,3,0,4,4,3,2,2,2,0,0,1,0,4,1,0,1,1,0,2,0,1,3,4,2,0,1,0,3,4,0,4,0,0,2,3,2,1,4,0,1,0,3,2,0,1
29,2,66,95,19,1,2,2,10,0,1,1,1,0,4,4,0,0,3,2,3,1,3,4,2,3,3,4,1,4,3,1,0,0,3,0,0,2,4,1,0,0,3,0,0,0,0,4,3,0,3,0,1,4,4,4,0,4,3,4
4,0,85,30,7,3,3,1,11,8,1,2,1,4,2,1,1,3,4,0,2,4,1,0,2,3,2,4,0,0,3,4,0,1,2,0,0,2,1,3,2,0,0,2,1,4,3,0,0,0,3,1,4,1,3,0,1,3,4,4
15,3,26,2,2,3,2,1,13,5,0,0,4,0,2,1,0,2,1,1,1,3,2,1,1,4,0,4,1,3,2,0,4,0,0,1,3,4,2,4,0,4,4,1,0,0,2,0,2,1,0,0,4,0,2,2,2,2,4,2
47,2,89,83,1,4,3,2,11,8,4,2,4,2,2,1,4,3,4,1,1,0,1,2,2,3,1,1,2,3,0,3,2,1,3,0,3,2,1,0,0,1,0,0,0,2,1,1,4,3,0,4,2,2,1,3,0,1,2,1
24,3,15,10,3,4,0,3,21,9,0,3,4,0,2,0,3,2,1,1,1,4,2,2,1,4,2,0,1,0,0,2,2,0,0,4,2,0,0,4,0,0,1,1,3,4,3,3,0,1,0,4,2,1,0,4,4,4,2,3
