ProviderNumber,HospitalName,City,State,ZIPCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Sample,StateAvg
150046,TERRE HAUTE REGIONAL HOSPITAL,TERRE HAUTE,IN,47802,VIGO,8122320021,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,51 patients,IN_HF-4
171319,HOLTON COMMUNITY HOSPITAL,HOLTON,KS,66436,JACKSON,7853649645,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,24 patients,KS_PN-2
520002,ST MICHAELS HSPTL,STEVENS POINT,WI,54481,PORTAGE,7153465000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),524 patients,WI_SCIP-INF-6
230117,BORGESS MEDICAL CENTER,KALAMAZOO,MI,49048,KALAMAZOO,2692267000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,49 patients,MI_PN-4
160016,TRINITY REGIONAL MEDICAL CENTER,FORT DODGE,IA,50501,WEBSTER,5155733101,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,53 patients,IA_AMI-4
290020,NYE REGIONAL MEDICAL CENTER,TONOPAH,NV,89049,NYE,7754826233,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,,NV_SCIP-CARD-2
33017F,VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DI,NEW YORK,NY,10010,NEW YORK,2126867500,Acute Care - VA Medical Center,Government Federal,No,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,124 patients,NY_SCIP-INF-4
490022,MARY WASHINGTON HOSPITAL,FREDERICKSBURG,VA,22401,FREDERICKSBURG CITY,5407411100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,618 patients,VA_HF-1
450647,MEDICAL CITY DALLAS HOSPITAL,DALLAS,TX,75230,DALLAS,9725666222,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,42 patients,TX_AMI-4
100230,MEMORIAL HOSPITAL PEMBROKE,PEMBROKE PINES,FL,33024,BROWARD,9549629650,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,96 patients,FL_PN-7
340127,GRANVILLE MEDICAL CENTER,OXFORD,NC,27565,GRANVILLE,9196903000,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,12 patients,NC_AMI-2
40071,JEFFERSON REGIONAL MEDICAL CENTER,PINE BLUFF,AR,71603,JEFFERSON,8705417100,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,96 patients,AR_AMI-4
281319,JEFFERSON COMMUNITY HEALTH CENTER,FAIRBURY,NE,68352,JEFFERSON,4027293351,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,,NE_AMI-2
171310,CHEYENNE COUNTY HOSPITAL,ST FRANCIS,KS,67756,CHEYENNE,7853322104,Critical Access Hospitals,Government - Local,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0 patients,KS_AMI-8A
251324,WALTHALL COUNTY GENERAL HOSPITAL CAH,TYLERTOWN,MS,39667,WALTHALL,6018762122,Critical Access Hospitals,Government - Local,No,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,38 patients,MS_HF-2
260022,NORTHEAST REGIONAL MEDICAL CENTER,KIRKSVILLE,MO,63501,ADAIR,6607851000,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,7 patients,MO_AMI-2
320004,GERALD CHAMPION REGIONAL MEDICAL CENTE,ALAMOGORDO,NM,88310,OTERO,5754396100,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,8 patients,NM_AMI-1
230297,KARMANOS CANCER CENTER,DETROIT,MI,48201,WAYNE,8005766266,Acute Care Hospitals,Proprietary,No,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,1 patients,MI_SCIP-INF-4
450221,MOORE COUNTY HOSPITAL DISTRICT,DUMAS,TX,79029,MOORE,8069357171,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),25 patients,TX_SCIP-INF-6
36001F,CLEVELAND-WADE PARK VA MEDICAL CENTER,CLEVELAND,OH,44106,CUYAHOGA,2167913800,Acute Care - VA Medical Center,Government Federal,No,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),7 patients,OH_AMI-3
390045,WILLIAMSPORT HOSPITAL & MEDICAL CENTER,WILLIAMSPORT,PA,17701,LYCOMING,5703211000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,212 patients,PA_HF-1
171355,TREGO COUNTY LEMKE MEMORIAL HOSPITAL,WA KEENEY,KS,67672,TREGO,7857432182,Critical Access Hospitals,Government - Local,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),18 patients,KS_PN-6
361305,DOCTORS HOSPITAL OF NELSONVILLE,NELSONVILLE,OH,45764,ATHENS,7407537302,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,1 patients,OH_SCIP-VTE-2
200034,ST MARYS REGIONAL MEDICAL CENTER,LEWISTON,ME,4240,ANDROSCOGGIN,2077778100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,233 patients,ME_SCIP-VTE-2
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,SHOW LOW,AZ,85901,NAVAJO,9285374375,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,68 patients,AZ_PN-7
120010,HAWAII MEDICAL CENTER EAST,HONOLULU,HI,96817,HONOLULU,8085476011,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,36 patients,HI_AMI-4
310003,PALISADES MEDICAL CTR-NY PRESBYTERIAN HEALTHCARE S,NORTH BERGEN,NJ,7047,HUDSON,2018545000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),88 patients,NJ_PN-6
450165,SOUTH TEXAS REGIONAL MEDICAL CENTER,JOURDANTON,TX,78026,ATASCOSA,8307693515,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,46 patients,TX_SCIP-VTE-2
10118,VAUGHAN REG MED CENTER PARKWAY CAMPUS,SELMA,AL,36701,DALLAS,3344184100,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,50 patients,AL_AMI-1
171347,SHERIDAN COUNTY HOSPITAL,HOXIE,KS,67740,SHERIDAN,7856753281,Critical Access Hospitals,Government - Local,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),,KS_HF-3
461300,DELTA COMMUNITY MEDICAL CENTER - CAH,DELTA,UT,84624,MILLARD,4358645591,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,1 patients,UT_HF-4
390063,HAMOT MEDICAL CENTER,ERIE,PA,16550,ERIE,8148776000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),177 patients,PA_HF-3
50589,PLACENTIA LINDA HOSPITAL,PLACENTIA,CA,92870,ORANGE,7149932000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,268 patients,CA_SCIP-INF-1
50457,ST MARY'S MEDICAL CENTER,SAN FRANCISCO,CA,94117,SAN FRANCISCO,4156681000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,95 patients,CA_AMI-5
450092,FORT DUNCAN MEDICAL CENTER,EAGLE PASS,TX,78852,MAVERICK,8307735321,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,7 patients,TX_HF-4
260162,BARNES-JEWISH WEST COUNTY HOSPITAL,SAINT LOUIS,MO,63141,SAINT LOUIS,3149968000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,619 patients,MO_SCIP-INF-1
140068,ROSELAND COMMUNITY HOSPITAL,CHICAGO,IL,60628,COOK,7739953000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,10 patients,IL_SCIP-INF-1
310057,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,MOUNT HOLLY,NJ,8060,BURLINGTON,6092670700,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,56 patients,NJ_HF-4
390321,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,ALLENTOWN,PA,18104,LEHIGH,6108719110,Acute Care Hospitals,Proprietary,No,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,,PA_PN-4
30100,TUCSON HEART HOSPITAL,TUCSON,AZ,85704,PIMA,5206962328,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,39 patients,AZ_HF-4
450746,KNOX COUNTY HOSPITAL,KNOX CITY,TX,79529,KNOX,9406573535,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,21 patients,TX_PN-5C
390127,PHOENIXVILLE HOSPITAL,PHOENIXVILLE,PA,19460,CHESTER,6109831000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,97 patients,PA_SCIP-INF-4
521326,NEW LONDON FAMILY MED CTR,NEW LONDON,WI,54961,OUTAGAMIE,9205312000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),,WI_AMI-3
261311,PERRY COUNTY MEMORIAL HOSPITAL,PERRYVILLE,MO,63775,PERRY,5735472530,Critical Access Hospitals,Government - Local,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,15 patients,MO_PN-4
390115,ARIA HEALTH,PHILADELPHIA,PA,19114,PHILADELPHIA,2156124129,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,490 patients,PA_PN-2
161322,DALLAS COUNTY HOSPITAL,PERRY,IA,50220,DALLAS,5154653547,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3 patients,IA_HF-3
110187,CHESTATEE REGIONAL HOSPITAL,DAHLONEGA,GA,30533,LUMPKIN,7068646136,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,30 patients,GA_PN-4
50245,ARROWHEAD REGIONAL MEDICAL CENTER,COLTON,CA,92324,SAN BERNARDINO,9095801000,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0 patients,CA_SCIP-INF-4
281326,ANTELOPE MEMORIAL HOSPITAL,NELIGH,NE,68756,ANTELOPE,4028874151,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,12 patients,NE_PN-5C
370040,EASTERN OKLAHOMA MEDICAL CENTER,POTEAU,OK,74953,LE FLORE,9186478161,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),3 patients,OK_AMI-3
360144,SOUTH POINTE HOSPITAL,WARRENSVILLE HEIGHTS,OH,44122,CUYAHOGA,2164916000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,157 patients,OH_PN-2
231329,CARO COMMUNITY HOSPITAL,CARO,MI,48723,TUSCOLA,9896733141,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,0 patients,MI_AMI-2
390226,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS,PHILADELPHIA,PA,19107,PHILADELPHIA,2158293000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),37 patients,PA_AMI-3
161344,WASHINGTON COUNTY HOSPITAL,WASHINGTON,IA,52353,WASHINGTON,3196535481,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,40 patients,IA_PN-5C
450716,CYPRESS FAIRBANKS MEDICAL CENTER,HOUSTON,TX,77065,HARRIS,2818904285,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),134 patients,TX_PN-6
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,SALT LAKE CITY,UT,84132,SALT LAKE,8015812121,Acute Care Hospitals,Government - State,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,83 patients,UT_AMI-1
450213,UNIVERSITY HEALTH SYSTEM,SAN ANTONIO,TX,78229,BEXAR,2103581992,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Children&#8217;s Asthma Care,CAC-1,Children Who Received Reliever Medication While Hospitalized for Asthma,9 patients,TX_CAC-1
260183,ST FRANCIS MEDICAL CENTER,CAPE GIRARDEAU,MO,63703,CAPE GIRARDEAU,5733313000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,348 patients,MO_PN-2
100124,SANTA ROSA MEDICAL CENTER,MILTON,FL,32570,SANTA ROSA,8506267762,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,105 patients,FL_SCIP-INF-1
500050,S W WASHINGTON MEDICAL CENTER,VANCOUVER,WA,98668,CLARK,3602562000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,473 patients,WA_HF-1
260179,ST LUKES HOSPITAL,CHESTERFIELD,MO,63017,SAINT LOUIS,3144341500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,244 patients,MO_AMI-5
420043,UPSTATE CAROLINA MEDICAL CENTER,GAFFNEY,SC,29340,CHEROKEE,8644874271,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,164 patients,SC_HF-2
230034,CHEBOYGAN MEMORIAL HOSPITAL,CHEBOYGAN,MI,49721,CHEBOYGAN,2316275601,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,82 patients,MI_HF-2
490022,MARY WASHINGTON HOSPITAL,FREDERICKSBURG,VA,22401,FREDERICKSBURG CITY,5407411100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),622 patients,VA_SCIP-INF-3
110035,WELLSTAR KENNESTONE HOSPITAL,MARIETTA,GA,30060,COBB,7707935000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,144 patients,GA_HF-4
450827,KELL WEST REGIONAL HOSPITAL,WICHITA FALLS,TX,76310,WICHITA,9406925888,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,11 patients,TX_HF-1
360037,ST VINCENT CHARITY HOSPITAL,CLEVELAND,OH,44115,CUYAHOGA,2168616200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,54 patients,OH_PN-2
500041,ST JOHN MEDICAL CENTER,LONGVIEW,WA,98632,COWLITZ,3604142000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,30 patients,WA_HF-4
101300,FLORIDA HOSPITAL WAUCHULA,WAUCHULA,FL,33873,HARDEE,8637733101,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,20 patients,FL_PN-3B
420102,PATEWOOD MEMORIAL HOSPITAL,GREENVILLE,SC,29615,GREENVILLE,8644540888,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0 patients,SC_SCIP-INF-4
390130,MINERS MEDICAL CENTER,HASTINGS,PA,16646,CAMBRIA,8142473100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,43 patients,PA_PN-7
50644,LOS ANGELES METROPOLITAN MEDICAL CTR,LOS ANGELES,CA,90018,LOS ANGELES,3237307300,Acute Care Hospitals,Proprietary,No,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,0 patients,CA_AMI-1
100118,FLORIDA HOSPITAL  FLAGLER,PALM COAST,FL,32164,FLAGLER,3865862000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,34 patients,FL_HF-4
340183,PRESBYTERIAN HOSPITAL HUNTERSVILLE,HUNTERSVILLE,NC,28078,MECKLENBURG,7043164000,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,378 patients,NC_SCIP-INF-1
